,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,3787361106.00,2101925027.39,1231814407.63,414212737.36,3357309243.90,2311534539.14,1550664334.47,492832806.65,2266615657.49,1479006208.27,955324690.53,332729002.00,1898973939.61,1150597551.58,780474047.50,240838286.76,2146113948.84,1345163620.05,899914010.93,372261588.77,1727747930.63,1101486638.97,744537513.48,269809557.65,1455959839.88,950830184.37,1552559962.78,1187913564.74,0.0
3,收到的税费返还,3834683.66,5636092.38,5313241.21,3834683.66,9518182.97,1490.65,1490.65,0,4147662.08,3182838.47,995777.89,0,1178640.41,639628.24,148411.41,102052.32,764240.14,7482571.90,7482571.90,0,2165382.30,523797.27,0,0,3469547.49,2074553.57,12891622.57,4620590.73,0.0
4,收到的其他与经营活动有关的现金,50474997.75,187349887.36,157149566.74,82528563.08,32148399.03,183123221.17,127186957.54,61412006.68,21514788.46,137563690.47,123495988.40,62907020.97,12859186.20,61317733.90,22684981.40,40977116.83,10533092.03,100280863.62,62805706.42,24331342.01,21134918.40,27820242.41,12646594.44,12510866.97,14356091.34,60623836.98,7145789.74,14484602.52,0.0
5,经营活动现金流入小计,3841670787.41,2294911007.13,1394277215.58,500575984.10,3398975825.90,2494659250.96,1677852782.66,554244813.33,2292278108.03,1619752737.21,1079816456.82,395636022.97,1913011766.22,1212554913.72,803307440.31,281917455.91,2157411281.01,1452927055.57,970202289.25,396592930.78,1751048231.33,1129830678.65,757184107.92,282320424.62,1473785478.71,1013528574.92,1572597375.09,1207018757.99,0.0
6,购买商品、接受劳务支付的现金,2704371313.60,1859564830.29,1126876819.20,601271276.81,2605946752.10,2132279044.50,1417938956.37,569871866.15,2766046490.68,1983915649.50,1351056933.59,641106689.46,1536679348.35,1030186030.85,714251576.30,328107145.88,1840921244.44,1414364269.97,1035262940.16,488080482.60,1366657404.36,952210537.43,626122742.38,255661348.35,1362715680.57,987378991.34,1259717299.55,1244027336.15,0.0
7,支付给职工以及为职工支付的现金,109187498.56,78794522.13,53670277.15,31739067.85,90095255.33,62644078.84,41002890.24,21723986.68,71071721.31,49649029.27,32762923.61,18088627.39,64663278.12,46702624.98,32412536.55,17556835.10,64951022.82,49427515.62,33271182.57,19217340.39,52318668.36,38075555.24,26231124.37,14265918.50,42575321.67,33347205.07,38933615.95,32344194.34,0.0
8,支付的各项税费,143738342.54,108817227.43,67096140.99,29727463.82,61602875.99,22847848.38,11082191.47,4871920.46,40039031.47,37565270.68,21520148.18,9984551.82,45640014.65,38386779.30,28561165.46,10285439.16,52795513.32,48348130.80,35051933.59,16660175.54,58230233.48,40509174.96,30819203.97,13567227.63,36845067.48,32764434.64,42999154.54,34965115.78,0.0
9,支付的其他与经营活动有关的现金,212351076.31,245698197.42,264817340.87,119638195.37,144995587.31,247095250.81,146616737.80,69093714.89,97138377.60,233761252.27,171185345.79,124816154.64,106492359.12,206600920.32,100238446.91,73586814.35,72935119.49,189933300.22,109134538.70,39771104.90,69243229.09,98367266.36,35946643.60,31222816.53,65110386.24,55871203.68,63205297.33,45453306.63,0.0
10,经营活动现金流出小计,3169648231.01,2292874777.27,1512460578.21,782376003.85,2902640470.73,2464866222.53,1616640775.88,665561488.18,2974295621.06,2304891201.72,1576525351.17,793996023.31,1753475000.24,1321876355.45,875463725.22,429536234.49,2031602900.07,1702073216.61,1212720595.02,563729103.43,1546449535.29,1129162533.99,719119714.32,314717311.01,1507246455.96,1109361834.73,1404855367.37,1356789952.90,0.0
11,经营活动产生的现金流量净额,672022556.40,2036229.86,-118183362.63,-281800019.75,496335355.17,29793028.43,61212006.78,-111316674.85,-682017513.03,-685138464.51,-496708894.35,-398360000.34,159536765.98,-109321441.73,-72156284.91,-147618778.58,125808380.94,-249146161.04,-242518305.77,-167136172.65,204598696.04,668144.66,38064393.60,-32396886.39,-33460977.25,-95833259.81,167742007.72,-149771194.91,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
