,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20161231,20160630,20151231,20141231,20131231,20121231,20111231,20101231,20091231,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,
2,客户存款和同业存放款项净增加额,7444544000.00,6451029000.00,52826000.00,10467723000.00,0,5918118316.00,0,12009257240.00,0,11790923012.00,0,15051495312.00,9372077000.00,13150260000.00,0,40830505108.50,32036471318.03,28494760438.84,22094686346.34,0,0,0.0
3,向央行借款净增加额,0,1600000000.00,0,0,0,950000000.00,0,6890000000.00,0,0,0,30000000.00,366000000.00,34000000.00,0,0,0,0,0,0,0,0.0
4,向其他金融机构拆入资金净增加额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,收取利息、手续费及佣金的现金,9115544000.00,5985168000.00,2760773000.00,11314074000.00,0,5422886101.00,2530931000.00,9647293001.00,0,8317108574.00,4103719000.00,7559124320.00,6692001000.00,5803736000.00,0,3479230618.97,2183097681.51,1815417447.56,2554569960.71,0,0,0.0
6,收到其他与经营活动有关的现金,139598000.00,1096396000.00,369870000.00,66581000.00,0,38484465.00,163379000.00,45460778.00,0,59788193.00,8432000.00,78066854.00,22196000.00,114896000.00,0,0,0,0,0,0,0,0.0
7,经营活动现金流入小计,20171266000.00,24961933000.00,7548811000.00,23649693000.00,0,12329488882.00,3059813000.00,38694096916.00,0,26516819779.00,7048510000.00,31832563673.00,17371989000.00,26257007000.00,0,49430199003.71,39450531501.64,34775751527.54,30288408947.58,0,0,0.0
8,客户贷款及垫款净增加额,15191272000.00,11134286000.00,4655916000.00,20675825000.00,0,8393184529.00,5285343000.00,15348343961.00,0,11775045292.00,3584529000.00,13475522556.00,10652450000.00,8975173000.00,0,14912695271.15,9241327808.65,11302030349.55,6487893803.83,0,0,0.0
9,存放中央银行和同业款项净增加额,179416000.00,0,139216000.00,462784000.00,0,355220233.00,728573000.00,1329337312.00,0,520089853.00,0,13876136519.00,1700543000.00,2402965000.00,0,1087930760.21,-980757160.81,2215319672.98,1136002482.93,0,0,0.0
10,支付给职工以及为职工支付的现金,633007000.00,468636000.00,287861000.00,766080000.00,0,406891449.00,240518000.00,656656337.00,0,630786001.00,252075000.00,597233416.00,570565000.00,514582000.00,0,543549458.01,438715075.19,343939737.04,308026735.81,0,0,0.0
11,支付的各项税费,1059556000.00,744831000.00,413015000.00,1172125000.00,0,671549688.00,357218000.00,966840206.00,0,1069014778.00,520234000.00,1048346375.00,896532000.00,817393000.00,0,518922683.79,340416801.65,400754682.14,285148270.81,0,0,0.0
12,支付其他与经营活动有关的现金,561168000.00,362134000.00,163889000.00,661034000.00,0,64149240.00,153747000.00,901086406.00,0,585601451.00,191329000.00,290264992.00,533231000.00,485535000.00,0,-588130331.21,2679743244.84,246726334.54,-637055075.04,0,0,0.0
13,支付利息、手续费及佣金的现金,2071078000.00,1410909000.00,666036000.00,2609673000.00,0,1394433135.00,691392000.00,2418973840.00,0,2435589373.00,1274514000.00,2556442415.00,2212321000.00,2091397000.00,0,1098376504.60,686703614.18,690400728.55,1207291194.07,0,0,0.0
