,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20150331,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,3029291447.04,1618303668.96,625213661.35,2773455280.71,1875798011.66,1170347888.77,548502585.87,1989323889.27,1334670807.68,792749743.28,321244802.55,1463024934.88,1013370545.49,486445292.31,1122189166.11,152272339.79,1120232233.62,826518154.58,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,20636257.73,14626680.44,7617357.85,27352720.97,14404015.19,9959894.57,80638190.11,12793009.22,6840501.13,7688419.12,50967258.31,25455578.45,7570155.33,19949369.59,14579601.26,4442672.70,15511620.73,12110455.47,0.0
5,经营活动现金流入小计,3049927704.77,1632930349.40,632831019.20,2800808001.68,1890202026.85,1180307783.34,629140775.98,2002116898.49,1341511308.81,800438162.40,372212060.86,1488480513.33,1020940700.82,506394661.90,1136768767.37,156715012.49,1135743854.35,838628610.05,0.0
6,购买商品、接受劳务支付的现金,2310804611.53,1504518543.80,677519501.77,1987529924.75,1398977472.27,1003213118.64,465833931.70,1270267254.48,849681367.22,526521876.41,264592641.22,855262944.09,641278726.88,412554151.46,725027076.34,179062483.60,777665629.34,615607331.79,0.0
7,支付给职工以及为职工支付的现金,304825975.58,209318938.30,125398620.40,301316066.85,211530364.93,132393186.86,77230919.69,214692735.11,160256803.10,108996979.52,67616474.32,150840458.04,112020363.26,77731380.46,115069716.46,31058772.25,82137810.81,55586336.62,0.0
8,支付的各项税费,220352769.09,136469191.41,36861214.15,174888078.51,145829888.62,91905029.95,27460750.81,180946014.82,124458180.22,84724429.28,32113005.30,183031891.61,139438278.26,77439415.80,122881685.13,13259841.99,93755908.95,61702017.72,0.0
