,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2470333359.20,2039674272.43,610802784.56,2631575019.89,1868754904.39,1137679388.88,468831734.62,1912128877.93,1464480906.13,903799136.40,410596624.66,1515387552.12,1070005822.75,720306351.20,262852818.15,1222310341.85,1284190512.54,1045755761.05,0.0
3,收到的税费返还,115926829.29,87326691.02,37384065.88,132932332.81,108554029.40,67852675.08,38675771.06,86996338.26,59052374.03,35299181.12,15220002.98,77723623.87,61381941.32,39211046.84,22576253.32,101409843.35,109374744.17,94247990.22,0.0
4,收到的其他与经营活动有关的现金,22846342.75,18970082.59,11832277.45,21123911.95,26120662.00,7773326.19,6143913.67,21311020.64,22071373.48,19403370.06,12787564.75,29784999.18,33239932.47,25749819.15,33928893.73,31890594.87,28348574.34,18030308.02,0.0
5,经营活动现金流入小计,2609106531.24,2145971046.04,660019127.89,2785631264.65,2003429595.79,1213305390.15,513651419.35,2020436236.83,1545604653.64,958501687.58,438604192.39,1622896175.17,1164627696.54,785267217.19,319357965.20,1355610780.07,1421913831.05,1158034059.29,0.0
6,购买商品、接受劳务支付的现金,1628781518.77,1507801458.26,457285738.79,1820613307.73,1367713524.55,830063286.92,372986028.47,1300719555.95,974982853.62,597400243.91,263423657.35,942351868.28,716887845.57,448866326.61,189771607.47,905274839.27,1091434069.07,809008393.03,0.0
7,支付给职工以及为职工支付的现金,209542132.38,152540190.67,78641493.34,261344692.16,200046943.51,144679097.17,79862400.12,207545030.02,151078944.73,106058129.39,62607112.73,154558756.21,113096516.02,75673765.40,39965485.45,135533630.75,116655451.92,109306444.72,0.0
8,支付的各项税费,61391867.73,39251605.49,22140057.73,54168452.44,53367760.36,37292517.03,16519025.56,59123124.84,53408735.27,39642199.79,18266436.07,39949912.04,35318329.08,17069124.81,6567107.51,36865688.62,24170235.38,10625900.41,0.0
9,支付的其他与经营活动有关的现金,409856310.27,271106216.96,90530471.59,436934931.54,287856519.17,183184623.00,50523350.71,265501640.60,208457859.81,132686870.14,62373408.59,238900064.77,134863427.76,103359045.88,37947379.11,157747369.50,138864945.49,122255672.02,0.0
10,经营活动现金流出小计,2309571829.15,1970699471.38,648597761.45,2573061383.87,1908984747.59,1195219524.12,519890804.86,1832889351.41,1387928393.43,875787443.23,406670614.74,1375760601.30,1000166118.43,644968262.70,274251579.54,1235421528.14,1371124701.86,1051196410.18,0.0
11,经营活动产生的现金流量净额,299534702.09,175271574.66,11421366.44,212569880.78,94444848.20,18085866.03,-6239385.51,187546885.42,157676260.21,82714244.35,31933577.65,247135573.87,164461578.11,140298954.49,45106385.66,120189251.93,50789129.19,106837649.11,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19670.00,0,0.0
14,取得投资收益所收到的现金,11925479.73,4391426.44,2755861.48,15715958.18,10704764.78,5908186.70,2205244.58,1370103.99,0,0,0,83298.57,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,7570.00,198834.96,62644.83,3253312.81,112691.29,33410.63,-302785.07,109851.39,0,14886.87,12362.14,705706.97,859493.71,190334.18,-7647.30,330070.98,208348.06,797055.09,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,554772400.00,514772400.00,260000000.00,710000000.00,122595000.00,100250000.00,75250000.00,261415000.00,260800000.00,170800000.00,30800000.00,122078169.61,78463484.95,1491600.00,28110800.00,96178357.66,11274000.00,885000.00,0.0
18,投资活动现金流入小计,566705449.73,519362661.40,262818506.31,728969270.99,133412456.07,106191597.33,77152459.51,262894955.38,260800000.00,170814886.87,30812362.14,122867175.15,79322978.66,1681934.18,28103152.70,96508428.64,11502018.06,1682055.09,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,78184914.93,44472332.23,18566018.70,130661592.17,54638822.50,23209927.12,13126896.14,85233209.69,17260797.50,7334824.19,4696079.45,25803376.89,18988952.30,7605202.92,5121594.04,22576222.61,43679990.44,20413987.15,0.0
20,投资所支付的现金,734167.58,0,0,144097802.78,123796134.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,921507.43,0,0,0,0,0,0,0,0,0,0,0,0,0,82220.00,0,0,0.0
