,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160331,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1293480968.54,802269978.82,418361857.79,1167102064.17,818006298.41,501525486.76,242048277.63,963957585.63,716040797.95,457324223.90,231150108.56,934813112.06,803707441.77,228871500.00,669440476.37,676549423.77,662139500.00,0.0
3,收到的税费返还,32448756.27,16247186.32,11177009.86,41035126.69,36320035.34,23624317.08,10203279.42,25762356.98,21750464.85,10373294.92,5661635.62,23305632.05,18956578.20,3553800.00,35098282.29,17026902.54,18409900.00,0.0
4,收到的其他与经营活动有关的现金,53555061.34,35053780.50,9939953.52,21125852.36,12865568.32,2625147.67,1808612.78,13367189.25,11361893.92,7991943.17,12108731.97,29395420.16,13300071.84,4078700.00,16731385.83,5090910.86,58975400.00,0.0
5,经营活动现金流入小计,1379484786.15,853570945.64,439478821.17,1229263043.22,867191902.07,527774951.51,254060169.83,1003087131.86,749153156.72,475689461.99,248920476.15,987514164.27,835964091.81,236504000.00,721270144.49,698667237.17,739524900.00,0.0
6,购买商品、接受劳务支付的现金,561799859.61,335576801.06,179280011.87,698965544.86,514184312.41,342159766.07,195823122.31,550642970.88,381951338.46,242719159.78,190187728.72,459810591.20,408648941.14,124893500.00,384829904.77,353319377.12,471608300.00,0.0
7,支付给职工以及为职工支付的现金,236328996.75,162520403.43,87386732.41,268001858.32,196176077.43,132775827.95,70219452.32,231778450.88,173534005.39,118809692.73,62167898.28,194845860.06,147495462.65,54442900.00,169319862.71,133576447.21,126730200.00,0.0
8,支付的各项税费,97870855.57,70641823.59,41999174.66,47671271.82,31462447.84,21056783.95,10166453.04,48487242.19,39889030.56,25590590.65,11074392.92,64092019.65,50249795.56,12834100.00,31456981.96,27150039.78,35561300.00,0.0
9,支付的其他与经营活动有关的现金,93541496.48,67223227.88,28848172.84,136051975.52,121950482.28,85437816.99,27331518.63,83661598.22,76416292.84,46652082.34,19984054.23,104026136.56,65628549.66,22174600.00,120911977.67,104183056.87,65893300.00,0.0
10,经营活动现金流出小计,989541208.41,635962255.96,337514091.78,1150690650.52,863773319.96,581430194.96,303540546.30,914570262.17,671790667.25,433771525.50,283414074.15,822774607.47,672022749.01,214345000.00,706518727.11,618228920.98,699793000.00,0.0
11,经营活动产生的现金流量净额,389943577.74,217608689.68,101964729.39,78572392.70,3418582.11,-53655243.45,-49480376.47,88516869.69,77362489.47,41917936.49,-34493598.00,164739556.80,163941342.80,22159000.00,14751417.38,80438316.19,39731800.00,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
