,报表日期,20191231,20190930,20190630,20181231,20180930,20171231,20161231,20160630,20151231,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,2258059100.29,1982648330.35,954715839.49,977212193.81,697155320.43,197040100.63,4631833172.52,1953994859.25,5477078593.31,2070733733.61,1124782232.75,851524744.03,0.0
5,经营活动现金流入小计,2573636535.63,2097880121.90,1092124225.94,1327062744.41,968192573.59,563089880.43,5104152955.33,2176643550.34,5983893246.49,2319134614.30,1378958955.68,1091563292.47,0.0
6,购买商品、接受劳务支付的现金,0,0,0,0,0,0,0,0,0,0,0,0,0.0
7,支付给职工以及为职工支付的现金,60975871.71,42715994.74,30296752.00,58794038.85,46017563.37,67272735.31,66432065.98,36363893.64,62357453.40,52861499.53,57079931.91,55520439.66,0.0
8,支付的各项税费,40313844.17,29202480.77,16930089.22,60601627.65,39991082.41,75472555.26,115629185.27,57490265.99,88633952.53,48291652.32,40106537.65,31201208.89,0.0
9,支付的其他与经营活动有关的现金,2946458592.48,2506599370.82,1322888016.89,1258772461.03,1186357837.40,1781223270.84,2750036719.38,1532740291.57,6450533790.88,1283135606.71,1744839768.96,955847626.21,0.0
10,经营活动现金流出小计,3130541077.42,2399030791.28,1400635247.71,1491432756.95,1280672687.03,1988190277.31,2992674409.77,1655313490.89,6680939249.89,1450023547.26,1908056430.93,1098575522.80,0.0
11,经营活动产生的现金流量净额,-556904541.79,-396173252.23,-308511021.77,-164370012.54,-304092102.58,-1425100396.88,2111478545.56,521330059.45,-697046003.40,869111067.04,-529097475.25,-7012230.33,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,
13,收回投资所收到的现金,818193866.20,546483340.39,438720679.62,545071114.93,270829885.31,31622322.15,39775174.13,14098597.91,67678876.22,32171426.21,9640882.06,0,0.0
14,取得投资收益所收到的现金,1892174.24,1614277.00,771563.54,1065027.21,931152.00,706205.00,842016.25,599134.12,370222.25,926011.76,590601.40,149457.40,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,47185.00,0,135.00,8712952.00,0,4670.00,38780.00,33980.00,291846.70,69095.00,13170.00,24730.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,376410.35,1703857.57,510053.07,264318.88,367925.73,434661.89,52473504.90,0,0,0,0,0,0.0
18,投资活动现金流入小计,820509635.79,549801474.96,440002431.23,555113413.02,272128963.04,32767859.04,93129475.28,14731712.03,68340945.17,33166532.97,10244653.46,174187.40,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,89491225.76,66988085.85,42587471.93,153203088.78,135537146.18,91796713.60,59615729.11,10794524.97,203124793.70,5802200.02,10306158.69,30459129.05,0.0
20,投资所支付的现金,812660214.51,740996462.86,537016263.53,639738763.71,324044645.28,28501066.66,22485429.85,16338292.77,94651476.97,9764838.30,26028379.74,5033168.39,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,688000.00,650000.00,600000.00,400000.00,400000.00,15000000.00,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,902839440.27,808634548.71,580203735.46,793341852.49,459981791.46,135297780.26,82101158.96,27132817.74,297776270.67,15567038.32,36334538.43,35492297.44,0.0
24,投资活动产生的现金流量净额,-82329804.48,-258833073.75,-140201304.23,-238228439.47,-187852828.42,-102529921.22,11028316.32,-12401105.71,-229435325.50,17599494.65,-26089884.97,-35318110.04,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,
26,吸收投资收到的现金,230650000.00,230650000.00,0,0,0,0,0,0,0,0,0,125000000.00,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,105000000.00,105000000.00,35000000.00,165000000.00,140000000.00,90000000.00,40000000.00,0,119075926.92,0,0,0,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,55005493.00,155005493.00,55005493.00,10500000.00,0,0,0,0,98280000.00,0,0,0,0.0
31,筹资活动现金流入小计,390655493.00,490655493.00,90005493.00,175500000.00,140000000.00,90000000.00,40000000.00,0.00,217355926.92,0.00,0.00,125000000.00,0.0
32,偿还债务支付的现金,17760000.00,0,0,0,0,100000000.00,0,0,19075926.92,0,0,0,0.0
33,分配股利、利润或偿付利息所支付的现金,16984557.73,12094016.68,7627938.90,57809536.09,54533341.66,10472630.54,7501868.77,3853333.34,385568.47,39990000.00,0,0,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,24046892.22,19833235.53,11100435.53,402800.00,137800.00,936400.00,380000.00,130000.00,100974325.59,320000.00,0,0,0.0
36,筹资活动现金流出小计,58791449.95,31927252.21,18728374.43,58212336.09,54671141.66,111409030.54,7881868.77,3983333.34,120435820.98,40310000.00,0.00,0.00,0.0
37,筹资活动产生的现金流量净额,331864043.05,458728240.79,71277118.57,117287663.91,85328858.34,-21409030.54,32118131.23,-3983333.34,96920105.94,-40310000.00,0.00,125000000.00,0.0
38,四、汇率变动对现金及现金等价物的影响,2423745.81,465.64,-333254.37,7703826.50,-660682.09,-9829471.26,574518.16,0,0,0,0,0,0.0
39,五、现金及现金等价物净增加额,-304946557.41,-196277619.55,-377768461.80,-277606961.60,-407276754.75,-1558868819.90,2155199511.27,504945620.40,-829561222.96,846400561.69,-555187360.22,82669659.63,0.0
40,加:期初现金及现金等价物余额,845366480.03,845366480.03,845366480.03,1122973441.63,1122973441.63,2681842261.53,526642750.26,526642750.26,1356203973.22,509803411.53,1064990771.75,982321112.12,0.0
41,六、期末现金及现金等价物余额,540419922.62,649088860.48,467598018.23,845366480.03,715696686.88,1122973441.63,2681842261.53,1031588370.66,526642750.26,1356203973.22,509803411.53,1064990771.75,0.0
42,附注,,,,,,,,,,,,,
43,净利润,120810930.92,0,68548142.51,114731625.55,0,158878129.72,212464376.58,0,0,0,0,0,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,41100.92,0,-960132.74,559914.00,0,119198.38,642143.78,0,0,0,0,0,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,6415885.48,0,3281804.13,7370127.57,0,7524435.70,6213249.21,0,0,0,0,0,0.0
48,无形资产摊销,852038.63,0,691494.17,691494.17,0,698000.02,1011066.61,0,0,0,0,0,0.0
49,长期待摊费用摊销,858302.09,0,194437.12,1364284.13,0,2412095.27,2201396.09,0,0,0,0,0,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,59994.27,0,2776.42,-7610890.00,0,23953.71,-5247.46,0,0,0,0,0,0.0
53,固定资产报废损失,0,0,0,560.28,0,0,0,0,0,0,0,0,0.0
54,公允价值变动损失,-2476702.97,0,-15814583.62,11015251.23,0,-14471689.65,1781127.90,0,0,0,0,0,0.0
