,报表日期,20190930,20190630,20181231,20180930,20180630,20180331,20171231,20170630,20161231,20160630,20151231,20150630,20141231,20140630,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,194857124.10,121583351.92,273948333.85,191322581.88,134249942.28,67050812.63,162737947.48,87652025.99,126470909.84,61344910.94,103564276.52,52682994.01,117799459.82,74589364.15,133436042.45,126270349.11,0.0
3,收到的税费返还,0,0,141622.32,141622.32,0,0,0,0,0,0,0,0,21137.26,21137.26,0,0,0.0
4,收到的其他与经营活动有关的现金,3510503.47,3278630.31,1019764.20,633584.68,711695.55,427706.93,5769129.78,2546298.71,9430886.14,1187581.85,336635.87,421001.82,1983593.93,3394333.24,7574931.19,2837234.61,0.0
5,经营活动现金流入小计,198367627.57,124861982.23,275109720.37,192097788.88,134961637.83,67478519.56,168507077.26,90198324.70,135901795.98,62532492.79,103900912.39,53103995.83,119804191.01,78004834.65,141010973.64,129107583.72,0.0
6,购买商品、接受劳务支付的现金,70998899.55,43106114.74,141069529.21,116530540.55,74531764.24,27532268.31,97652347.09,42603368.72,62694236.15,34845698.44,50160932.14,32812452.57,58436369.87,45929701.18,80047999.16,80655183.52,0.0
7,支付给职工以及为职工支付的现金,24815414.99,17541461.44,28350481.89,22149440.68,15635766.42,9338021.73,22078731.88,11560860.83,17062293.27,7900109.66,15472772.68,7764309.25,14929588.45,7836873.48,13559592.33,11641087.90,0.0
8,支付的各项税费,21998323.58,14552474.78,26387495.05,18314096.86,11628594.01,6732011.49,20338687.55,10551699.19,13743978.27,5955004.44,15105688.00,7623595.39,12827290.61,4902729.03,7683272.77,7770498.40,0.0
9,支付的其他与经营活动有关的现金,21257787.73,12915943.18,23616933.67,17050931.60,10357767.67,4688639.84,21940168.72,8504097.20,19230460.70,6024631.19,15742161.24,5502416.29,16276849.89,6787733.47,11922790.00,12876329.80,0.0
10,经营活动现金流出小计,139070425.85,88115994.14,219424439.82,174045009.69,112153892.34,48290941.37,162009935.24,73220025.94,112730968.39,54725443.73,96481554.06,53702773.50,102470098.82,65457037.16,113213654.26,112943099.62,0.0
