,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2348235950.29,1674145379.73,1058684014.28,408865906.92,1731133375.04,1494629707.76,862954100.92,462016503.63,1312980718.84,1152290933.36,676746054.52,401383369.95,1414286766.14,1228518270.45,817059127.64,366664519.87,1290882821.79,961115385.91,632077229.90,254790389.11,1364069350.53,965327362.47,326756355.70,0,781594135.97,1281641075.15,466667511.71,0,736887789.62,804726853.73,919995956.54,1313188860.21,0.0
3,收到的税费返还,33241961.32,20394772.69,10511193.50,4648982.91,60027272.80,39427970.03,32944595.14,4571070.79,41092721.69,32774267.63,23922346.91,14039162.29,64618319.85,58195963.48,43769178.15,24302217.24,64339534.61,48000374.65,25940633.59,13098281.53,43300230.04,48722867.65,23019290.04,0,42043122.66,38129335.24,8956690.43,0,54224679.83,28355759.51,23376113.59,13537189.10,0.0
4,收到的其他与经营活动有关的现金,101813697.90,55077502.98,31528230.31,12366675.68,150827656.85,43780946.60,37724671.25,37431028.00,60994635.74,45523205.98,31444405.45,11919501.62,67941200.90,49208790.25,23818560.40,7584692.97,57454115.35,20218913.24,23344027.80,9168202.14,94715142.14,63240421.45,5179378.43,0,34231354.33,87069447.48,17242668.47,0,57513297.14,53987368.42,97906995.68,30588242.34,0.0
5,经营活动现金流入小计,2483291609.51,1749617655.40,1100723438.09,425881565.51,1941988304.69,1577838624.39,933623367.31,504018602.42,1415068076.27,1230588406.97,732112806.88,427342033.86,1546846286.89,1335923024.18,884646866.19,398551430.08,1412676471.75,1029334673.80,681361891.29,277056872.78,1502084722.71,1077290651.57,354955024.17,0,857868612.96,1406839857.87,492866870.61,0,848625766.59,887069981.66,1041279065.81,1357314291.65,0.0
6,购买商品、接受劳务支付的现金,1751497371.71,1281215523.36,788779634.55,425421648.44,1112688351.77,1051369192.09,686282079.09,348902390.56,966933144.02,864578001.80,452649607.34,306597721.49,698108428.31,669077334.02,448238695.85,200438334.19,821146676.64,608186929.25,390567690.74,203742725.43,897339922.30,690762170.89,195868374.17,0,559136599.26,866259122.01,287496663.89,0,663263167.39,708741829.10,645917390.35,728515337.59,0.0
7,支付给职工以及为职工支付的现金,281083445.93,215956425.60,152207549.09,87877356.08,238491387.65,168492228.25,113725821.18,61533662.48,218336706.34,150542239.74,98828671.26,52935463.59,202211745.37,140512694.04,90048575.37,49606498.44,192169968.97,144668153.65,93974299.49,53045934.65,177631395.99,134272588.22,54900628.79,0,95629085.03,140126197.83,50020120.38,0,102275466.56,84850468.91,66270709.02,47308452.52,0.0
8,支付的各项税费,95958467.88,62380985.52,43071780.21,20511589.99,88802138.33,62977563.39,42200736.45,21607720.30,84008737.10,70594518.24,50448281.25,26617580.80,81322935.95,71213297.90,52595703.95,21219337.60,77357617.32,59363829.08,45419753.44,22138996.72,115420573.87,83737863.39,34314722.11,0,61703981.52,91505690.42,32783334.62,0,64479446.63,79981326.62,70808131.13,32899041.06,0.0
9,支付的其他与经营活动有关的现金,233340301.19,175802006.41,161277039.61,76329257.66,204894041.49,159918354.89,137079119.88,88191639.48,164129986.98,121949202.11,117430077.29,48714339.47,194506926.61,130705790.53,64581939.55,39764045.32,105031664.42,66227721.87,68728773.29,21238787.00,109571426.71,70331324.06,29197156.62,0,62095655.71,114622657.30,37678029.92,0,62808392.77,102131034.41,86747079.55,96588037.43,0.0
10,经营活动现金流出小计,2361879586.71,1735354940.89,1145336003.46,610139852.17,1644875919.24,1442757338.62,979287756.60,520235412.82,1433408574.44,1207663961.89,719356637.14,434865105.35,1176150036.24,1011509116.49,655464914.72,311028215.55,1195705927.35,878446633.85,598690516.96,300166443.80,1299963318.87,979103946.56,314280881.69,0,778565321.52,1212513667.56,407978148.81,0,892826473.35,975704659.04,869743310.05,905310868.60,0.0
11,经营活动产生的现金流量净额,121412022.80,14262714.51,-44612565.37,-184258286.66,297112385.45,135081285.77,-45664389.29,-16216810.40,-18340498.17,22924445.08,12756169.74,-7523071.49,370696250.65,324413907.69,229181951.47,87523214.53,216970544.40,150888039.95,82671374.33,-23109571.02,202121403.84,98186705.01,40674142.48,42269359.57,79303291.44,194326190.31,84888721.80,143873761.59,-44200706.76,-88634677.38,171535755.76,452003423.05,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2397496.07,0,0,0,5389092.81,0,0,0,0,0.00,0.00,0.0
14,取得投资收益所收到的现金,4437043.04,4437043.04,2812550.84,0,3235935.12,3175998.25,0,0,5764552.23,5764552.23,817508.61,0,5494366.13,5326475.73,0,0,5471840.32,5471840.32,367419.60,0,5280640.09,0,0,0,1639920.00,0,1639920.00,0,2405216.00,0,0.00,0.00,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,36609273.41,21322.61,21322.61,811.96,698791.71,59052.18,59481.66,0,41666.28,41241.28,40841.28,14105.85,518800.00,395352.13,363852.13,0,312900.00,207400.00,159100.00,0,1513705.92,1513705.92,1513255.92,0,24506.00,133256.00,21406.00,0,10413.55,223542.34,12042.23,81424.10,0.0
16,处置子公司及其他营业单位收到的现金净额,31277073.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0.00,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0.00,0,0,0,83056603.78,83056603.78,83056603.78,1698113.21,7320000.00,5500000.00,3660000.00,1820000.00,7300000.00,5480000.00,3640000.00,1800000.00,2410000.00,0,0,0,0,0,0,0,0,0,0.00,0.00,0.0
18,投资活动现金流入小计,72323389.69,4458365.65,2833873.45,811.96,3934726.83,3235050.43,59481.66,0.00,88862822.29,88862397.29,83914953.67,1712219.06,13333166.13,11221827.86,4023852.13,1820000.00,13084740.32,11159240.32,4166519.60,1800000.00,9204346.01,3911201.99,1513255.92,0,1664426.00,5522348.81,1661326.00,0,2415629.55,223542.34,12042.23,81424.10,0.0
