,报表日期,20190930,20190630,20190331,20181231,20180930,20180331,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,
2,销售商品、提供劳务收到的现金,17884619225.29,11038672197.27,0,24560698010.21,16917479067.24,0,21197116895.26,12328592233.28,0.0
3,收到的税费返还,1831846843.11,1169503440.92,0,1705658485.72,650390278.45,0,787255688.82,549622409.09,0.0
4,收到的其他与经营活动有关的现金,375495312.26,269050162.19,0,586702664.66,534837906.44,0,351242639.52,56426109.90,0.0
5,经营活动现金流入小计,20091961380.66,12477225800.38,0,26853059160.59,18102707252.13,0,22335615223.60,12934640752.27,0.0
6,购买商品、接受劳务支付的现金,13977071871.24,8718492427.54,0,20619974396.00,14309180560.22,0,17214132587.56,10389521125.94,0.0
7,支付给职工以及为职工支付的现金,1510887219.22,1065337043.56,0,1702267710.20,1192280135.01,0,1279030388.63,592988282.78,0.0
8,支付的各项税费,463741813.03,329947453.06,0,464424621.02,262105698.93,0,608851353.72,252054426.89,0.0
9,支付的其他与经营活动有关的现金,1807708349.98,1521400423.33,0,1993070186.91,1616630628.50,0,1726755795.13,1078270135.98,0.0
10,经营活动现金流出小计,17759409253.47,11635177347.49,0,24779736914.13,17380197022.66,0,20828770125.04,12312833971.59,0.0
11,经营活动产生的现金流量净额,2332552127.19,842048452.89,-121266800.00,2073322246.46,722510229.47,59305900.00,1506845098.56,621806780.68,0.0
12,二、投资活动产生的现金流量,,,,,,,,,
13,收回投资所收到的现金,948450000.00,948450000.00,0,1157900000.00,1058485510.18,0,769932682.85,532738756.59,0.0
14,取得投资收益所收到的现金,25505897.53,20082489.53,0,56664689.46,12989706.70,0,28917093.96,8428426.90,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,2684028.24,2023511.36,0,258445.43,164566.66,0,11279784.06,1742567.08,0.0
16,处置子公司及其他营业单位收到的现金净额,75120000.00,0,0,0,0,0,2279002.65,8400000.00,0.0
17,收到的其他与投资活动有关的现金,21258368.00,21258368.00,0,299042385.72,226042385.72,0,1151078460.84,28058589.52,0.0
18,投资活动现金流入小计,1073018293.77,991814368.89,0,1513865520.61,1297682169.26,0,1963487024.36,579368340.09,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,267317082.64,136614456.71,0,727036258.30,359345491.80,0,590074565.13,232604799.72,0.0
20,投资所支付的现金,1632610346.39,1571003548.36,0,1505100668.39,1053429106.70,0,1234698172.28,790537233.36,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,17974895.97,0.0
22,支付的其他与投资活动有关的现金,0,0,0,20258368.00,10449696.00,0,599553758.56,858967088.00,0.0
23,投资活动现金流出小计,1899927429.03,1707618005.07,0,2252395294.69,1423224294.50,0,2424326495.97,1900084017.05,0.0
24,投资活动产生的现金流量净额,-826909135.26,-715803636.18,-250514900.00,-738529774.08,-125542125.24,350524400.00,-460839471.61,-1320715676.96,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,
26,吸收投资收到的现金,2701668000.00,0,0,3374064.42,3374064.42,0,1424110961.77,878764410.23,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,3374064.42,3374064.42,0,4228786.43,1072943.96,0.0
28,取得借款收到的现金,81770623.47,19122573.47,0,223915823.11,193097955.60,0,734705822.56,1178074102.88,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,41229690.37,27480290.37,0,9801300.00,8301300.00,0,0,0,0.0
31,筹资活动现金流入小计,2824668313.84,46602863.84,0,237091187.53,204773320.02,0,2158816784.33,2056838513.11,0.0
32,偿还债务支付的现金,39838044.73,20715471.26,0,439704537.63,403063387.24,0,1671960373.04,20020000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,219266388.48,217173359.91,0,24448152.47,24443923.31,0,791271934.98,132850181.73,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,3132160.00,3060000.00,0,1065910.16,30599324.22,0.0
35,支付其他与筹资活动有关的现金,1368000.00,0,0,47948148.62,35147293.16,0,16241478.47,278552.77,0.0
36,筹资活动现金流出小计,260472433.21,237888831.17,0,512100838.72,462654603.71,0,2479473786.49,153148734.50,0.0
37,筹资活动产生的现金流量净额,2564195880.63,-191285967.33,-207592500.00,-275009651.19,-257881283.69,-235173300.00,-320657002.16,1903689778.61,0.0
38,四、汇率变动对现金及现金等价物的影响,39620038.19,25191827.40,-28712800.00,-7268176.99,-19568731.00,-143911900.00,-242493644.31,85133351.97,0.0
39,五、现金及现金等价物净增加额,4109458910.75,-39849323.22,-608087000.00,1052514644.20,319518089.54,30745100.00,482854980.48,1289914234.30,0.0
40,加:期初现金及现金等价物余额,3489755523.94,3489755523.94,0,2437240879.74,2437240879.74,0,1954385899.26,664471664.96,0.0
41,六、期末现金及现金等价物余额,7599214434.69,3449906200.72,0,3489755523.94,2756758969.28,0,2437240879.74,1954385899.26,0.0
42,附注,,,,,,,,,
43,净利润,0,816951636.67,0,653802345.30,0,0,677259092.36,86280487.35,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,90532222.15,0,109508710.21,0,0,72687011.75,42545185.91,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,0,34540043.04,0,51165054.47,0,0,22784118.99,13339737.82,0.0
48,无形资产摊销,0,10394584.06,0,17269785.04,0,0,7810281.97,476927.42,0.0
49,长期待摊费用摊销,0,7710434.99,0,17659391.36,0,0,5296664.70,2701003.31,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,-28553.58,0,383191.39,0,0,-1697082.76,-82884.57,0.0
53,固定资产报废损失,0,251798.99,0,69994.18,0,0,92198.71,-902741.30,0.0
54,公允价值变动损失,0,-332641815.77,0,327916795.74,0,0,4530052.76,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0.0
57,财务费用,0,-39200519.33,0,80640585.96,0,0,200340542.53,-51000264.44,0.0
58,投资损失,0,331020507.89,0,475638786.38,0,0,-18983235.52,-9193419.79,0.0
59,递延所得税资产减少,0,21164013.07,0,-97260265.77,0,0,-47255596.83,-29890840.48,0.0
60,递延所得税负债增加,0,292005.66,0,0,0,0,0,0,0.0
61,存货的减少,0,262881359.21,0,-162725996.62,0,0,-886089889.17,-965294133.82,0.0
62,经营性应收项目的减少,0,-304986772.48,0,-372581762.14,0,0,-66242533.08,-666526897.73,0.0
63,经营性应付项目的增加,0,-56832491.68,0,971835630.96,0,0,1536313472.15,1645827603.22,0.0
64,已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0.0
65,已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0.0
66,其他,0,0,0,0,0,0,0,553527017.78,0.0
67,经营活动产生现金流量净额,0,842048452.89,0,2073322246.46,0,0,1506845098.56,621806780.68,0.0
68,债务转为资本,0,0,0,0,0,0,0,0,0.0
69,一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0.0
70,融资租入固定资产,0,0,0,0,0,0,0,0,0.0
71,现金的期末余额,0,3449906200.72,0,3489755523.94,0,0,2437240879.74,1954385899.26,0.0
72,现金的期初余额,0,3489755523.94,0,2437240879.74,0,0,1954385899.26,664471664.96,0.0
73,现金等价物的期末余额,0,0,0,0,0,0,0,0,0.0
74,现金等价物的期初余额,0,0,0,0,0,0,0,0,0.0
75,现金及现金等价物的净增加额,0,-39849323.22,0,1052514644.20,0,0,482854980.48,1289914234.30,0.0
