,报表日期,20190930,20190630,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,
2,销售商品、提供劳务收到的现金,536130113.03,331178473.27,639524861.38,384622592.12,745523437.57,449179040.01,0.0
3,收到的税费返还,2140672.15,1554984.38,3785716.38,2163014.79,2916374.74,5111994.02,0.0
4,收到的其他与经营活动有关的现金,76707116.27,67399966.50,61630062.01,38046937.92,78445273.43,44872220.77,0.0
5,经营活动现金流入小计,614977901.45,400133424.15,704940639.77,424832544.83,826885085.74,499163254.80,0.0
6,购买商品、接受劳务支付的现金,457465562.67,366291482.84,435034720.66,355457653.25,526009169.97,349387751.83,0.0
7,支付给职工以及为职工支付的现金,62894333.29,42656484.32,73844201.30,56192069.87,80185009.96,88240974.09,0.0
8,支付的各项税费,15619351.28,9758918.26,26885935.86,19835712.82,19788022.48,22328183.90,0.0
9,支付的其他与经营活动有关的现金,97306608.24,75114464.42,99404737.45,53023564.60,78921782.82,115235182.42,0.0
10,经营活动现金流出小计,633285855.48,493821349.84,635169595.27,484509000.54,704903985.23,575192092.24,0.0
11,经营活动产生的现金流量净额,-18307954.03,-93687925.69,69771044.50,-59676455.71,121981100.51,-76028837.44,0.0
12,二、投资活动产生的现金流量,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,233849.69,149631.64,512070.83,435689.49,645281.33,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,449680.00,449680.00,12506.00,7406.00,12087.00,895052.57,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,8379120.16,0,0.0
17,收到的其他与投资活动有关的现金,30000000.00,20000000.00,91500000.00,80500000.00,70000000.00,197203.00,0.0
18,投资活动现金流入小计,30683529.69,20599311.64,92024576.83,80943095.49,79036488.49,1092255.57,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,43876752.53,28714667.03,146550122.35,119524755.42,106491123.51,21857552.40,0.0
20,投资所支付的现金,5700000.00,5700000.00,0,0,0,0,0.0
