,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1928849818.65,1258949922.68,661843980.95,2886180677.53,1688945957.11,898348161.34,279942915.93,1512851866.62,796738141.13,436982345.47,161072729.05,1043675100.93,660151545.24,452879948.58,127016261.27,671266622.63,362180013.30,271715943.32,104899434.34,632060874.73,437310212.73,292461147.91,464990685.80,426600092.18,220053288.69,0.0
3,收到的税费返还,3103867.66,2431276.43,1202966.57,3464420.90,2671894.53,1726011.57,1320832.99,0,0,0,0.00,481032.71,481032.71,367107.82,367107.82,386636.50,386636.50,349904.83,349904.83,325716.08,325716.08,0,2554746.84,970961.14,0,0.0
4,收到的其他与经营活动有关的现金,71001571.57,59814521.44,53022089.78,58191013.27,146971588.30,45010969.53,41815044.79,44313740.31,43527978.92,41786572.82,39275268.74,17690787.97,23923849.60,17190253.74,16376287.93,11801721.07,14168940.76,10903712.54,10869832.38,15998571.46,14775079.20,14284614.06,15844183.10,21691205.09,3369333.85,0.0
5,经营活动现金流入小计,2002955257.88,1321195720.55,716069037.30,2947836111.70,1838589439.94,945085142.44,323078793.71,1557165606.93,840266120.05,478768918.29,200347997.79,1061846921.61,684556427.55,470437310.14,143759657.02,683454980.20,376735590.56,282969560.69,116119171.55,648385162.27,452411008.01,306745761.97,483389615.74,449262258.41,223422622.54,0.0
6,购买商品、接受劳务支付的现金,2011134134.03,1429757531.30,808989062.84,2563582323.73,1864898349.76,957110234.62,394193597.88,1208541209.61,776606118.36,451812078.73,201373817.38,881663573.56,612437556.77,417050136.97,122034711.59,661733254.23,411521844.51,258347278.18,127568777.60,534226672.61,393884200.00,255279293.20,395248588.38,339857318.77,124934108.03,0.0
7,支付给职工以及为职工支付的现金,176938418.79,119447671.04,56886104.87,179752443.55,132454257.94,86300846.21,40309377.48,142232182.17,105771345.36,68250806.06,32501587.14,84091495.05,51868810.92,29432387.07,14267429.22,44032230.88,33837211.20,22048922.29,9756177.79,36327764.64,27719070.31,18159717.88,27297371.71,24043197.81,20692079.70,0.0
8,支付的各项税费,75842256.80,50970402.58,24855005.89,95583278.16,76444037.04,52033444.33,22883334.62,81785928.23,62790573.74,44811353.96,15527313.44,49537355.63,33853305.52,23897453.46,10421374.45,32364920.67,27088020.80,18159098.48,11867831.70,25645405.37,21347231.44,12339870.84,22452168.30,17646810.41,19581344.69,0.0
