,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170630,20161231,20160630,20151231,20150630,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1562800307.30,989326351.82,458000988.04,1761022600.50,1242503320.61,773018138.61,352771001.44,1448016215.25,660950623.24,988962256.22,438954904.01,712649890.14,336313884.90,670651993.27,630645824.64,464078707.29,0.0
3,收到的税费返还,55848718.34,43663908.35,20169981.67,51953434.70,38236464.79,23573129.50,9852719.86,49129695.87,26711336.57,32028046.83,14102356.34,29056148.58,13627845.69,29845160.73,45037705.16,37125283.10,0.0
4,收到的其他与经营活动有关的现金,21751113.25,7565501.70,3189146.35,25157796.82,21110831.65,12644190.33,6049449.62,11509554.80,4547504.53,8014720.13,7401663.08,3311245.89,1858497.46,7583459.04,8068402.63,4245475.44,0.0
5,经营活动现金流入小计,1640400138.89,1040555761.87,481360116.06,1838133832.02,1301850617.05,809235458.44,368673170.92,1508655465.92,692209464.34,1029005023.18,460458923.43,745017284.61,351800228.05,708080613.04,683751932.43,505449465.83,0.0
6,购买商品、接受劳务支付的现金,1312948899.90,822614012.69,354257674.95,1443136179.27,1050252289.21,663888324.76,292907866.28,1146586284.65,602367859.59,828722684.17,335649299.83,565683249.21,233511079.17,548774260.68,566905453.01,424954292.43,0.0
7,支付给职工以及为职工支付的现金,104654279.20,70771523.85,35969203.69,128901812.14,94491851.38,60641691.30,30309321.35,143886328.94,70810019.00,102426229.09,45006984.10,74035665.32,34293785.02,64811336.13,57130250.53,38151885.91,0.0
8,支付的各项税费,46513189.43,31158755.44,22308139.45,34769387.68,26989261.22,18552084.80,11705204.85,27429740.48,13129829.64,29354734.65,8386908.98,26501724.35,11754989.12,15718102.36,13517447.27,7309050.68,0.0
9,支付的其他与经营活动有关的现金,57736601.55,38680892.92,17774857.94,58911964.16,41623706.84,25767226.38,12155182.65,57002535.49,26134139.17,49466663.35,20077766.89,29564407.08,13962149.08,28313695.76,25345926.40,18627277.56,0.0
10,经营活动现金流出小计,1521852970.08,963225184.90,430309876.03,1665719343.25,1213357108.65,768849327.24,347077575.13,1374904889.56,712441847.40,1009970311.26,409120959.80,695785045.96,293522002.39,657617394.93,662899077.21,489042506.58,0.0
11,经营活动产生的现金流量净额,118547168.81,77330576.97,51050240.03,172414488.77,88493508.40,40386131.20,21595595.79,133750576.36,-20232383.06,19034711.92,51337963.63,49232238.65,58278225.66,50463218.11,20852855.22,16406959.25,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,485153576.00,316000000.00,191462055.41,562643520.13,398467399.30,300311544.10,130120808.76,278292726.45,99164535.61,435431032.63,249294077.58,332128001.37,167536920.00,75397734.99,17600000.00,0,0.0
14,取得投资收益所收到的现金,2001113.41,659345.00,0,0,0,0.00,0,0,0,0,0,0,142904.10,97128.77,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,1719335.20,1677692.61,2178903.96,80172.42,19827.59,2586.21,0,782051.29,55555.56,866250.44,30824.78,118886.32,0,50480.77,391469.27,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,1140300.00,1140300.00,842550.00,918900.00,266075.00,0,0,0,0,0,0,7600000.00,0,0.0
18,投资活动现金流入小计,488874024.61,318337037.61,193640959.37,563863992.55,399627526.89,301156680.31,131039708.76,279340852.74,99220091.17,436297283.07,249324902.36,332246887.69,167679824.10,75545344.53,25591469.27,0.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,113804258.81,61588121.47,33832063.23,85343993.78,68003815.13,48343347.12,34282495.35,129900549.66,69641390.54,88505362.25,27744661.12,90415559.14,40192821.61,52030484.75,96631642.95,42609392.17,0.0
20,投资所支付的现金,642406000.00,458050000.00,176000000.00,565000000.00,424000000.00,288000000.00,146000000.00,290100000.00,99100000.00,424000000.00,246000000.00,320000000.00,160000000.00,92000000.00,5000000.00,17600000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0.00,0,0,0,0,0,100000.00,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,4290054.83,1340667.78,138600.00,26920935.00,31307135.00,7069225.00,0,277850.00,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,760500313.64,520978789.25,209970663.23,677264928.78,523310950.13,343412572.12,180282495.35,420278399.66,168741390.54,512505362.25,273744661.12,410515559.14,200192821.61,144030484.75,101631642.95,60209392.17,0.0
24,投资活动产生的现金流量净额,-271626289.03,-202641751.64,-16329703.86,-113400936.23,-123683423.24,-42255891.81,-49242786.59,-140937546.92,-69521299.37,-76208079.18,-24419758.76,-78268671.45,-32512997.51,-68485140.22,-76040173.68,-60209392.17,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,381660689.20,381660689.20,359951758.87,0,0,0.00,0,0,0,179930202.49,0,0,0,44904000.00,40000000.00,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,135619220.00,83619220.00,0,172000000.00,128000000.00,70000000.00,28000000.00,149200000.00,76000000.00,131000000.00,70000000.00,146000000.00,70000000.00,91783712.41,60000000.00,0,0.0
29,发行债券收到的现金,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,131400.00,131400.00,21840330.33,206706.42,206706.42,5383236.42,5176530.00,12120000.00,3070000.00,0,5000000.00,10000000.00,0,120447600.00,42744528.72,44123525.23,0.0
31,筹资活动现金流入小计,517411309.20,465411309.20,381792089.20,172206706.42,128206706.42,75383236.42,33176530.00,161320000.00,79070000.00,310930202.49,75000000.00,156000000.00,70000000.00,257135312.41,142744528.72,44123525.23,0.0
