,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20151231,20141231,20131231,20130630,20121231,20111231,20101231,20100630,20091231,20081231,20071231,20061231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,3423716897.70,2198547781.56,1000175012.39,3820323025.45,2785653775.82,1787947801.98,862955884.67,3132665480.16,2343128894.11,1543656611.84,803269284.69,2624220881.50,2289180237.79,1540023640.00,1284280060.29,0,0,0,0,432780.00,1296471156.91,776099894.96,340000.00,0,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,21209984.06,11173753.71,3154084.14,44133142.58,38543546.32,33077256.66,14860397.56,27621417.44,20074207.76,8455890.71,2918511.66,10240400.59,130169684.17,64030969.23,21727313.27,560700.00,11157491.06,594241.13,0,0,0,0,287170.12,11215100.69,0.0
5,经营活动现金流入小计,29772072635.65,17504181450.35,9120600310.04,26282044186.79,19660812835.74,12638861233.88,5028624044.74,38175621936.23,30453866870.30,23029034742.74,14481997792.79,26651296991.64,18352246751.08,15896358516.99,11822538244.74,7019688500.00,10734105244.09,7353990218.93,10857242079.23,5122801401.54,5831636375.62,2949657324.88,1674318243.53,856841835.54,0.0
6,购买商品、接受劳务支付的现金,26623291552.38,16829693137.15,8854903700.25,29762130239.33,23995071336.77,17390338710.91,8895693820.70,34899878152.69,27860155084.60,22478394724.30,15223694657.40,26341023479.32,16104904640.80,15208900653.75,10839155174.58,0,0,0,0,0,0,1474480485.36,955594027.13,0,0.0
7,支付给职工以及为职工支付的现金,93765306.40,62643413.83,28763394.41,122801909.57,66962020.89,49295890.68,23810917.04,78070152.04,45093558.08,30202239.77,11809970.77,63771466.23,50212857.42,43662907.89,39302252.10,13737500.00,31915494.42,29261189.06,18278282.08,6303548.83,9460059.08,7532306.82,7863900.00,6367292.20,0.0
8,支付的各项税费,588715297.65,452005856.35,99193422.72,367759935.78,367141039.65,258111870.83,51986027.90,501678243.47,404675417.94,312460373.60,60996074.45,481124715.48,482310330.14,358852235.98,220907206.17,124684400.00,167949069.73,104070292.62,85275176.40,38371703.07,58855350.68,32334157.83,23750615.32,17104184.40,0.0
9,支付的其他与经营活动有关的现金,71534454.32,48230378.56,18951593.46,84376550.76,62673625.44,42836678.89,22155267.67,62133934.35,58590382.93,37819897.78,12683668.76,60435381.88,46701426.80,61407119.27,36748911.07,57935100.00,63668353.67,73241192.88,162428713.22,5985782.91,5372211.74,9451157.66,4388117.84,11632841.96,0.0
10,经营活动现金流出小计,28516778815.32,18081020007.70,9372090195.88,33773128018.88,27402996140.14,20585925938.26,9473599819.24,37042055244.00,29438591013.40,23552063366.15,15616296717.23,28031263981.85,17719210064.64,17288844880.96,11805945429.25,7210949900.00,10374290658.03,8263872975.18,11333508021.35,4929407847.72,6168389059.16,2931944581.00,1693645552.25,774335691.56,0.0
11,经营活动产生的现金流量净额,1255293820.33,-576838557.35,-251489885.84,-7491083832.09,-7742183304.40,-7947064704.38,-4444975774.50,1133566692.23,1015275856.90,-523028623.41,-1134298924.44,-1379966990.21,633036686.44,-1392486363.97,16592815.49,-191261400.00,359814586.06,-909882756.25,-476265942.12,193393553.82,-336752683.54,17712743.88,-19327308.72,82506143.98,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,65977867.71,65977867.71,65977867.71,65977867.71,27307586.71,27307586.71,27307586.71,27307586.71,0,0,0,0,0,0,0,0,0,0,0,0,708394.00,0.0
14,取得投资收益所收到的现金,0,0,0,46865532.29,46865532.29,46865532.29,46865532.29,2994292.80,2994292.80,2994292.80,522152.80,712800.00,0,0,0,0,0,0,0,0,0,0,0,111949.40,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,44282617.00,44282617.00,40831200.00,0,35000.00,35000.00,0,0,52500.00,1888.35,0,27461.54,0,0,0,3591459.75,3591459.75,2650405.00,175000.00,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,13152296.00,12014686.00,12014686.00,7931566.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,0.00,0.00,0.00,170278313.00,169140703.00,165689286.00,120774966.00,30336879.51,30336879.51,30301879.51,27829739.51,765300.00,1888.35,0.00,27461.54,0.00,0.00,0.00,3591459.75,3591459.75,2650405.00,175000.00,0,820343.40,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,28553305.47,18110497.10,15148524.73,99265043.64,79258571.42,12529461.42,8778129.04,95050002.33,86652108.67,74691738.92,22319329.47,36943671.44,6741639.25,187515118.55,107895345.38,1497000.00,2133836.42,105524100.00,2604908.36,0,3343239.71,6801171.38,17313070.76,11131003.00,0.0
20,投资所支付的现金,0,0,0,0,0,0,0,0,0,0,0,31000000.00,0,0,0,0,0,0,0,2286657.01,0,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,86262.40,86262.40,81662.40,0,14430730.00,9210000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,28553305.47,18110497.10,15148524.73,99351306.04,79344833.82,12611123.82,8778129.04,109480732.33,95862108.67,74691738.92,22319329.47,67943671.44,6741639.25,187515118.55,107895345.38,1497000.00,2133836.42,105524100.00,2604908.36,2286657.01,3343239.71,6801171.38,17313070.76,11131003.00,0.0
24,投资活动产生的现金流量净额,-28553305.47,-18110497.10,-15148524.73,70927006.96,89795869.18,153078162.18,111996836.96,-79143852.82,-65525229.16,-44389859.41,5510410.04,-67178371.44,-6739750.90,-187515118.55,-107867883.84,-1497000.00,-2133836.42,-105524100.00,986551.39,1304802.74,-692834.71,-6626171.38,-17313070.76,-10310659.60,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,3930186837.86,3930186837.86,3930186837.86,3930186837.86,0,0,0,0,0,0,0,330000600.00,330000600.00,0,1145300000.00,145299000.00,145299000.00,403845000.00,0,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
29,发行债券收到的现金,2390000000.00,2390000000.00,0,5000000000.00,5000000000.00,5000000000.00,1000000000.00,3151868038.89,3151868038.89,3151868038.89,1649868038.89,1994000000.00,913828000.00,1500000000.00,0,0,0,0,470000000.00,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,282184695.80,0,0,0,0,0,0,0,0,0,0,0.0
31,筹资活动现金流入小计,2390000000.00,2390000000.00,0.00,8930186837.86,8930186837.86,8930186837.86,4930186837.86,3151868038.89,3151868038.89,3151868038.89,1649868038.89,1994000000.00,913828000.00,1782184695.80,330000600.00,330000600.00,0.00,1145300000.00,615299000.00,145299000.00,403845000.00,0,0,0,0.0
32,偿还债务支付的现金,2322920590.27,780590.27,780590.26,895683156.54,767820386.12,579717344.98,233073939.72,3808075053.19,3357989225.37,975268800.00,147538800.00,465861200.00,904600000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
33,分配股利、利润或偿付利息所支付的现金,931145821.31,827691028.31,55010821.33,457249511.50,455571499.35,386074143.30,11085883.26,409815857.97,393854480.83,217341407.67,7427216.74,202025602.58,453527471.63,172500000.00,406500000.00,384000000.00,100000000.00,11346549.38,122826585.66,122826585.66,15000000.00,0,15000000.00,15000000.00,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,9677635.21,7067163.26,899969.81,12422910.95,12094496.27,9994496.27,5950195.31,4200000.00,2761970.13,2625000.00,2479285.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
36,筹资活动现金流出小计,3263744046.79,835538781.84,56691381.40,1365355578.99,1235486381.74,975785984.55,250110018.29,4222090911.16,3754605676.33,1195235207.67,157445302.58,667886802.58,1358127471.63,172500000.00,406500000.00,384000000.00,100000000.00,11346549.38,122826585.66,122826585.66,15000000.00,0,15000000.00,15000000.00,0.0
37,筹资活动产生的现金流量净额,-873744046.79,1554461218.16,-56691381.40,7564831258.87,7694700456.12,7954400853.31,4680076819.57,-1070222872.27,-602737637.44,1956632831.22,1492422736.31,1326113197.42,-444299471.63,1609684695.80,-76499400.00,-53999400.00,-100000000.00,1133953450.62,492472414.34,22472414.34,388845000.00,0,-15000000.00,-15000000.00,0.0
38,四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
39,五、现金及现金等价物净增加额,352996468.07,959512163.71,-323329791.97,144674433.74,42313020.90,160414311.11,347097882.03,-15800032.86,347012990.30,1389214348.40,363634221.91,-121032164.23,181997463.91,29683213.28,-167774468.35,-246757800.00,257680749.64,118546594.37,17193023.61,217170770.90,51399481.75,11086572.50,-51640379.48,57195484.38,0.0
40,加:期初现金及现金等价物余额,533586996.62,533586996.62,533586996.62,388912562.88,388912562.88,388912562.88,388912562.88,404712595.74,404712595.74,404712595.74,404712595.74,525744759.97,343747296.06,314064082.78,481838551.13,476122700.00,218441947.38,99895353.01,82702329.40,82702329.40,31302847.65,20216275.15,71856654.63,14661170.25,0.0
41,六、期末现金及现金等价物余额,886583464.69,1493099160.33,210257204.65,533586996.62,431225583.78,549326873.99,736010444.91,388912562.88,751725586.04,1793926944.14,768346817.65,404712595.74,525744759.97,343747296.06,314064082.78,229364900.00,476122697.02,218441947.38,99895353.01,299873100.30,82702329.40,31302847.65,20216275.15,71856654.63,0.0
42,附注,,,,,,,,,,,,,,,,,,,,,,,,,
43,净利润,0,785854574.98,0,1251034775.23,0,642611190.22,0,1010629099.00,866609595.59,584028688.43,0,824042957.59,732443614.35,605996186.27,502450853.01,0,384095082.92,288100727.84,170181726.92,83249565.49,110238784.08,60561903.72,44948643.44,34040527.11,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
46,资产减值准备,0,0,0,494478967.95,0,205611376.23,0,390622161.42,222250607.48,204502003.70,0,558901420.88,322329940.12,224448162.80,189010032.54,0,100965518.83,70209686.44,25040265.16,12000000.00,18657693.92,8319890.67,87565.90,2093166.90,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,0,13541604.26,0,25386669.81,0,13042156.89,0,19833331.86,13302799.68,7028259.10,0,4670777.18,3695504.40,3121022.70,2439466.13,0,2658211.51,2580005.85,2362871.92,1003807.86,1924405.48,1707066.73,840592.00,907463.10,0.0
48,无形资产摊销,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49500.00,0,0,0,0,0,0.0
49,长期待摊费用摊销,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19136.39,0,0,0,-996196.91,-996196.91,-388981.45,-63615.36,0,19538.00,0.0
53,固定资产报废损失,0,0,0,-16120197.82,0,-16133995.63,0,-14074.81,-19167.39,4135.08,0,-43964.23,1848.55,17915.89,0,0,0,0,0,0,0,0,0,0,0.0
54,公允价值变动损失,0,0,0,-8010784.73,0,-4689960.57,0,5463139.58,-8402983.75,-2547645.15,0,2547645.15,0,0,0,0,0,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
57,财务费用,0,165299339.59,0,243651711.19,0,75907799.64,0,211202906.82,177632499.82,119089422.58,0,116312222.39,119414896.73,42305176.36,0,0,0,0,0,0,0,0,0,0,0.0
58,投资损失,0,0,0,-50895741.18,0,-50895741.18,0,-2964736.98,-2964736.98,-2964736.98,0,-712800.00,0,0,0,0,0,0,0,0,0,0,0,-111949.40,0.0
59,递延所得税资产减少,0,-6008218.01,0,-112459192.11,0,-18868000.33,0,-114890347.26,-57940683.13,-51621069.45,0,-118651075.69,-50878649.54,3590024.77,-33199318.70,0,817739.93,2675540.67,0,0,0,0,0,0,0.0
60,递延所得税负债增加,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3389601.78,0,38770.49,347522.04,0,0,0.0
61,存货的减少,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
62,经营性应收项目的减少,0,-4617060226.39,0,-9394862286.77,0,-7243459665.51,0,-8126028388.91,5165784925.04,-4618840185.79,0,6775022823.61,5682329760.54,5835132262.54,-4104496714.48,0,-4200400514.56,-3132278057.57,-3315874204.06,0,-1643239399.06,-723830067.69,-261374072.09,140632177.24,0.0
63,经营性应付项目的增加,0,2847177661.61,0,76712246.34,0,-1550189864.14,0,7739713601.51,-5360976999.46,3238292505.07,0,-9542056997.09,-6176300228.71,-8107097115.30,3446565976.24,0,4071678547.43,1858829340.52,2639580493.07,0,1176016043.00,670670043.77,196169962.03,-97637779.03,0.0
64,已完工尚未结算款的减少(减:增加),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
65,已结算尚未完工款的增加(减:减少),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
66,其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563000.06,0.0
67,经营活动产生现金流量净额,0,-576838557.35,0,-7491083832.09,0,-7947064704.38,0,1133566692.23,1015275856.90,-523028623.41,0,-1379966990.21,633036686.44,-1392486363.97,3228657.07,0,359814586.06,-909882756.25,-476265942.12,193393553.82,-336752683.54,17712743.88,-19327308.72,82506143.98,0.0
68,债务转为资本,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
69,一年内到期的可转换公司债券,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
70,融资租入固定资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
71,现金的期末余额,0,1493099160.33,0,533586996.62,0,549326873.99,0,388912562.88,751725586.04,1793926944.14,0,404712595.74,525744759.97,343747296.06,317484070.25,0,476122697.02,218441947.38,99895353.01,299873100.30,82702329.40,31302847.65,20216275.15,71856654.63,0.0
72,现金的期初余额,0,533586996.62,0,388912562.88,0,388912562.88,0,404712595.74,404712595.74,404712595.74,0,525744759.97,343747296.06,314064082.78,476122697.02,0,218441947.38,99895353.01,82702329.40,82702329.40,31302847.65,20216275.15,71856654.63,14661170.25,0.0
73,现金等价物的期末余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
74,现金等价物的期初余额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
75,现金及现金等价物的净增加额,0,959512163.71,0,144674433.74,0,160414311.11,0,-15800032.86,347012990.30,1389214348.40,0,-121032164.23,181997463.91,29683213.28,-158638626.77,0,257680749.64,118546594.37,17193023.61,217170770.90,51399481.75,11086572.50,-51640379.48,57195484.38,0.0
