,报表日期,20190930,20190630,20181231,20180930,20171231,20170630,20161231,20160630,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,0,339208734.45,678678175.63,0,736435841.19,346998436.92,649556443.55,290536420.62,636230316.05,525660895.61,0.0
3,收到的税费返还,0,268687.27,2088807.09,0,0,0,0,30765.20,0,0,0.0
4,收到的其他与经营活动有关的现金,0,11602919.73,26286671.23,0,28395682.78,10344551.10,23805996.37,7701828.20,9628278.20,10322928.35,0.0
5,经营活动现金流入小计,0,351080341.45,707053653.95,0,764831523.97,357342988.02,673362439.92,298269014.02,645858594.25,535983823.96,0.0
6,购买商品、接受劳务支付的现金,0,181308716.13,404743504.82,0,411289428.47,190970452.56,363206903.88,155057494.99,356061624.26,273697568.60,0.0
7,支付给职工以及为职工支付的现金,0,51140735.79,93466167.59,0,88629505.63,44368886.29,82851997.95,43091327.89,78026260.50,74665945.08,0.0
8,支付的各项税费,0,20289340.54,51564384.74,0,51513750.11,19746368.66,39837128.02,18154868.07,44973170.04,48570603.15,0.0
9,支付的其他与经营活动有关的现金,0,63254545.63,115558936.03,0,121563248.77,55191023.07,113246209.75,48505059.28,101515509.92,76702724.70,0.0
10,经营活动现金流出小计,0,315993338.09,665332993.18,0,672995932.98,310276730.58,599142239.60,264808750.23,580576564.72,473636841.53,0.0
11,经营活动产生的现金流量净额,66636200.00,35087003.36,41720660.77,24207900.00,91835590.99,47066257.44,74220200.32,33460263.79,65282029.53,62346982.43,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,
13,收回投资所收到的现金,0,167950745.70,173983735.90,0,6100000.00,0,50000.00,0,53500000.00,0,0.0
14,取得投资收益所收到的现金,0,2113867.85,11308446.01,0,137.00,0,0,0,51285.86,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,1442266.20,4687068.29,0,2219720.27,79133.49,6245615.33,1474884.31,3927719.49,8909976.61,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,-3137897.22,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,1541793.77,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,0,171506879.75,191521043.97,0,5181960.05,79133.49,6295615.33,1474884.31,57479005.35,8909976.61,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,0,27037479.41,36437140.68,0,46164218.59,25072106.50,70478166.24,38680843.35,64474739.45,36836957.07,0.0
20,投资所支付的现金,0,170479537.70,153530035.90,0,17000000.00,0,50000.00,0,49500000.00,5226937.70,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,1540400.00,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,0,197517017.11,191507576.58,0,63164218.59,25072106.50,70528166.24,38680843.35,113974739.45,42063894.77,0.0
24,投资活动产生的现金流量净额,-61772900.00,-26010137.36,13467.39,11555900.00,-57982258.54,-24992973.01,-64232550.91,-37205959.04,-56495734.10,-33153918.16,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,0,0,0,0,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,0,5000000.00,25000000.00,0,16062486.71,4741900.00,48500000.00,25000000.00,42000000.00,22310000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,765874.90,5000.00,5000.00,0,0,0.0
31,筹资活动现金流入小计,0,5000000.00,25000000.00,0,16062486.71,5507774.90,48500000.00,25005000.00,42000000.00,22310000.00,0.0
