,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20171231,20161231,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,6484065.48,118526868.65,84566467.39,51914708.03,31973378.43,91274182.81,92595243.05,64228198.86,50912669.08,49603737.06,37464299.97,0.0
3,收到的税费返还,4090425.95,7248133.15,4530364.32,4496070.59,175362.35,4492004.20,5053467.89,5257860.15,7508840.99,2223848.45,4791729.42,0.0
4,收到的其他与经营活动有关的现金,4285960.64,2583373.48,1023111.81,884445.15,1023540.87,1657127.44,1009036.30,1020003.45,37239.09,124069.31,31137.53,0.0
5,经营活动现金流入小计,14860452.07,128358375.28,90119943.52,57295223.77,33172281.65,97423314.45,98657747.24,70506062.46,58458749.16,51951654.82,42287166.92,0.0
6,购买商品、接受劳务支付的现金,0,3151604.29,2751604.29,917380.91,530635.01,3832908.52,10050926.98,254374.27,252684.29,896275.64,754911.16,0.0
7,支付给职工以及为职工支付的现金,15452846.35,59397743.25,43562752.10,25913663.37,13776276.64,45815916.31,33412082.01,27608576.18,23828123.62,22402607.71,21685571.71,0.0
8,支付的各项税费,13547786.77,24839048.82,22671333.88,15301404.39,14226227.33,16289066.33,13307521.78,15977049.82,11965999.33,7683643.38,6894067.73,0.0
9,支付的其他与经营活动有关的现金,9491184.62,22665176.79,11467166.03,6642948.26,3679891.78,14999937.51,11294779.75,12084513.73,7648474.09,7087195.87,7030947.56,0.0
10,经营活动现金流出小计,38491817.74,110053573.15,80452856.30,48775396.93,32213030.76,80937828.67,68065310.52,55924514.00,43695281.33,38069722.60,36365498.16,0.0
11,经营活动产生的现金流量净额,-23631365.67,18304802.13,9667087.22,8519826.84,959250.89,16485485.78,30592436.72,14581548.46,14763467.83,13881932.22,5921668.76,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,
13,收回投资所收到的现金,0,500000000.00,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,0,1979794.52,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,0,0,0,0,0,0,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,10196699.17,10196699.17,10196699.17,10000000.00,21452699.85,21042728.76,10639988.67,10487906.71,103728.21,0,0.0
18,投资活动现金流入小计,0.00,512176493.69,10196699.17,10196699.17,10000000.00,21452699.85,21042728.76,10639988.67,10487906.71,103728.21,0.00,0.0
