,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1692196399.53,1045228903.10,572003549.67,2127303172.33,1522733556.01,935999754.44,621235552.04,1681939393.49,1092277860.00,658508792.14,326536583.41,1180688202.57,912936662.76,643639501.19,343497680.00,1324987148.45,1001476161.68,643260944.86,1444904087.73,1402907107.18,919625639.47,764849510.68,0.0
3,收到的税费返还,58263.83,41913.83,0,2635898.19,2635898.19,2635898.19,882544.20,1434522.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,12931979.44,13730336.20,9792497.52,39998566.94,10502903.52,6750721.58,4692360.14,6344157.95,11132331.13,3285994.69,7909762.69,7703001.13,6629101.53,6698276.72,4845607.24,3683229.70,8777517.72,1457699.78,4522564.50,2963224.28,28249701.93,2484522.47,0.0
5,经营活动现金流入小计,1705186642.80,1059001153.13,581796047.19,2169937637.46,1535872357.72,945386374.21,626810456.38,1689718074.13,1103410191.13,661794786.83,334446346.10,1188391203.70,919565764.29,650337777.91,348343287.24,1328670378.15,1010253679.40,644718644.64,1449426652.23,1405870331.46,947875341.40,767334033.15,0.0
6,购买商品、接受劳务支付的现金,1321225254.75,876805577.78,420752973.28,1644320682.88,1286632400.78,877757695.29,483476492.12,1356850562.81,980391874.08,600317872.62,312944460.98,1111618682.21,848395222.66,592099709.28,335989784.68,1096105171.51,879183872.66,554608732.01,1147763698.15,1164791755.91,748755746.48,630952363.66,0.0
7,支付给职工以及为职工支付的现金,239191401.68,156642020.94,124350724.25,252570132.59,184570048.58,132966073.70,66868364.57,172041196.70,137499391.34,88504855.28,47371213.87,144841017.73,115763679.12,79388379.38,47603429.55,152093948.77,119896411.23,85321002.48,140345143.25,111861675.70,75981147.04,47041014.25,0.0
8,支付的各项税费,54818209.13,49753505.88,16942093.02,89712321.60,54131742.48,34019902.82,19142703.84,92563328.18,74445185.26,48606645.70,22215202.96,85648349.95,76660255.75,54821144.50,20791622.45,96679902.73,78400407.13,60238928.92,96510981.48,86806469.33,57395371.57,54921135.94,0.0
9,支付的其他与经营活动有关的现金,86371606.15,55291893.32,19508922.16,207259147.10,46940173.23,28847537.34,14152006.01,41921236.35,51449187.22,30747026.50,8564720.52,32429185.95,33899355.65,14478492.57,7620074.04,26961168.87,26594192.29,12843196.96,29248643.10,56550766.83,17220763.76,29421762.12,0.0
10,经营活动现金流出小计,1701606471.71,1138492997.92,581554712.71,2193862284.17,1572274365.07,1073591209.15,583639566.54,1663376324.04,1243785637.90,768176400.10,391095598.33,1374537235.84,1074718513.18,740787725.73,412004910.72,1371840191.88,1104074883.31,713011860.37,1413868465.98,1420010667.77,899353028.85,762336275.97,0.0
11,经营活动产生的现金流量净额,3580171.09,-79491844.79,241334.48,-23924646.71,-36402007.35,-128204834.94,43170889.84,26341750.09,-140375446.77,-106381613.27,-56649252.23,-186146032.14,-155152748.89,-90449947.82,-63661623.48,-43169813.73,-93821203.91,-68293215.73,35558186.25,-14140336.31,48522312.55,4997757.18,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,180000000.00,180000000.00,150000000.00,100000000.00,624000000.00,334000000.00,164000000.00,42000000.00,0,0,0,0,0,0,0,0,0,0,480000.00,0.0
14,取得投资收益所收到的现金,0,0,0,1630863.02,1630863.02,1301767.13,819575.35,5466821.92,2947808.22,1579117.81,379841.10,0,0,0,0,0,0,0,0,0,0,56423.88,0.0
