,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,948058196.86,639753676.69,332939178.00,1433380336.49,1090975551.16,840681327.78,358317852.43,1147613867.56,682865283.16,407791127.64,198336914.77,683563371.92,411882173.89,256646473.74,86072654.63,341796202.62,158164621.55,92628960.63,34115131.60,224659980.24,141855459.53,106195666.32,229154442.64,146817979.73,127540554.21,0.0
3,收到的税费返还,37651831.42,26842528.96,9053051.62,29620077.93,17616781.59,7876820.14,5887047.41,24776220.37,20109207.21,8685948.18,2213915.90,9897935.92,6195152.92,3765026.01,211162.22,11608896.80,7565510.75,7553986.87,2338323.51,7431187.70,7474075.70,4245212.97,4300233.72,4764241.47,0,0.0
4,收到的其他与经营活动有关的现金,27199013.97,21274058.50,6816377.51,112623779.42,46149446.63,28439459.05,13029359.74,65525176.02,38773427.67,17742738.05,6696349.09,9021946.74,33562996.51,29748935.41,8699428.71,12005556.97,9219654.25,3708870.30,14151410.07,2644332.94,7811194.85,3313985.11,10786590.93,934716.11,1439994.08,0.0
5,经营活动现金流入小计,1012909042.25,687870264.15,348808607.13,1575624193.84,1154741779.38,876997606.97,377234259.58,1237915263.95,741747918.04,434219813.87,207247179.76,702483254.58,451640323.32,290160435.16,94983245.56,365410656.39,174949786.55,103891817.80,50604865.18,234735500.88,157140730.08,113754864.40,244241267.29,152516937.31,128980548.29,0.0
6,购买商品、接受劳务支付的现金,392266273.08,273562010.66,131858595.66,977653341.26,748356903.93,476364041.25,174204589.27,858512092.18,609244065.49,414418481.90,197580783.01,443853601.89,244700406.44,142982967.21,47115018.37,230851252.78,114767247.07,82567445.75,28932694.24,133187615.61,108007794.52,70349928.01,124592188.81,57703232.65,75946287.39,0.0
7,支付给职工以及为职工支付的现金,230295466.63,152636541.44,72100922.20,231610586.23,169399299.72,109506039.49,53539102.18,162057577.65,112528988.32,65562313.17,25404260.71,102954951.80,74276247.21,46559233.23,17732549.62,45565387.74,32324124.46,19173645.05,10736279.50,33346480.60,27483955.47,18395211.85,28204457.49,24239362.45,20188476.20,0.0
8,支付的各项税费,172482576.55,115878296.06,55379258.80,172460914.97,144772625.13,107027677.65,37303803.80,138390861.03,98389755.40,56238889.35,19731273.85,69750056.23,45379929.45,21899078.12,8145189.17,41915899.91,30174100.11,16755227.10,5383748.34,25845103.63,19981801.98,14970764.26,20121672.26,21727649.14,17380907.00,0.0
