,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160630,20151231,20150630,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1323997834.38,981084075.48,691715382.53,368179506.60,1425918304.51,1073041247.88,722563054.43,386919809.36,1378455472.52,997581626.64,624157748.32,303474321.23,1188170744.39,558752029.83,1157958993.94,552916119.62,1054473770.77,958746857.93,719311763.89,0.0
3,收到的税费返还,28799560.52,19410749.60,9036926.21,3131242.10,54201781.15,49794304.01,13857951.21,4292966.85,32981287.74,23275571.88,13851824.85,7601473.80,63024095.31,21953038.39,30446876.75,10406959.21,22760784.64,52721340.64,57539597.38,0.0
4,收到的其他与经营活动有关的现金,90216321.14,42620378.14,32402828.43,14177342.09,15608453.74,27431626.76,16496674.27,1902980.56,22262509.35,18800032.49,14941922.83,3875377.53,26730685.79,3395132.86,7563753.44,21022226.24,4015967.56,1599300.04,18146874.07,0.0
5,经营活动现金流入小计,1443013716.04,1043115203.22,733155137.17,385488090.79,1495728539.40,1150267178.65,752917679.91,393115756.77,1433699269.61,1039657231.01,652951496.00,314951172.56,1277925525.49,584100201.08,1195969624.13,584345305.07,1081250522.97,1013067498.61,794998235.34,0.0
6,购买商品、接受劳务支付的现金,762571117.49,545204388.34,407094756.20,166179123.86,855444749.37,708884978.23,467817576.08,231868890.87,781713998.66,558302422.33,360614467.38,172664952.05,616092493.51,282525129.71,672977219.36,317761610.00,653288502.53,659596152.80,507314102.11,0.0
7,支付给职工以及为职工支付的现金,268051819.15,200267967.44,136692198.51,65745458.51,269927833.66,194212562.42,124453896.09,57893225.29,242617017.82,175459248.31,115692933.63,52751707.46,204699902.00,103185651.52,179661673.63,82163879.37,159579152.36,128097112.55,109573504.54,0.0
8,支付的各项税费,63560029.46,47655296.30,40868182.21,22340519.41,82004315.13,60819475.30,43315745.02,27723900.33,79900388.25,57628072.19,32223154.78,19570765.96,46424400.65,27114853.99,55645940.19,39146429.56,28873994.32,22001150.61,18504624.54,0.0
9,支付的其他与经营活动有关的现金,114078806.20,90990060.99,67133805.83,31476798.38,105583412.94,114794517.64,64649364.18,24302094.22,101905905.61,74396457.84,48003484.60,25555656.81,88764963.07,48163664.10,91126598.09,43197813.59,101332084.84,79537989.52,66516660.25,0.0
10,经营活动现金流出小计,1208261772.30,884117713.07,651788942.75,285741900.16,1312960311.10,1078711533.59,700236581.37,341788110.71,1206137310.34,865786200.67,556534040.39,270543082.28,955981759.23,460989299.32,999411431.27,482269732.52,943073734.05,889232405.48,701908891.44,0.0
11,经营活动产生的现金流量净额,234751943.74,158997490.15,81366194.42,99746190.63,182768228.30,71555645.06,52681098.54,51327646.06,227561959.27,173871030.34,96417455.61,44408090.28,321943766.26,123110901.76,196558192.86,102075572.55,138176788.92,123835093.13,93089343.90,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,780000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,6938505.48,0,0,0,0,0,0,0,0,0,0,0,330188.22,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,1849545.25,1823435.00,1537565.00,923364.95,3990342.21,1559400.52,690619.04,458900.52,119056.00,1800.00,1800.00,0,20886.51,18828.38,406119.21,202700.00,8040050.36,303863.75,29516057.86,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000.00,0,10000000.00,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,10000000.00,10000000.00,10000000.00,10000000.00,0,0,3892920.00,0,3741300.24,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,788788050.73,1823435.00,1537565.00,923364.95,13990342.21,11559400.52,10690619.04,10458900.52,119056.00,1800.00,3894720.00,0.00,4092374.97,18828.38,10406119.21,202700.00,18040050.36,303863.75,29516057.86,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,332989644.86,258476262.50,170866459.81,75646878.76,516225945.59,377319979.28,251608382.65,88491220.56,356837235.62,248314846.84,207277004.71,95431902.17,587315365.86,236171169.94,200744806.62,59469879.71,111105409.03,78571938.88,157028978.10,0.0
20,投资所支付的现金,1180000000.00,700000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,24612707.78,0,15380300.00,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1905763.19,791639.35,72859440.91,0.0
22,支付的其他与投资活动有关的现金,63217013.67,0,0,0,28960497.92,0,0,0,10000000.00,0,0,0,10365487.72,3871650.64,0,0,0,0,0,0.0
23,投资活动现金流出小计,1576206658.53,958476262.50,170866459.81,75646878.76,545186443.51,377319979.28,251608382.65,88491220.56,366837235.62,248314846.84,207277004.71,95431902.17,597680853.58,240042820.58,200744806.62,84082587.49,109199645.84,94743878.23,229888419.01,0.0
24,投资活动产生的现金流量净额,-787418607.80,-956652827.50,-169328894.81,-74723513.81,-531196101.30,-365760578.76,-240917763.61,-78032320.04,-366718179.62,-248313046.84,-203382284.71,-95431902.17,-593588478.61,-240023992.20,-190338687.41,-83879887.49,-91159595.48,-94440014.48,-200372361.15,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,798867924.53,798867924.53,798867924.53,0,0,0,0,0,0,0,300000000.00,0,13250000.00,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,1213224826.82,1060678396.58,247247603.41,45000000.00,164394373.75,164394373.75,164394373.75,129498241.00,678294148.21,519815098.72,319917337.41,114234555.60,402843320.20,139600169.85,354332885.85,256494485.85,569122702.80,584860105.96,496213348.75,0.0
29,发行债券收到的现金,0,0,788000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,36525344.61,36187259.98,0,0,49572076.88,21721021.08,0,0,37239287.98,1928364.26,35874484.26,0,23069785.29,0,5790000.00,3240000.00,0,0,0,0.0
31,筹资活动现金流入小计,1249750171.43,1096865656.56,1035247603.41,45000000.00,1012834375.16,984983319.36,963262298.28,129498241.00,715533436.19,521743462.98,355791821.67,114234555.60,425913105.49,139600169.85,660122885.85,259734485.85,582372702.80,584860105.96,496213348.75,0.0
32,偿还债务支付的现金,144567974.44,113463925.83,52674397.22,22142208.61,463216460.58,418170651.97,349085303.36,87449152.00,399627838.68,314353719.06,188430779.06,96008680.73,115485745.32,45883938.28,603307995.94,313347148.44,578480636.76,564665002.49,383568951.90,0.0
33,分配股利、利润或偿付利息所支付的现金,93752978.54,85736513.40,78487855.19,5026025.42,31324450.00,24349681.21,17853451.66,7461309.88,60208279.92,50870592.63,44671515.07,5545233.27,34598660.68,28140313.25,18747716.42,11279119.63,21174966.69,18164293.10,18330028.56,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,59472266.95,48552266.95,29720808.26,835022.50,59130518.83,59058253.55,58330831.07,48384436.29,5098368.19,5004512.85,4581302.31,2972341.62,62613920.93,336908.33,8620154.57,576154.84,10168671.75,0,1007290.00,0.0
