,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170331,20161231,20160630,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,325672353.40,214280466.50,105512218.89,454297859.53,326514164.38,212591619.95,101344291.62,345206342.34,70568546.73,337686661.19,192930832.17,331988179.03,459006529.50,407155335.41,0.0
3,收到的税费返还,28224950.95,20675610.81,12584462.36,45060747.27,33818224.19,21447294.51,9875189.24,33065414.48,11360512.34,35012657.50,24214821.85,35026384.84,40526989.40,26581194.71,0.0
4,收到的其他与经营活动有关的现金,22934159.23,2058084.04,1111655.25,23344374.43,37293451.37,18863160.13,17523430.72,10989435.70,753705.61,10246690.03,8788431.09,103974006.92,26180899.28,42985308.76,0.0
5,经营活动现金流入小计,376831463.58,237014161.35,119208336.50,522702981.23,397625839.94,252902074.59,128742911.58,389261192.52,82682764.68,382946008.72,225934085.11,470988570.79,525714418.18,476721838.88,0.0
6,购买商品、接受劳务支付的现金,194572217.61,120680247.11,58241857.07,209374974.73,172079800.89,111241107.23,53511144.23,171497273.61,42975721.64,153245248.82,84959374.63,142732388.07,258343728.35,276130888.59,0.0
7,支付给职工以及为职工支付的现金,82929765.58,55520757.69,30440780.92,112748318.43,79893896.89,55787895.41,28806877.87,94058613.63,25193402.37,91594691.55,45061294.23,99263063.93,94260865.35,76947750.63,0.0
8,支付的各项税费,38713438.37,28531550.34,12099471.30,53850111.89,40008177.89,23689222.94,10620061.09,44842159.84,7755776.97,44652380.18,22287840.90,41525371.53,49883070.51,48364464.39,0.0
9,支付的其他与经营活动有关的现金,30590402.36,21163993.48,14693703.58,39399232.66,27547275.76,20025309.13,11971587.40,33275726.66,5711038.71,32350771.30,14255972.13,127466236.59,51902859.97,63723989.52,0.0
10,经营活动现金流出小计,346805823.92,225896548.62,115475812.87,415372637.71,319529151.43,210743534.71,104909670.59,343673773.74,81635939.69,321843091.85,166564481.89,410987060.12,454390524.18,465167093.13,0.0
11,经营活动产生的现金流量净额,30025639.66,11117612.73,3732523.63,107330343.52,78096688.51,42158539.88,23833240.99,45587418.78,1046824.99,61102916.87,59369603.22,60001510.67,71323894.00,11554745.75,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,
13,收回投资所收到的现金,15000000.00,0,0,0,0,0,0,13000000.00,0,0,102300000.00,350000.00,175227130.90,998994.34,0.0
14,取得投资收益所收到的现金,44079.45,0,0,0,0,0,0,918274.11,288025.87,1076991.13,261797.42,499893.33,348802.43,109761.10,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,216027.00,201027.00,170027.00,474925.21,437325.21,437325.21,140871.79,1796568.00,12000.00,1260937.00,0,1069383.20,0,27638000.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,3000000.00,5000000.00,0.0
17,收到的其他与投资活动有关的现金,10629919.80,6629717.11,6629717.11,6961892.82,0,0,0,1500000.00,1500000.00,0,0,0,0,0,0.0
18,投资活动现金流入小计,25890026.25,6830744.11,6799744.11,7436818.03,437325.21,437325.21,140871.79,17214842.11,1800025.87,2337928.13,102561797.42,1919276.53,178575933.33,33746755.44,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,136670993.59,78244488.80,44508320.56,57097849.43,54063848.13,29354303.41,1504644.96,79283172.79,12158927.73,28305616.93,25729431.15,49344293.22,82481449.38,18996558.77,0.0
20,投资所支付的现金,195000000.00,0,0,0,0,0,0,13000000.00,0,69370.00,129300000.00,216000000.00,174300000.00,5973600.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
