,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20171231,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1791145664.91,1150350031.73,0,300297519.46,1250255648.45,779893072.95,480505588.86,854031358.46,585246216.57,369251200.00,295980300.00,0.0
3,收到的税费返还,41158515.96,35076643.47,0,12706704.32,33684251.03,25038435.22,15404730.86,35324749.86,41729647.83,25280000.00,18422700.00,0.0
4,收到的其他与经营活动有关的现金,72809690.09,62453293.87,0,35856776.01,18096156.45,14832746.08,11780385.39,14401888.49,13868523.85,18274500.00,26489100.00,0.0
5,经营活动现金流入小计,1905113870.96,1247879969.07,0,348860999.79,1302036055.93,819764254.25,507690705.11,903757996.81,640844388.25,412805700.00,340892100.00,0.0
6,购买商品、接受劳务支付的现金,413054437.75,290590004.11,0,82113297.65,268053664.13,170769268.77,105976941.29,157340335.50,143969213.84,89502500.00,90371200.00,0.0
7,支付给职工以及为职工支付的现金,725805795.27,579658345.68,0,222243824.28,475772496.67,350452918.59,223673212.52,306867251.91,225725148.23,201391900.00,156731800.00,0.0
8,支付的各项税费,122275137.19,88222915.87,0,35784961.69,85336739.52,62246624.84,39631179.32,64281659.20,79773778.74,34325400.00,35160400.00,0.0
9,支付的其他与经营活动有关的现金,58287003.80,41482898.08,0,11647692.43,54775334.27,43704405.48,15920298.20,28493810.57,53876151.02,32265200.00,29757700.00,0.0
10,经营活动现金流出小计,1319422374.01,999954163.74,0,351789776.05,883938234.59,627173217.68,385201631.33,556983057.18,503344291.83,357485000.00,312021100.00,0.0
11,经营活动产生的现金流量净额,585691496.95,247925805.33,137817900.00,-2928776.26,418097821.34,192591036.57,122489073.78,346774939.63,137500096.42,55320700.00,28871000.00,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,
13,收回投资所收到的现金,4546910000.00,3325880000.00,0,970310000.00,3443402119.35,2583194860.01,1602867688.19,1192700000.00,809910000.00,554020000.00,635810000.00,0.0
14,取得投资收益所收到的现金,45212011.90,33817791.70,0,10833414.91,52089561.00,38479366.03,27730962.19,15943875.54,6820607.47,7154200.00,9142400.00,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,3067.85,1011.17,0,272.47,55398.96,31798.96,5357.84,19921.04,12612.95,9900.00,4500.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,4592125079.75,3359698802.87,0,981143687.38,3495547079.31,2621706025.00,1630604008.22,1208663796.58,816743220.42,561184100.00,644956900.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,63210239.47,56120653.88,0,12840379.48,52573552.67,35749467.44,15853985.15,29504615.47,58569198.44,6277600.00,7533100.00,0.0
