,报表日期,20191231,20190930,20190630,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,
2,销售商品、提供劳务收到的现金,507183799.51,0,231401014.62,467065248.59,0,379191564.71,298027969.31,0.0
3,收到的税费返还,11684686.94,0,6640025.61,5844134.62,0,5794463.47,2994698.62,0.0
4,收到的其他与经营活动有关的现金,13197899.77,0,2934491.89,7133497.55,0,1551678.34,888510.61,0.0
5,经营活动现金流入小计,532066386.22,0,240975532.12,480042880.76,0,386537706.52,301911178.54,0.0
6,购买商品、接受劳务支付的现金,331808036.58,0,136172060.50,283787166.05,0,229483032.24,191992884.12,0.0
7,支付给职工以及为职工支付的现金,72306423.12,0,38993083.90,64543137.76,0,50797373.41,43628089.98,0.0
8,支付的各项税费,22416302.34,0,14429404.58,14835821.02,0,6396688.93,2554790.16,0.0
9,支付的其他与经营活动有关的现金,31761884.84,0,15694113.98,26798584.39,0,23255157.86,24770678.09,0.0
10,经营活动现金流出小计,458292646.88,0,205288662.96,389964709.22,0,309932252.44,262946442.35,0.0
11,经营活动产生的现金流量净额,73773739.34,25312600.00,35686869.16,90078171.54,66647300.00,76605454.08,38964736.19,0.0
12,二、投资活动产生的现金流量,,,,,,,,
13,收回投资所收到的现金,0,0,0,158000000.00,0,736400000.00,386260000.00,0.0
14,取得投资收益所收到的现金,0,0,0,2309488.91,0,3320068.42,2053533.49,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,0,0,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,50000000.00,0,80000000.00,0,0.0
18,投资活动现金流入小计,0.00,0,0.00,210309488.91,0,819720068.42,388313533.49,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,2348854.79,0,1920217.97,2371933.63,0,1047690.37,924171.70,0.0
20,投资所支付的现金,0,0,0,108000000.00,0,786400000.00,308060000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,10000000.00,0,0,50000000.00,0,80000000.00,0,0.0
23,投资活动现金流出小计,12348854.79,0,1920217.97,160371933.63,0,867447690.37,308984171.70,0.0
24,投资活动产生的现金流量净额,-12348854.79,-2050300.00,-1920217.97,49937555.28,50890800.00,-47727621.95,79329361.79,0.0
25,三、筹资活动产生的现金流量,,,,,,,,
26,吸收投资收到的现金,930573648.30,0,0,29025046.53,0,1690804.71,1107624.38,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,0,0,0,0,0,0,0,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0.0
31,筹资活动现金流入小计,930573648.30,0,0.00,29025046.53,0,1690804.71,1107624.38,0.0
32,偿还债务支付的现金,0,0,0,0,0,0,0,0.0
33,分配股利、利润或偿付利息所支付的现金,22658017.65,0,22658017.65,30463521.22,0,28135937.62,37994732.87,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,10460804.64,0,0,0,0,0,0,0.0
36,筹资活动现金流出小计,33118822.29,0,22658017.65,30463521.22,0,28135937.62,37994732.87,0.0
37,筹资活动产生的现金流量净额,897454826.01,-22658000.00,-22658017.65,-1438474.69,-1438500.00,-26445132.91,-36887108.49,0.0
38,四、汇率变动对现金及现金等价物的影响,-1505614.56,741000.00,-2316706.61,7187325.53,7565500.00,743078.73,1857318.13,0.0
39,五、现金及现金等价物净增加额,957374096.00,1345300.00,8791926.93,145764577.66,123665200.00,3175777.95,83264307.62,0.0
40,加:期初现金及现金等价物余额,268764583.82,0,268764583.82,123000006.16,0,119824228.21,36559920.59,0.0
41,六、期末现金及现金等价物余额,1226138679.82,0,277556510.75,268764583.82,0,123000006.16,119824228.21,0.0
42,附注,,,,,,,,
43,净利润,95106151.48,0,44525320.15,76115342.30,0,24882165.74,35119227.71,0.0
44,少数股东权益,0,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0,0.0
46,资产减值准备,2260921.43,0,214710.56,4524647.90,0,1349553.26,2525870.56,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,550758.46,0,283078.20,483629.33,0,691889.27,894734.80,0.0
48,无形资产摊销,191031.84,0,88993.16,40660.37,0,0,0,0.0
49,长期待摊费用摊销,1728012.68,0,519046.34,367040.70,0,191511.77,232209.95,0.0
50,待摊费用的减少,0,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,0,0,2447.11,0,0,8202.51,0.0
53,固定资产报废损失,0,0,0,48497.84,0,3816.16,0,0.0
54,公允价值变动损失,0,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0,0.0
57,财务费用,-237418.31,0,1433400.86,-4776082.53,0,1401984.39,-88896.79,0.0
58,投资损失,1359000.00,0,0,-1924072.25,0,-3294373.98,-2053533.49,0.0
