,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,812121012.33,550872404.01,273307188.20,1064011532.26,775958767.56,521775975.42,253362855.50,979962810.96,723596965.85,462669205.87,214036283.84,877519934.11,603870514.58,406325030.93,191733107.40,636852354.14,415820266.58,265130889.16,119212978.72,545799407.97,401272028.41,254268542.53,108189183.88,506877890.86,374840044.43,461117166.69,391315297.96,246680456.42,169910587.38,0.0
3,收到的税费返还,2461295.65,1704834.87,332605.17,7313290.22,5980204.21,4848509.02,2796143.44,5936596.86,4981840.61,2386774.67,1650985.08,6472305.40,5321620.11,3640867.64,1815581.56,7491726.24,6064124.82,4130390.87,1927182.86,7482176.99,5782643.38,3910666.76,1716030.64,7155860.70,5648870.19,7394388.42,0,23567.64,0,0.0
4,收到的其他与经营活动有关的现金,26574598.38,32214971.25,28400020.92,32948541.36,51427137.85,36721131.27,10854604.85,32450586.32,26090749.37,17428453.42,3992734.90,27287067.47,22988777.21,21927173.45,6184675.49,30474885.27,23222113.85,10583648.72,5222555.64,20750658.07,3716313.61,2781569.97,1279425.54,11092827.62,8467377.58,9475682.79,9833606.49,25497083.53,24158512.84,0.0
5,经营活动现金流入小计,841156906.36,584792210.13,302039814.29,1104273363.84,833366109.62,563345615.71,267013603.79,1018349994.14,754669555.83,482484433.96,219680003.82,911279306.98,632180911.90,431893072.02,199733364.45,674818965.65,445106505.25,279844928.75,126362717.22,574032243.03,410770985.40,260960779.26,111184640.06,525126579.18,388956292.20,477987237.90,401148904.45,272201107.59,194069100.22,0.0
6,购买商品、接受劳务支付的现金,288790829.30,214264312.50,108770434.15,395569210.25,287306510.14,179674156.35,114780559.04,358384928.76,237918728.77,133434600.65,75595623.25,321627481.96,213096511.62,119738949.08,68784433.65,248546739.61,149238042.62,89709295.56,41188241.80,234661474.51,173821385.53,127588466.57,66212903.62,249434566.69,180190866.84,222519046.17,224374920.81,138662240.38,97597363.36,0.0
7,支付给职工以及为职工支付的现金,165473407.83,115176295.74,57090878.19,218820739.34,171104656.78,126007242.81,53791448.36,201407871.89,141258113.14,100571192.37,56173876.03,160970706.17,114913417.64,82936654.37,41601758.88,129203116.97,93283789.55,63472643.62,38282657.86,106185944.94,83546037.51,50864256.56,26841661.96,97575896.06,72943539.06,85835653.86,66884475.52,41472616.39,29667586.65,0.0
8,支付的各项税费,91762209.87,62941218.02,32670829.91,115315048.31,93170071.73,62647640.99,26935984.35,109819435.03,91133597.53,57071593.93,29474827.45,101361212.67,75258789.85,52008083.50,31348887.65,66714107.79,46273587.66,27291809.41,15165186.15,52088952.18,38508802.19,21068140.20,14818054.21,35534964.05,25005147.70,43566694.61,20006028.03,15237988.80,12557364.41,0.0
