,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,3579839417.26,2908292714.84,1969366584.72,1172519529.84,4281515510.42,3117457417.82,2000993941.82,993352765.79,3389342883.19,2432428300.88,1621529114.17,993879875.21,3075386493.79,2336159753.77,1436752408.25,921733547.67,2502534713.38,1707491694.51,1107275936.30,506615421.84,2451261321.25,0,1137786308.85,562362367.64,1961492243.89,0,2062147880.99,1910133881.99,0.0
3,收到的税费返还,30233632.31,28228914.62,17423696.56,14347236.61,15128977.61,10785078.96,3378207.33,2170307.06,3330435.43,0,0,0,0,0,0,0,4298.46,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,236781045.61,186813142.05,144490323.87,100409205.14,122646957.48,83007974.17,45045981.74,33644980.75,154152814.10,71780790.19,36375373.18,14454047.92,143470115.00,47980258.38,25563911.10,4108659.85,84835657.27,61979653.01,35862335.54,28189995.21,62800643.01,0,23804405.68,12433731.68,181231901.65,0,53076709.12,21207365.79,0.0
5,经营活动现金流入小计,3846854095.18,3123334771.51,2131280605.15,1287275971.59,4419291445.51,3211250470.95,2049418130.89,1029168053.60,3546826132.72,2504209091.07,1657904487.35,1008333923.13,3218856608.79,2384140012.15,1462316319.35,925842207.52,2587374669.11,1769471347.52,1143138271.84,534805417.05,2514061964.26,0,1161590714.53,574796099.32,2142724145.54,0,2115224590.11,1931341247.78,0.0
6,购买商品、接受劳务支付的现金,957203126.70,688136201.03,458164836.92,217359086.03,1690417506.21,1410092714.49,929558602.77,472580409.13,1468561640.99,982286220.29,501705396.63,283479400.59,1301458964.75,1007577390.94,633492023.48,303941245.83,1141940703.27,843304498.92,520910114.61,244156599.89,1004037536.31,0,479850635.87,196509221.47,845347087.43,0,1116369027.31,1020408590.88,0.0
7,支付给职工以及为职工支付的现金,642944033.74,499569955.84,350118802.96,203536597.57,706058653.67,531625856.14,347705207.70,176680504.50,531302746.31,373774935.32,256630034.88,142039146.31,514636983.13,395818547.93,276465982.93,137780531.48,463287660.88,338031792.14,222111545.10,121463408.14,359879893.43,0,164951014.56,83876042.16,283730071.04,0,313549413.86,270665175.79,0.0
8,支付的各项税费,376966104.79,312453388.13,260700095.08,120896756.60,353441159.16,276156828.46,182896104.79,59075502.80,364008032.05,256218579.95,164584409.64,66970705.69,350479094.67,243015203.22,178455319.55,90290223.60,368304169.36,267173663.50,177809649.57,74002433.69,335326253.83,0,170781480.78,68091305.01,254806818.80,0,252531260.52,191708528.53,0.0
9,支付的其他与经营活动有关的现金,155080494.20,122189862.29,79773796.80,38070799.06,129903779.88,97919848.47,76151957.25,45797765.32,205770829.59,164401158.06,117741754.89,83139408.84,104272394.45,76530373.24,43824657.37,27297563.09,85171890.63,74624275.42,48294203.91,25612740.06,109250384.01,0,49731766.74,30379489.90,113871238.64,0,76398301.64,47477428.20,0.0
10,经营活动现金流出小计,2132193759.43,1622349407.29,1148757531.76,579863239.26,2879821098.92,2315795247.56,1536311872.51,754134181.75,2569643248.94,1776680893.62,1040661596.04,575628661.43,2270847437.00,1722941515.33,1132237983.33,559309564.00,2058704424.14,1523134229.98,969125513.19,465235181.78,1808494067.58,0,865314897.95,378856058.54,1497755215.91,0,1758848003.33,1530259723.40,0.0
11,经营活动产生的现金流量净额,1714660335.75,1500985364.22,982523073.39,707412732.33,1539470346.59,895455223.39,513106258.38,275033871.85,977182883.78,727528197.45,617242891.31,432705261.70,948009171.79,661198496.82,330078336.02,366532643.52,528670244.97,246337117.54,174012758.65,69570235.27,705567896.68,393121869.06,296275816.58,195940040.78,644968929.63,399349705.23,356376586.78,401081524.38,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,7058450110.15,6086222962.50,4721588813.93,2658656528.40,6314329931.00,3889990439.50,2676019999.50,971474813.50,7478791457.50,5934557463.70,4091125848.16,2089543833.60,5726693621.00,4017516517.00,3001778190.00,1303910770.00,5686864334.00,4135493280.50,3427483325.00,1399570000.00,2379001000.00,0,740307000.00,250506000.00,50000000.00,0,0,0,0.0
