,报表日期,20191231,20181231,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,
2,销售商品、提供劳务收到的现金,146503317.98,171429800.00,86573900.00,128667800.00,86603300.00,50930200.00,0.0
3,收到的税费返还,9854417.71,12727300.00,12727300.00,13695700.00,3649700.00,0,0.0
4,收到的其他与经营活动有关的现金,6541438.41,9108100.00,1911800.00,9483400.00,5828300.00,234000.00,0.0
5,经营活动现金流入小计,162899174.10,193265300.00,101213000.00,151847000.00,96081200.00,51164100.00,0.0
6,购买商品、接受劳务支付的现金,95793652.55,68885000.00,26227000.00,50231900.00,62942600.00,42196200.00,0.0
7,支付给职工以及为职工支付的现金,22395361.43,20471800.00,11298800.00,15032200.00,14173300.00,12190800.00,0.0
8,支付的各项税费,39357184.41,34583000.00,21559600.00,33032700.00,5935800.00,4574000.00,0.0
9,支付的其他与经营活动有关的现金,8094037.75,8729100.00,4198100.00,6718900.00,5711500.00,3633000.00,0.0
10,经营活动现金流出小计,165640236.14,132669000.00,63283600.00,105015800.00,88763200.00,62594000.00,0.0
11,经营活动产生的现金流量净额,-2741062.04,60596400.00,37929400.00,46831200.00,7318000.00,-11429800.00,0.0
12,二、投资活动产生的现金流量,,,,,,,
13,收回投资所收到的现金,0,10000.00,0,0,20990000.00,0,0.0
14,取得投资收益所收到的现金,0,800.00,0,0,93400.00,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,90.00,0,0,0,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,4368400.00,47406400.00,48000000.00,0.0
18,投资活动现金流入小计,90.00,10800.00,0.00,4368400.00,68489800.00,48000000.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,37715523.40,30436000.00,403900.00,435200.00,724100.00,857100.00,0.0
20,投资所支付的现金,0,0,0,0,21000000.00,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,43406400.00,52000000.00,0.0
23,投资活动现金流出小计,37715523.40,30436000.00,403900.00,435200.00,65130500.00,52857100.00,0.0
24,投资活动产生的现金流量净额,-37715433.40,-30425100.00,-403900.00,3933200.00,3359300.00,-4857100.00,0.0
25,三、筹资活动产生的现金流量,,,,,,,
26,吸收投资收到的现金,0,0,0,14400000.00,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0.0
28,取得借款收到的现金,20520000.00,0,0,54080300.00,43760000.00,68000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,323000.00,2000000.00,158800.00,0.0
31,筹资活动现金流入小计,20520000.00,0.00,0.00,68803300.00,45760000.00,68158800.00,0.0
32,偿还债务支付的现金,6000000.00,54080300.00,54080300.00,26760000.00,35000000.00,45000000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,821084.99,21602800.00,10882800.00,17067800.00,2966900.00,3465400.00,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,654000.00,2373000.00,0,124500.00,2000000.00,521400.00,0.0
36,筹资活动现金流出小计,7475084.99,78056100.00,64963100.00,43952400.00,39966900.00,48986800.00,0.0
37,筹资活动产生的现金流量净额,13044915.01,-78056100.00,-64963100.00,24850900.00,5793100.00,19172000.00,0.0
38,四、汇率变动对现金及现金等价物的影响,0,0,0,0,0,0,0.0
39,五、现金及现金等价物净增加额,-27411580.43,-47884800.00,-27437600.00,75615400.00,16470400.00,2885000.00,0.0
40,加:期初现金及现金等价物余额,76658463.07,124543300.00,124543300.00,48927900.00,32457500.00,29572500.00,0.0
41,六、期末现金及现金等价物余额,49246882.64,76658500.00,97105700.00,124543300.00,48927900.00,32457500.00,0.0
42,附注,,,,,,,
43,净利润,96076478.16,99555000.00,39213000.00,55498000.00,55980500.00,18896000.00,0.0
44,少数股东权益,0,0,0,0,0,0,0.0
45,未确认的投资损失,0,0,0,0,0,0,0.0
46,资产减值准备,0,4774600.00,1801900.00,2886700.00,1667000.00,2859900.00,0.0
47,固定资产折旧、油气资产折耗、生产性物资折旧,1135964.07,1326700.00,813600.00,1925900.00,1917700.00,1871300.00,0.0
48,无形资产摊销,1424958.46,48000.00,21700.00,33300.00,27700.00,16100.00,0.0
49,长期待摊费用摊销,541316.16,541300.00,270700.00,541300.00,541300.00,541300.00,0.0
50,待摊费用的减少,0,0,0,0,0,0,0.0
51,预提费用的增加,0,0,0,0,0,0,0.0
52,处置固定资产、无形资产和其他长期资产的损失,0,0,0,0,0,0,0.0
53,固定资产报废损失,1913.85,23200.00,23200.00,0,600.00,3100.00,0.0
54,公允价值变动损失,0,0,0,0,0,0,0.0
55,递延收益增加（减：减少）,0,0,0,0,0,0,0.0
56,预计负债,0,0,0,0,0,0,0.0
57,财务费用,821084.99,162800.00,-728000.00,1851400.00,665800.00,2166800.00,0.0
58,投资损失,0,-800.00,0,0,-93400.00,0,0.0
59,递延所得税资产减少,-2067378.85,-702100.00,-209200.00,-494100.00,-250000.00,-429000.00,0.0
60,递延所得税负债增加,0,0,0,0,0,0,0.0
61,存货的减少,27041260.06,3898300.00,-11118100.00,19723500.00,-10585500.00,-21658100.00,0.0
