,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20140930,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,725825239.88,455323504.13,235330130.65,926774829.34,745131331.78,484004782.87,219021252.33,774069042.92,610836077.04,372217628.49,155710720.79,740986050.60,549416083.50,343673600.00,140979193.87,622199154.50,637714657.95,462181600.00,550846300.00,474280700.00,499869900.00,0.0
3,收到的税费返还,42857268.54,29095060.47,16802137.40,61176204.00,41887988.67,24230778.03,11666064.25,57142260.19,40950389.37,27541660.55,11650392.98,49208954.13,31049144.99,19447500.00,11054125.07,57581665.36,24379626.76,24396900.00,17890200.00,21032900.00,26935200.00,0.0
4,收到的其他与经营活动有关的现金,6542605.66,4102749.23,20016489.40,16163812.00,38384817.88,5106855.27,1360416.28,40268618.72,7795986.69,5160118.46,6116266.53,9591318.10,9013685.28,8191800.00,14345986.30,31430542.22,30065169.50,29995000.00,25108000.00,17038500.00,14998800.00,0.0
5,经营活动现金流入小计,775225114.08,488521313.83,272148757.45,1004114845.34,825404138.33,513342416.17,232047732.86,871479921.83,659582453.10,404919407.50,173477380.30,799786322.83,589478913.77,371312900.00,166379305.24,711211362.08,692159454.21,516573500.00,593844600.00,512352100.00,541803800.00,0.0
6,购买商品、接受劳务支付的现金,491685875.65,332791830.78,169845403.35,655815728.06,501582741.98,314860822.51,116915008.01,519120970.03,403980843.43,246838129.22,75049498.43,433252511.08,359073624.03,200582300.00,62557564.85,380667810.30,380249460.59,283489600.00,299848200.00,322402300.00,393690600.00,0.0
7,支付给职工以及为职工支付的现金,135660689.81,92755627.53,37386037.85,169653490.83,109547565.50,63414095.53,33808164.88,155037969.76,96224154.67,58575083.65,34024034.44,138052224.57,97929594.09,68308900.00,32061107.80,106748538.57,116512020.43,90704700.00,88633400.00,70378100.00,64119600.00,0.0
8,支付的各项税费,31559763.18,21764481.79,16926251.26,36582616.15,43897209.27,30256490.01,14107655.12,46273818.90,55589772.94,42401281.22,14992089.03,43637803.36,35676730.38,25557900.00,12342565.11,39817574.63,31756453.59,24160200.00,14338100.00,13795500.00,13487200.00,0.0
