,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1171615850.28,833122005.11,553782158.56,258405504.23,1037329674.11,665089524.90,423583996.96,187118712.23,850744812.22,601340774.70,383743566.08,164179394.88,722278810.09,478311743.82,312629725.15,134008396.48,691805766.74,465438258.14,278600370.43,611316828.13,612005034.29,529811012.09,494769662.21,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,963708.83,0,0,0,1874619.07,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,438499567.17,300471252.16,181761175.96,54718102.75,575433357.26,27982210.82,16398329.43,5294424.16,16686820.93,6582229.08,7383543.51,845814.88,8488096.09,6523433.17,2375113.75,785439.16,10281833.66,11398380.95,7355666.26,6316382.33,5032535.59,26127319.95,44171288.87,0.0
5,经营活动现金流入小计,2947996449.88,2138669957.26,1393468935.79,645817086.42,2397074808.37,1228628833.25,739322198.44,303510971.85,983129245.86,650855344.74,391127109.59,165025209.76,730766906.18,485798885.82,315004838.90,134793835.64,702087600.40,478711258.16,285956036.69,617633210.46,617037569.88,555938332.04,538940951.08,0.0
6,购买商品、接受劳务支付的现金,953000835.85,793671288.95,543266285.95,268428749.77,851875332.25,627324893.38,398198333.47,197321261.77,746249327.66,563165636.11,372109957.39,160875857.10,642268555.91,482381340.42,314240462.24,144362853.54,578239408.13,443861865.14,240071848.26,505244596.78,504979733.27,448585410.69,422965338.38,0.0
7,支付给职工以及为职工支付的现金,79787875.32,60361424.44,42955919.56,21875393.51,64496597.29,39082017.23,26720140.27,11189264.41,45935260.80,34395021.89,23525259.06,12699860.07,39379317.09,27990317.13,18149494.70,8880414.68,34929664.41,25400803.07,15995767.35,30824265.71,30096993.60,28979201.68,26084606.84,0.0
8,支付的各项税费,45678390.91,32997179.14,26917303.04,14077269.16,30598166.14,8010120.87,6646871.29,4205131.92,9143224.82,5696809.61,4093874.79,2589692.02,9989760.29,7915852.68,4598897.87,2772957.15,29258249.77,27244468.98,17113092.71,19810151.05,29096031.54,14810235.22,12265984.97,0.0
9,支付的其他与经营活动有关的现金,444703629.67,262809635.40,132986434.05,50613294.99,600337973.17,36395048.88,16711053.38,7156702.10,29070471.69,21463747.42,12013558.05,6885171.72,22602890.25,18572684.04,9802348.47,5198299.55,22096865.30,20011776.99,10873292.27,20886540.67,18551132.00,42139262.96,64887279.51,0.0
10,经营活动现金流出小计,2972348348.61,2142314972.89,1400776809.24,689421140.72,2533394303.07,1386427307.72,872100138.58,408094363.85,1029965606.82,744977275.83,447915318.23,183050580.91,714240523.54,536860194.27,346791203.28,161214524.92,664524187.61,516518914.18,284054000.59,576765554.21,582723890.41,534514110.55,526203209.70,0.0
11,经营活动产生的现金流量净额,-24351898.73,-3645015.63,-7307873.45,-43604054.30,-136319494.70,-157798474.47,-132777940.14,-104583392.00,-46836360.96,-94121931.09,-56788208.64,-18025371.15,16526382.64,-51061308.45,-31786364.38,-26420689.28,37563412.79,-37807656.02,1902036.10,40867656.25,34313679.47,21424221.49,12737741.38,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,149747114.76,132463964.09,40000000.00,0,245000000.00,0,0,0,80000000.00,0,0,0,564100.00,564100.00,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,1476830.50,589884.73,355767.12,0,1605308.22,0,0,0,984958.90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,1864262.12,1392462.11,727562.11,113022.99,3933625.00,1941059.57,491089.09,11500.00,2097667.53,1784648.26,395328.06,202328.06,2971003.23,2848652.71,2142408.95,1523100.00,2448648.02,1632292.45,1259047.91,2169225.14,4145358.84,6917769.84,971033.42,0.0
16,处置子公司及其他营业单位收到的现金净额,0,2619193.85,2619193.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,5016136.99,0,85978301.37,60740739.72,25209260.27,0,50447013.70,30303287.67,0,0,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,153088207.38,137065504.78,43702523.08,5129159.98,250538933.22,87919360.94,61231828.81,25220760.27,83082626.43,52231661.96,30698615.73,202328.06,3535103.23,3412752.71,2142408.95,1523100.00,2448648.02,1632292.45,1259047.91,2169225.14,4145358.84,6917769.84,971033.42,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,35815268.95,21248066.26,18208898.37,3946420.84,22252849.80,10972699.60,8120469.42,4963500.47,17866994.48,12455343.98,11413562.72,5045310.47,20556465.26,9998307.40,13204273.80,5360977.87,11157383.90,9319313.22,7164267.02,24618104.11,29610895.85,36900325.53,12830219.41,0.0
20,投资所支付的现金,111000000.00,91000000.00,73000000.00,0,155000000.00,0,0,0,120000000.00,0,0,0,0,0,0,0,0,0,0,500000.00,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,2000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,40000000.00,0,70000000.00,70000000.00,20000000.00,0,80000000.00,80000000.00,30000000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,146815268.95,112248066.26,91208898.37,45946420.84,177252849.80,80972699.60,78120469.42,24963500.47,137866994.48,92455343.98,91413562.72,35045310.47,20556465.26,9998307.40,13204273.80,5360977.87,11157383.90,9319313.22,7164267.02,25118104.11,29610895.85,36900325.53,12830219.41,0.0
24,投资活动产生的现金流量净额,6272938.43,24817438.52,-47506375.29,-40817260.86,73286083.42,6946661.34,-16888640.61,257259.80,-54784368.05,-40223682.02,-60714946.99,-34842982.41,-17021362.03,-6585554.69,-11061864.85,-3837877.87,-8708735.88,-7687020.77,-5905219.11,-22948878.97,-25465537.01,-29982555.69,-11859185.99,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,13954597.00,954597.00,0,0,11380800.00,0,0,0,4000000.00,2200000.00,1300000.00,0,116116400.00,50000.00,50000.00,0,0,0,0,2450000.00,0,47200000.00,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,3000000.00,0,0,0,4000000.00,2200000.00,1300000.00,0,50000.00,50000.00,50000.00,0,0,0,0,2450000.00,0,0,0,0.0
28,取得借款收到的现金,111939083.48,103200000.00,87000000.00,55000000.00,63000000.00,108000000.00,103000000.00,43000000.00,10200000.00,5100000.00,100000.00,0,100000.00,100000.00,100000.00,100000.00,1100000.00,1100000.00,1000000.00,0,100000.00,0,5000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,148352522.13,0,0,0,103390000.00,0,0,0,56544.20,0,0,0,2040029.34,0,280093.15,0,0,0,0,3786708.41,0,282633.90,709642.79,0.0
31,筹资活动现金流入小计,274246202.61,104154597.00,87000000.00,55000000.00,177770800.00,108000000.00,103000000.00,43000000.00,14256544.20,7300000.00,1400000.00,0.00,118256429.34,150000.00,430093.15,100000.00,1100000.00,1100000.00,1000000.00,6236708.41,100000.00,47482633.90,5709642.79,0.0
32,偿还债务支付的现金,113200000.00,77800000.00,66600000.00,38143137.50,10000000.00,0,0,0,10100000.00,5000000.00,0,0,100000.00,100000.00,0,0,1100000.00,1000000.00,1000000.00,0,100000.00,5000000.00,500000.00,0.0
33,分配股利、利润或偿付利息所支付的现金,18012299.01,18169765.83,16373475.63,1893404.05,25840644.05,6107428.14,2434907.00,274201.37,11441709.17,11399598.75,11146297.85,0,8502529.04,8502001.00,8502001.00,722.58,6018313.24,6000000.00,6016020.27,3300000.00,3261631.66,180982.09,185151.25,0.0
34,其中：子公司支付给少数股东的股利、利润,9800000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,110393106.13,25039810.47,25176467.89,0,42636701.24,1545.93,1311866.06,0,3309123.81,8495.02,8495.02,0,8508830.51,528.04,0,0,757437.39,16841.40,456787.68,0,4403895.77,0,0,0.0
36,筹资活动现金流出小计,241605405.14,121009576.30,108149943.52,40036541.55,78477345.29,6108974.07,3746773.06,274201.37,24850832.98,16408093.77,11154792.87,0.00,17111359.55,8602529.04,8502001.00,722.58,7875750.63,7016841.40,7472807.95,3300000.00,7765527.43,5180982.09,685151.25,0.0
37,筹资活动产生的现金流量净额,32640797.47,-16854979.30,-21149943.52,14963458.45,99293454.71,101891025.93,99253226.94,42725798.63,-10594288.78,-9108093.77,-9754792.87,0.00,101145069.79,-8452529.04,-8071907.85,99277.42,-6775750.63,-5916841.40,-6472807.95,2936708.41,-7665527.43,42301651.81,5024491.54,0.0
