,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20131231,20121231,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,492689307.55,341197269.00,170758340.00,683187460.43,501918749.07,317149196.96,167862870.99,674179918.43,495668431.13,314278524.94,150310862.84,536151736.51,394458548.64,265654882.92,147601794.14,485914126.19,360722345.75,249025077.86,116651335.52,454569124.85,390606566.95,312416137.01,272591996.84,238367316.51,139128541.27,0.0
3,收到的税费返还,209222.51,2091.29,0,413111.30,318767.56,8237.79,0,1142903.55,0,0,0,134530.33,1446.78,0,0,0,17473.18,0,0,102321.89,229740.49,626075.55,149362.71,3268.50,0,0.0
4,收到的其他与经营活动有关的现金,9819731.60,6858988.30,3358578.98,16990083.77,8146945.48,9177351.49,3423392.84,8979303.69,14773466.85,10316296.27,1870564.41,9194324.66,9595690.49,6224539.47,1022049.95,4256741.04,3571040.04,4995465.51,1751470.51,4154239.79,7872721.34,14173105.57,2852829.91,10985866.11,16109006.53,0.0
5,经营活动现金流入小计,502718261.66,348058348.59,174116918.98,700590655.50,510384462.11,326334786.24,171286263.83,684302125.67,510441897.98,324594821.21,152181427.25,545480591.50,404055685.91,271879422.39,148623844.09,490170867.23,364310858.97,254020543.37,118402806.03,458825686.53,398709028.78,327215318.13,275594189.46,249356451.12,155237547.80,0.0
6,购买商品、接受劳务支付的现金,361448083.45,232028296.30,128133531.35,538498813.01,380405886.79,263460633.94,147744505.82,448524483.42,347363962.80,242884614.32,119452462.64,367088871.99,273631254.05,177904378.88,92284286.76,317005682.06,240383759.43,168705376.22,87521697.12,325111929.72,295033752.33,38964106.59,204075913.35,186122658.67,100259821.50,0.0
7,支付给职工以及为职工支付的现金,46844110.42,32692568.65,19485713.57,60047128.92,42243075.55,29418038.98,17195949.67,51048919.98,37230958.38,26467405.20,15796630.26,41577515.51,30464023.48,21390894.19,12079350.87,34863253.78,25918853.61,18455358.40,10198993.43,27590332.29,20351074.99,17421185.22,14531145.97,9975387.53,7280903.15,0.0
8,支付的各项税费,22137915.03,13827047.22,6714905.02,47632562.92,37008171.11,28737897.67,11423095.65,50124917.21,39509427.94,25402879.11,13293260.92,48976858.40,35087041.79,24466954.68,11300687.17,42455302.36,33259393.49,21991275.30,12655631.58,32179941.68,24016879.95,14690774.04,17111286.22,17357681.58,6877606.16,0.0
