,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20120630,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1258280919.15,1125736925.05,786435002.98,380480669.75,1095398057.52,1139815888.91,762741342.11,363970597.08,1193905550.35,798119441.79,349108014.40,183029397.17,1098660273.93,903262291.73,656611390.20,287934140.76,1160159182.34,979401381.33,650565346.02,269655284.23,1251471566.00,1120452815.01,605730746.03,303177153.73,1212769040.28,0,1092227405.93,511120780.00,1108957141.70,1202738366.29,684291433.96,0.0
3,收到的税费返还,117809.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,40670810.68,20213980.91,15977397.07,28710230.88,29192572.51,14779632.45,5000078.18,9497664.34,67116518.92,44293199.30,16268130.58,22526098.14,63272570.47,2778517.23,1962046.23,632700.00,33459478.47,32913847.78,32219793.69,782755.74,12701541.89,6693174.37,4728710.75,1445034.87,122095932.98,0,23907587.03,17750349.89,86211767.11,54045852.15,52468330.38,0.0
5,经营活动现金流入小计,1299069539.08,1145950905.96,802412400.05,409190900.63,1124590630.03,1154595521.36,767741420.29,373468261.42,1261022069.27,842412641.09,365376144.98,205555495.31,1161932844.40,906040808.96,658573436.43,288566840.76,1193618660.81,1012315229.11,682785139.71,270438039.97,1264173107.89,1127145989.38,610459456.78,304622188.60,1334864973.26,0,1116134992.96,528871129.89,1195168908.81,1256784218.44,736759764.34,0.0
6,购买商品、接受劳务支付的现金,632864617.55,609423580.82,402998336.05,227703556.58,486125244.82,566463168.21,325403095.86,167755412.78,947498532.84,406817017.36,208377687.13,150111360.05,674013928.18,597974148.12,457330512.70,236139261.57,804823053.79,701199328.40,517094340.35,243008392.85,835676456.11,655877645.47,263561644.81,210715766.97,801553867.49,0,721936107.63,409713375.52,1085223871.18,744609760.61,527633027.29,0.0
7,支付给职工以及为职工支付的现金,211599604.30,151888967.34,104498093.26,54075351.30,203214263.78,152790704.46,107454510.25,53636185.74,199038268.97,150057885.76,100003807.33,53079589.88,172932008.82,128641945.18,92247690.80,50159551.58,152755663.11,108525239.51,77207177.88,42932583.38,147418295.18,112453948.32,78393334.34,36328314.09,154140829.84,0,131641931.74,65755050.20,125453092.50,98159622.86,66245838.31,0.0
8,支付的各项税费,66363871.47,48834378.93,31858057.16,13435230.57,62770707.45,55671066.93,44078298.72,26903794.51,76610978.90,62645946.68,46381837.17,20822474.84,45551422.67,43005634.97,29431715.06,11685182.71,47437928.86,37170383.16,24258522.64,8023145.93,64407382.20,51871766.01,31924080.53,14619008.72,90337967.32,0,78278405.13,32601684.40,62753072.50,92810057.39,39126592.45,0.0
9,支付的其他与经营活动有关的现金,40754490.70,25990801.72,21750920.61,18545443.95,58287508.92,68836140.07,36889498.37,9234131.43,29300353.33,31365860.75,22676056.66,10587028.86,22647201.17,44010230.46,21817270.12,14336098.39,24603712.50,39495672.70,31249124.68,22704374.28,67714565.50,56656740.83,54477104.04,23297366.15,25452858.63,0,79583797.79,44518746.15,27455888.66,119945853.15,43085366.15,0.0
10,经营活动现金流出小计,951582584.02,836137728.81,561105407.08,313759582.40,810397724.97,843761079.67,513825403.20,257529524.46,1252448134.04,650886710.55,377439388.29,234600453.63,915144560.84,813631958.73,600827188.68,312320094.25,1029620358.26,886390623.77,649809165.55,316668496.44,1115216698.99,876860100.63,428356163.72,284960455.93,1071485523.28,0,1011440242.29,552588856.27,1300885924.84,1055525294.01,676090824.20,0.0
11,经营活动产生的现金流量净额,347486955.06,309813177.15,241306992.97,95431318.23,314192905.06,310834441.69,253916017.09,115938736.96,8573935.23,191525930.54,-12063243.31,-29044958.32,246788283.56,92408850.23,57746247.75,-23753253.49,163998302.55,125924605.34,32975974.16,-46230456.47,148956408.90,250285888.75,182103293.06,19661732.67,263379449.98,139153834.91,104694750.67,-23717726.38,-105717016.03,201258924.43,60668940.14,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,293000000.00,293000000.00,268000000.00,182000000.00,775950000.00,637975800.00,449475800.00,549350000.00,1000250000.00,478700000.00,232010032.88,179000000.00,0,0,0,0,0,0,0,0,0,0,0,0,750293.15,0,250080.00,0.0
14,取得投资收益所收到的现金,0,0,0,0,679364.38,505498.56,495142.40,355706.86,5045514.61,4001306.54,3733772.29,2188503.15,8165122.48,3973718.40,186010.96,4778.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,986048.77,117189.11,120789.11,0,2634747.90,840875.00,834775.00,3600.00,15472.65,41760.68,26760.68,1760.68,310423.07,299050.00,299050.00,299050.00,10847874.46,2569008.61,2567543.61,242366.67,141956.06,150679.00,136217.09,145.00,287559.14,0,1561.70,1561.70,13684598.18,11627724.46,85781.31,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,35525800.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,2317462.61,2365866.03,1752303.00,1281096.06,8134123.20,6180519.40,3434344.78,792197.60,13220433.48,11633887.47,9309699.31,5558147.04,20214608.52,14357251.34,7213607.02,3671709.10,3855794.95,3199869.77,2757872.97,1380752.45,3891229.37,2075461.03,1679043.44,1045702.09,3366364.59,0,5759652.22,2720062.93,212640138.84,139795939.81,1655727.39,0.0
18,投资活动现金流入小计,3303511.38,2483055.14,1873092.11,1281096.06,304448235.48,300526892.96,272764262.18,183151504.46,829757220.74,653652754.69,462546032.28,557098410.87,1028940154.07,497330019.74,239708700.86,182975537.19,14703669.41,5768878.38,5325416.58,1623119.12,4033185.43,2226140.03,1815260.53,1045847.09,3653923.73,0,5761213.92,2721624.63,227075030.17,151423664.27,1991588.70,0.0
