,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20161231,20160930,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,2329340183.30,1399776156.35,815119183.07,3427636654.85,2460362833.06,1526738054.59,755318101.75,2623355110.83,1865002312.02,1385034401.68,1530363299.87,1343717374.38,1404429977.83,0.0
3,收到的税费返还,82421570.92,51058975.26,13072204.28,78958340.56,52969373.05,42471835.54,18840239.27,81125395.81,34259463.86,23008583.09,30930338.79,23032547.77,23186986.95,0.0
4,收到的其他与经营活动有关的现金,50554075.41,40281665.93,24777286.14,54027860.34,50831102.15,38634069.01,5499006.93,37907283.62,27493151.91,17210631.77,30480796.25,36377054.18,29142273.34,0.0
5,经营活动现金流入小计,2462315829.63,1491116797.54,852968673.49,3560622855.75,2564163308.26,1607843959.14,779657347.95,2742387790.26,1926754927.79,1425253616.54,1591774434.91,1403126976.33,1456759238.12,0.0
6,购买商品、接受劳务支付的现金,1127202449.07,565140718.49,331307408.35,1465044568.92,1016553877.09,642194164.52,329170883.70,1121381342.87,838678149.89,672782916.69,822167210.76,904125877.62,1083591956.80,0.0
7,支付给职工以及为职工支付的现金,149520086.57,107649940.60,64283570.98,167669908.41,126433398.02,86205741.22,50772309.85,147076081.87,120921675.32,89285189.29,104034023.41,101993892.68,90727367.12,0.0
8,支付的各项税费,368725120.90,295582338.37,202503123.00,438149863.34,394704615.54,256445432.85,111595726.91,458044535.14,200722950.68,146712678.13,115317957.41,85681798.35,115737970.37,0.0
9,支付的其他与经营活动有关的现金,214830032.66,157272739.24,66091443.75,274390859.33,205339423.20,133378212.73,42084036.24,225149578.46,190307084.06,136527703.92,157015654.64,164722156.99,150932888.47,0.0
10,经营活动现金流出小计,1860277689.20,1125645736.70,664185546.08,2345255200.00,1743031313.85,1118223551.32,533622956.70,1951651538.34,1350629859.95,1045308488.03,1198534846.22,1256523725.64,1440990182.76,0.0
11,经营活动产生的现金流量净额,602038140.43,365471060.84,188783127.41,1215367655.75,821131994.41,489620407.82,246034391.25,790736251.92,576125067.84,379945128.51,393239588.69,146603250.69,15769055.36,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,
13,收回投资所收到的现金,1032977670.31,255071298.63,20103109.59,493748019.64,224353037.64,149290562.30,125798838.41,119157777.07,655830932.65,634221754.05,2748750308.03,1071204707.55,439910737.73,0.0
14,取得投资收益所收到的现金,3000000.00,3000000.00,0,0,0,0,0,2000000.00,1158448.77,24057916.95,2918305.19,6048726.48,8031941.82,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,1201977.03,1365333.77,522715.00,1712857.31,938611.52,672599.08,341384.14,1197474.60,28499152.52,41504672.82,14091196.89,17869592.10,437585.45,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,7420638.52,7420638.52,0,0,0,0.0
17,收到的其他与投资活动有关的现金,24030000.00,23480000.00,23355245.75,100772651.45,101856581.06,101072651.45,95814103.50,105590000.00,406083730.22,402594633.74,355951720.00,865537887.55,1005603490.13,0.0
18,投资活动现金流入小计,1061209647.34,282916632.40,43981070.34,596233528.40,327148230.22,251035812.83,221954326.05,227945251.67,1098992902.68,1109799616.08,3121711530.11,1960660913.68,1453983755.13,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,129691531.41,68625015.78,39940231.67,173031805.82,116199521.49,78048866.53,35091893.16,88864769.28,118984305.20,123123789.20,92962027.84,59523490.97,145809343.17,0.0
20,投资所支付的现金,2087080000.00,1061840000.00,180000000.00,906413350.00,558913350.00,252413350.00,66411079.53,136711160.00,450252338.91,416334520.39,2704356451.54,966775402.61,429766584.61,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,-485521.48,0,0,0,0.0
22,支付的其他与投资活动有关的现金,65000000.00,65000000.00,0,0,0,0,0,139362651.45,204199298.67,203792632.00,371108515.82,841142308.56,950186310.13,0.0
23,投资活动现金流出小计,2281771531.41,1195465015.78,219940231.67,1079445155.82,675112871.49,330462216.53,101502972.69,364938580.73,773435942.78,742765420.11,3168426995.20,1867441202.14,1525762237.91,0.0
24,投资活动产生的现金流量净额,-1220561884.07,-912548383.38,-175959161.33,-483211627.42,-347964641.27,-79426403.70,120451353.36,-136993329.06,325556959.90,367034195.97,-46715465.09,93219711.54,-71778482.78,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,
26,吸收投资收到的现金,1854836319.79,1854836319.79,1812896000.00,1050000.00,0,0,0,1000000.00,850000.00,0,1800000.00,0,600000.00,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,1050000.00,0,0,0,1000000.00,850000.00,0,1800000.00,0,600000.00,0.0
