,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170630,20161231,20160331,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,209410885.99,137214223.03,83709195.10,0,177876111.51,103199503.58,75515609.32,0,139309871.57,50813553.73,92009050.99,29366617.34,55173761.52,45581132.61,0.0
3,收到的税费返还,13295732.17,11046220.16,7982450.73,0,13259586.53,5074475.32,3283362.72,0,10752168.89,2755769.11,4914095.55,1093506.81,5845240.62,3074951.63,0.0
4,收到的其他与经营活动有关的现金,7982846.22,3007781.47,1019252.34,0,2729707.91,2702934.21,13111014.49,0,1999798.39,1616158.59,3937683.68,4210500.01,13548467.46,2782108.42,0.0
5,经营活动现金流入小计,230689464.38,151268224.66,92710898.17,0,193865405.95,110976913.11,91909986.53,0,152061838.85,55185481.43,100860830.22,34670624.16,74567469.60,51438192.66,0.0
6,购买商品、接受劳务支付的现金,92683892.79,55258558.17,29064881.19,0,84234294.17,72880917.39,62294995.28,0,58844764.51,21491253.32,49861039.86,13740225.50,20346417.60,13713283.99,0.0
7,支付给职工以及为职工支付的现金,47437188.87,35456778.79,25447276.29,0,45072467.46,34717286.12,24733425.80,0,33298588.95,15470046.46,21476350.51,6322309.02,18205759.79,13084232.61,0.0
8,支付的各项税费,37941114.84,29453260.24,22178362.49,0,25356495.71,18698091.77,14016172.42,0,20974067.19,10292519.36,13018390.74,4770018.60,6102277.46,6545123.38,0.0
9,支付的其他与经营活动有关的现金,29687162.80,21007481.12,12568520.15,0,21170168.66,18761659.26,21100913.72,0,19602296.15,9062456.92,14576131.65,8669916.44,21527011.81,18821545.71,0.0
10,经营活动现金流出小计,207749359.30,141176078.32,89259040.12,0,175833426.00,145057954.54,122145507.22,0,132719716.80,56316276.06,98931912.76,33502469.56,66181466.66,52164185.69,0.0
11,经营活动产生的现金流量净额,22940105.08,10092146.34,3451858.05,-6787500.00,18031979.95,-34081041.43,-30235520.69,-24571600.00,19342122.05,-1130794.63,1928917.46,1168154.60,8386002.94,-725993.03,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,
