,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,3054947710.83,2432098047.72,1598775859.23,562952008.30,2486131543.06,1748679432.85,992410776.01,463961149.25,1295752657.62,926703818.83,589058358.42,299691023.33,1044435338.22,718680028.19,446473781.18,296851509.25,118691948.41,0.0
3,收到的税费返还,10231851.52,8785872.13,7132322.97,9311987.85,27565672.06,27565672.06,6122521.42,1887734.28,20787695.45,8048378.10,1006858.81,902527.01,21221955.14,17749604.64,367416.96,6623.56,0,0.0
4,收到的其他与经营活动有关的现金,84120766.29,67947817.52,42282151.91,15808499.81,67367214.50,99232910.03,78079947.53,49748753.44,35167701.72,37158629.67,23844248.12,5772780.47,18153494.57,16504806.79,7725810.56,32900459.13,2620868.83,0.0
5,经营活动现金流入小计,3149300328.64,2508831737.37,1648190334.11,588072495.96,2581064429.62,1875478014.94,1076613244.96,515597636.97,1351708054.79,971910826.60,613909465.35,306366330.81,1083810787.93,752934439.62,454567008.70,329758591.94,121312817.24,0.0
6,购买商品、接受劳务支付的现金,1851517020.53,1785599697.40,1093324044.13,568356435.19,1690055855.83,1314176463.43,874474370.91,368385030.71,846459642.60,676868299.99,409838072.76,174947747.06,538139805.43,392320143.15,311725457.20,257390475.60,93641839.39,0.0
7,支付给职工以及为职工支付的现金,392660567.64,281170342.62,186441239.33,90016229.75,253664912.93,178655191.02,121218104.42,68926163.49,185333079.64,134018312.02,98380754.95,54770474.48,122764979.18,71860776.43,64800142.60,38432563.01,22490935.55,0.0
8,支付的各项税费,219877046.58,165310508.59,111612830.26,27289298.11,192798223.34,150740641.40,112809697.43,32568878.85,183056668.47,127034753.15,76031764.41,32149261.06,131461186.40,79118578.62,57953853.57,23279542.57,926901.06,0.0
9,支付的其他与经营活动有关的现金,194816780.96,92792583.69,60265147.94,29459908.49,118230083.41,52695952.24,42433416.15,31892304.70,106362433.03,73253718.41,41415823.47,20742768.45,78254993.61,55016388.69,65671904.64,38772023.23,18196298.49,0.0
10,经营活动现金流出小计,2658871415.71,2324873132.30,1451643261.66,715121871.54,2254749075.51,1696268248.09,1150935588.91,501772377.75,1321211823.74,1011175083.57,625666415.59,282610251.05,870620964.62,598315886.89,500151358.01,357874604.41,135255974.49,0.0
11,经营活动产生的现金流量净额,490428912.93,183958605.07,196547072.45,-127049375.58,326315354.11,179209766.85,-74322343.95,13825259.22,30496231.05,-39264256.97,-11756950.24,23756079.76,213189823.31,154618552.73,-45584349.31,-28116012.47,-13943157.25,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,2750000.00,0,0,0,73250000.00,76000000.00,76000000.00,76000000.00,0,0,0,0,20000000.00,0,18320000.00,48800000.00,33000000.00,0.0
14,取得投资收益所收到的现金,9037000.12,8047108.85,5316779.23,2480169.88,21516575.40,15383797.43,11100096.22,4683266.88,5716955.81,3735868.87,1525240.19,432230.94,2585806.32,2083087.12,2217555.27,1142387.55,845657.42,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,2954921.33,135579.89,9379.89,0,245314.27,0,0,0,35760.00,35000.00,35000.00,0,0,0,110000.00,48037.00,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13298731.03,0,0.0
17,收到的其他与投资活动有关的现金,0,-1370000.00,0,2674615.01,7100000.00,87974245.63,64899803.62,195983.07,18537376.12,0,0,0,48795919.20,0,1140000.00,2102082.25,0,0.0
18,投资活动现金流入小计,14741921.45,6812688.74,5326159.12,5154784.89,102111889.67,179358043.06,151999899.84,80879249.95,24290091.93,3770868.87,1560240.19,432230.94,71381725.52,2083087.12,21787555.27,65391237.83,33845657.42,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,1051817401.79,836366578.40,561542012.70,229682974.16,792324225.58,547217789.66,446832580.99,248228303.43,286912755.66,114003661.53,76808873.49,34588979.69,171655972.68,133815499.15,23182378.54,51642820.61,63629991.06,0.0
20,投资所支付的现金,509850500.00,229000000.00,146000000.00,244800000.00,0,648419865.08,212700000.00,752000000.00,126000000.00,260330000.00,96000000.00,92000000.00,18850000.00,88650000.00,124426001.00,18320000.00,48800000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,238733103.53,0,0,0,0,0,0,0,0,0,0,8431703.76,0,0.0
22,支付的其他与投资活动有关的现金,0,3863000.00,963000.00,965080.00,0,64690000.00,0,0,7100000.00,0,0,0,48500000.00,3500000.00,500000.00,0,2000000.00,0.0
23,投资活动现金流出小计,1561667901.79,1069229578.40,708505012.70,475448054.16,1031057329.11,1260327654.74,659532580.99,1000228303.43,420012755.66,374333661.53,172808873.49,126588979.69,239005972.68,225965499.15,148108379.54,78394524.37,114429991.06,0.0
24,投资活动产生的现金流量净额,-1546925980.34,-1062416889.66,-703178853.58,-470293269.27,-928945439.44,-1080969611.68,-507532681.15,-919349053.48,-395722663.73,-370562792.66,-171248633.30,-126156748.75,-167624247.16,-223882412.03,-126320824.27,-13003286.54,-80584333.64,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,14241280.00,0,0,0,143012834.00,98000000.00,98000000.00,0,1122408937.00,0,0,0,0,0,354730500.00,32500000.00,54100000.00,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,98000000.00,0,98000000.00,0,69400000.00,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,1666140247.66,1366481223.06,1016492109.32,429584509.32,872575724.02,691179700.18,463979700.18,200052000.00,154333531.85,352533531.85,154333531.85,34686140.00,58921024.24,15407575.53,29190000.00,33900000.00,10000000.00,0.0
29,发行债券收到的现金,0,0,0,0,99100000.00,99100000.00,99100000.00,99100000.00,198200000.00,0,198200000.00,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,242913364.00,225913363.84,168013363.84,68013363.84,222586785.32,227971385.42,129593180.14,147059802.21,15427927.37,15427927.37,15427927.37,13217973.00,4070000.00,2910000.00,63160000.00,39271581.98,1131350.00,0.0
31,筹资活动现金流入小计,1923294891.66,1592394586.90,1184505473.16,497597873.16,1337275343.34,1116251085.60,790672880.32,446211802.21,1490370396.22,367961459.22,367961459.22,47904113.00,62991024.24,18317575.53,447080500.00,105671581.98,65231350.00,0.0
32,偿还债务支付的现金,1051795411.30,699955434.84,464739034.84,141412000.00,282830560.38,96093477.58,68593477.58,9950000.00,93451831.06,9816765.50,0,0,25550810.03,21538380.19,32990000.00,19950000.00,0,0.0
33,分配股利、利润或偿付利息所支付的现金,302371321.68,247335193.41,228465562.55,14892713.81,187277236.08,160046605.48,151349070.18,1442872.35,7025477.48,2589182.60,2646836.64,843249.59,975429.75,121896.68,1741956.37,1016392.93,137228.77,0.0
34,其中：子公司支付给少数股东的股利、利润,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
35,支付其他与筹资活动有关的现金,232836820.80,200276353.77,192187319.77,170812334.59,197078312.62,173898825.89,85193629.85,102534193.38,180913689.52,92937718.39,102032634.19,45319058.80,22587927.37,6014558.31,58470000.00,36938446.40,6271581.98,0.0
36,筹资活动现金流出小计,1587003553.78,1147566982.02,885391917.16,327117048.40,667186109.08,430038908.95,305136177.61,113927065.73,281390998.06,105343666.49,104679470.83,46162308.39,49114167.15,27674835.18,93201956.37,57904839.33,6408810.75,0.0
37,筹资活动产生的现金流量净额,336291337.88,444827604.88,299113556.00,170480824.76,670089234.26,686212176.65,485536702.71,332284736.48,1208979398.16,262617792.73,263281988.39,1741804.61,13876857.09,-9357259.65,353878543.63,47766742.65,58822539.25,0.0
38,四、汇率变动对现金及现金等价物的影响,1104862.14,4133096.70,198676.55,-1999734.66,2257370.81,496117.18,-1321424.73,-2641907.54,-4343598.89,-3441288.66,-1982624.64,-593327.74,1660948.79,215831.95,383299.53,-38045.73,6156.98,0.0
39,五、现金及现金等价物净增加额,-719100867.39,-429497583.01,-207319548.58,-428861554.75,69716519.74,-215051551.00,-97639747.12,-575880965.32,839409366.59,-150650545.56,78293780.21,-101252192.12,61103382.03,-78405287.00,182356669.58,6609397.91,-35698794.66,0.0
40,加:期初现金及现金等价物余额,1166259478.62,1166259478.62,1166259478.62,1166259478.62,1096542958.88,1096542958.88,1096542958.88,1096542958.88,257133592.29,257133592.29,257133592.29,257133592.29,196030210.26,196030210.26,13673540.68,7064142.77,42762937.43,0.0
41,六、期末现金及现金等价物余额,447158611.23,736761895.61,958939930.04,737397923.87,1166259478.62,881491407.88,998903211.76,520661993.56,1096542958.88,106483046.73,335427372.50,155881400.17,257133592.29,117624923.26,196030210.26,13673540.68,7064142.77,0.0
42,附注,,,,,,,,,,,,,,,,,,
43,净利润,679095679.02,0,264470160.00,0,600715828.55,0,258914016.87,0,451762498.97,0,195799543.25,79707448.05,353695644.03,0,132509584.05,45067548.95,8163100.00,0.0
44,少数股东权益,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
