,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,287944389.67,203071951.91,87124481.37,386824249.39,263263421.57,178608231.62,60703053.90,418916191.51,287524727.59,171983953.15,60130632.24,428496896.70,236524382.29,142606061.29,45153309.52,427195697.09,393149688.91,274548525.56,273650081.51,0.0
3,收到的税费返还,12262973.97,5725266.54,3148503.61,29645366.30,22158011.46,14084558.11,5616820.78,38403288.22,28725417.51,16005012.00,8780910.35,31072960.57,23700384.89,15732841.08,9271520.54,31373500.39,32380070.55,30964398.76,16585160.16,0.0
4,收到的其他与经营活动有关的现金,1475214.43,966938.04,556722.70,5312199.91,5457665.96,5001429.45,3711192.99,5787222.69,4617726.16,3040937.59,339155.00,2845955.49,1724898.49,984253.80,844621.66,5496360.17,2704447.12,2024001.22,1049115.09,0.0
5,经营活动现金流入小计,301682578.07,209764156.49,90829707.68,421781815.60,290879098.99,197694219.18,70031067.67,463106702.42,320867871.26,191029902.74,69250697.59,462415812.76,261949665.67,159323156.17,55269451.72,464065557.65,428234206.58,307536925.54,291284356.76,0.0
6,购买商品、接受劳务支付的现金,255919920.47,170885425.20,99640626.48,321663996.08,247992537.74,139956539.34,74137229.59,342923759.91,245222205.11,128957848.13,71362832.41,323928898.94,235412928.67,134043168.13,85767851.30,328890726.16,283699083.26,285594417.64,198493089.28,0.0
7,支付给职工以及为职工支付的现金,33036545.00,20917527.28,10726492.24,45836772.81,36420491.13,22708471.66,9802368.79,49915867.74,37721191.54,23786525.72,11680164.74,49286427.14,35626734.79,23439719.49,11291592.37,53198754.43,48555292.65,35819460.89,33070925.59,0.0
8,支付的各项税费,4960101.12,3322805.64,1210113.52,10584247.60,7243444.38,5272338.24,5545235.90,10770910.23,7626943.79,4626770.78,2744805.25,8256246.33,4300268.75,1810587.05,331865.59,12715602.31,8480545.24,10397477.21,10377751.99,0.0
9,支付的其他与经营活动有关的现金,18045143.64,12531197.00,6677399.06,30011080.39,26423696.91,18882259.95,8300662.84,23159385.07,17946881.52,12410053.86,4583975.05,16543264.75,13334084.02,7963578.73,6923668.30,13134847.13,9866201.93,9186477.82,36586387.90,0.0
10,经营活动现金流出小计,311961710.23,207656955.12,118254631.30,408096096.88,318080170.16,186819609.19,97785497.12,426769922.95,308517221.96,169781198.49,90371777.45,398014837.16,288674016.23,167257053.40,104314977.56,407939930.03,350601123.08,340997833.56,278528154.76,0.0
11,经营活动产生的现金流量净额,-10279132.16,2107201.37,-27424923.62,13685718.72,-27201071.17,10874609.99,-27754429.45,36336779.47,12350649.30,21248704.25,-21121079.86,64400975.60,-26724350.56,-7933897.23,-49045525.84,56125627.63,77633083.50,-33460908.02,12756202.00,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,366000000.00,236000000.00,134000000.00,889900000.00,735900000.00,510900000.00,220900000.00,708000000.00,290000000.00,0,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,1420430.12,976638.99,544720.95,4592663.66,3388899.17,2470775.88,1278296.52,4598942.06,1964820.38,0,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,336000.00,328000.00,0,0,82000.00,76000.00,0,58650.00,58650.00,58650.00,0,742260.00,490760.00,371441.19,107000.00,122104.00,0,6620.00,29980.00,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,0,0,0,0,0,1004000.00,0,0,0,0,0,0,0,0,0,0,0,0.0
18,投资活动现金流入小计,367756430.12,237304638.99,134544720.95,894492663.66,739370899.17,513446775.88,222178296.52,713661592.06,292023470.38,58650.00,0.00,742260.00,490760.00,371441.19,107000.00,122104.00,0.00,6620.00,29980.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,13992988.09,10867621.44,4770396.77,38647246.28,17266611.43,13078476.64,2945735.11,111022884.34,17066885.89,8652374.21,5185055.69,19930483.97,18977630.28,12338789.25,8368871.28,53132466.69,22184926.86,7497971.17,8653224.73,0.0
20,投资所支付的现金,396012740.10,266012740.10,164012740.10,832400000.00,718400000.00,533400000.00,273400000.00,765500000.00,450000000.00,180000000.00,0,0,0,0,0,0,0,0,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,410005728.19,276880361.54,168783136.87,871047246.28,735666611.43,546478476.64,276345735.11,876522884.34,467066885.89,188652374.21,5185055.69,19930483.97,18977630.28,12338789.25,8368871.28,53132466.69,22184926.86,7497971.17,8653224.73,0.0
24,投资活动产生的现金流量净额,-42249298.07,-39575722.55,-34238415.92,23445417.38,3704287.74,-33031700.76,-54167438.59,-162861292.28,-175043415.51,-188593724.21,-5185055.69,-19188223.97,-18486870.28,-11967348.06,-8261871.28,-53010362.69,-22184926.86,-7491351.17,-8623244.73,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,0,0,0,201980000.00,211230000.00,211230000.00,0,0,0,0,0,0,0,64471680.00,10000000.00,0.0
