,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,1916290314.94,1196635808.19,625421232.88,2246542964.50,1607104140.53,927193191.38,455412899.06,1941394580.27,1395171809.55,892949835.89,431674421.17,1724784779.54,1253586167.78,776467154.57,1503305794.14,1417559546.94,1081239824.42,0.0
3,收到的税费返还,176650416.18,125773636.83,64853107.54,200558822.42,148226166.03,89322306.22,44555403.97,155722511.99,91009571.93,66316192.30,26768781.30,113657081.42,85501034.92,40397065.37,148426156.35,114219230.25,95895636.96,0.0
4,收到的其他与经营活动有关的现金,48657855.37,40817399.05,7515587.92,29002701.45,18681965.48,14751621.43,1478069.71,6855104.00,5114428.54,4672271.42,1700751.75,8011120.88,7899456.39,6658593.68,13414914.58,10302382.10,5792417.34,0.0
5,经营活动现金流入小计,2141598586.49,1363226844.07,697789928.34,2476104488.37,1774012272.04,1031267119.03,501446372.74,2103972196.26,1491295810.02,963938299.61,460143954.22,1846452981.84,1346986659.09,823522813.62,1665146865.07,1542081159.29,1182927878.72,0.0
6,购买商品、接受劳务支付的现金,1427556652.58,911237877.17,506431115.35,1840482005.56,1352357697.94,814974558.89,414596866.97,1482346683.61,1060835045.86,637647400.73,339970272.06,1162636159.87,848138061.33,536033614.59,1102298898.34,1079824958.50,830991672.89,0.0
7,支付给职工以及为职工支付的现金,328359138.79,202107174.74,108955572.60,371331543.05,265995400.35,176089665.34,88091131.35,258080731.92,184496029.24,129143632.96,70217322.98,211268696.52,156329962.60,98780229.34,168882717.47,150278476.86,117480128.29,0.0
8,支付的各项税费,59582266.56,26944716.70,12271188.84,65161285.06,43934630.13,25049648.75,10489844.10,69713193.45,63130989.66,39999897.69,10478784.42,70954263.00,55973333.23,31842627.96,59278350.24,33885867.87,21106553.07,0.0
9,支付的其他与经营活动有关的现金,227696712.91,140706811.22,78023545.85,183623519.43,161068064.62,101645845.30,56646465.59,167056382.01,108244625.89,76161844.72,45541839.88,156766675.19,86208219.56,64408161.11,100559522.32,121197778.77,92022597.86,0.0
10,经营活动现金流出小计,2043194770.84,1280996579.83,705681422.64,2460598353.10,1823355793.04,1117759718.28,569824308.01,1977196990.99,1416706690.65,882952776.10,466208219.34,1601625794.58,1146649576.72,731064633.00,1431019488.37,1385187082.00,1061600952.11,0.0
11,经营活动产生的现金流量净额,98403815.65,82230264.24,-7891494.30,15506135.27,-49343521.00,-86492599.25,-68377935.27,126775205.27,74589119.37,80985523.51,-6064265.12,244827187.26,200337082.37,92458180.62,234127376.70,156894077.29,121326926.61,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,
