,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20130630,20130331,20121231,20120930,20111231,20101231,20091231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,612052864.26,426177143.17,274185589.08,142163309.05,489362552.37,335634298.66,207821120.84,111284662.25,363396796.26,268935804.19,169629827.90,85879072.93,308233463.80,222770877.89,143750760.43,76243852.88,267898176.57,190734194.25,130123308.26,66181990.43,232016349.06,163597455.62,104746907.24,48657804.76,210522847.94,0,96925524.22,43177955.12,155782070.24,0,98679687.37,57400772.23,32203218.68,0.0
3,收到的税费返还,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,27726396.42,30866985.78,10490228.38,2255601.03,15730023.15,10358954.52,5308248.60,894122.04,9239287.57,4570773.40,3641078.89,843822.17,4994480.08,4096204.87,2287277.68,923457.19,11631626.58,9645293.24,5897014.20,2391323.16,9675714.91,10318468.54,6681415.93,1259817.24,2064530.38,0,2621953.86,454345.64,2771564.43,0,2246884.75,8825056.73,12300038.35,0.0
5,经营活动现金流入小计,639779260.68,457044128.95,284675817.46,144418910.08,505092575.52,345993253.18,213129369.44,112178784.29,372636083.83,273506577.59,173270906.79,86722895.10,313227943.88,226867082.76,146038038.11,77167310.07,279529803.15,200379487.49,136020322.46,68573313.59,241692063.97,173915924.16,111428323.17,49917622.00,212587378.32,0,99547478.08,43632300.76,158553634.67,0,100926572.12,66225828.96,44503257.03,0.0
6,购买商品、接受劳务支付的现金,23746438.59,15515909.56,8145033.16,2918509.10,22720427.86,6336456.33,3321870.86,940154.71,5555321.01,4576083.53,3344548.75,1714454.76,5701722.03,4204968.24,2491956.06,943745.79,5356562.80,3727928.94,2477644.68,1466924.85,5123112.95,3860197.83,2522842.20,1125844.86,6598270.72,0,1403472.22,1111076.23,3789577.96,0,2702414.99,2312894.55,912734.86,0.0
7,支付给职工以及为职工支付的现金,138649832.78,98149386.31,62494836.06,33271237.49,94356682.80,65456712.39,44427934.59,21744600.69,76345544.73,54274769.33,35854217.49,18766603.50,67929127.02,48592376.66,31934944.52,17037549.77,58383925.57,42553080.77,27521807.35,14419218.81,54831439.07,37439885.80,23915346.88,12877375.87,45154112.11,0,21420154.23,9542977.36,29994063.36,0,22230853.98,13744595.59,11377579.93,0.0
8,支付的各项税费,91988769.23,63286215.80,45102077.37,27117301.89,52456310.31,47058617.76,22825657.60,4604476.75,35180683.41,27093400.96,16158146.81,5644824.93,35302920.76,23298874.74,14299241.27,7057371.81,34449482.95,24394856.79,16629221.75,9855013.95,28647921.41,20556452.42,13784679.24,8151241.34,44779423.49,0,19764432.87,10078661.14,34662733.81,0,24390977.56,9239875.48,2877848.00,0.0
9,支付的其他与经营活动有关的现金,152468640.77,122541434.09,65394534.92,32734824.37,129106629.24,94758811.02,59243048.40,27471954.06,96420395.45,69444370.45,44008390.43,22018671.62,81521718.17,59661651.15,37516613.38,18613983.62,66519592.62,50721133.16,31084699.25,15865613.80,69386504.25,56172038.94,38724104.55,18320952.17,57752031.89,0,28218582.56,14390006.00,48940833.13,0,32452621.93,26390592.06,16706616.80,0.0
10,经营活动现金流出小计,406853681.37,299492945.76,181136481.51,96041872.85,298640050.21,213610597.50,129818511.45,54761186.21,213501944.60,155388624.27,99365303.48,48144554.81,190455487.98,135757870.79,86242755.23,43652650.99,164709563.94,121396999.66,77713373.03,41606771.41,157988977.68,118028574.99,78946972.87,40475414.24,154283838.21,0,70806641.88,35122720.73,117387208.26,0,81776868.46,51687957.68,31874779.59,0.0
