,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20141231,20140930,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,534375167.16,347569255.15,189420234.68,828285526.72,519988683.96,329826197.14,154736996.03,812072512.54,595763416.11,355673973.18,179706847.63,822496228.13,502683969.17,313655837.60,81436182.33,609969557.52,0,559192645.04,408417801.86,749280880.56,189516840.34,91077240.20,0.0
3,收到的税费返还,441983.06,441983.06,276838.68,1048574.58,495433.15,495433.15,495433.15,500433.15,500433.15,500433.15,0,332007.99,332007.99,0,0,625419.97,0,1406993.38,581271.46,336293.35,0,53852.90,0.0
4,收到的其他与经营活动有关的现金,56970654.62,34506344.91,7751643.07,136777759.70,44403752.98,24337324.07,8420352.83,141435220.13,92001345.37,71609971.78,25947276.53,130552962.38,102096366.58,57508605.54,18497839.17,83527336.18,0,61148876.56,35946779.78,68183245.40,37847976.30,16920444.13,0.0
5,经营活动现金流入小计,591787804.84,382517583.12,197448716.43,966111861.00,564887870.09,354658954.36,163652782.01,954008165.82,688265194.63,427784378.11,205654124.16,953381198.50,605112343.74,371164443.14,99934021.50,694122313.67,0,621748514.98,444945853.10,817800419.31,227364816.64,108051537.23,0.0
6,购买商品、接受劳务支付的现金,445464526.39,303453869.54,184514311.09,682372275.78,448883000.59,293206959.21,164276288.98,628434283.09,456695784.44,235451651.11,134170116.89,461507371.59,341415219.89,191122443.22,67800475.61,347014216.41,0,311998352.11,238396964.13,530437340.42,151134417.07,77909218.67,0.0
7,支付给职工以及为职工支付的现金,83498368.51,55392961.35,28155294.44,112535627.53,80650939.47,54268649.69,27216709.30,116443326.54,83916262.72,56826444.26,28458455.55,105335023.29,76088257.87,52247442.88,28953013.39,100101888.94,0,86201291.48,63736370.31,50380919.40,23706281.72,16432565.12,0.0
8,支付的各项税费,3786967.76,2279590.45,974380.23,44605498.74,42414217.81,38597816.27,14272220.71,46753810.46,40960870.07,29848696.77,19476305.87,116892124.90,35636370.46,20715874.16,13261586.83,44846433.12,0,67974629.25,46843082.99,52124987.40,3804214.74,11198491.14,0.0
9,支付的其他与经营活动有关的现金,114177417.64,82116626.92,38937836.13,163397290.06,115197982.64,78265250.78,37972802.11,174947350.32,159045763.02,133085392.87,77722377.20,208105624.81,168038260.12,127103995.43,61643738.32,116581838.67,0,113085055.10,79183698.10,127614037.19,52447545.71,29127945.98,0.0
10,经营活动现金流出小计,646927280.30,443243048.26,252581821.89,1002910692.11,687146140.51,464338675.95,243738021.10,966578770.41,740618680.25,455212185.01,259827255.51,891840144.59,621178108.34,391189755.69,171658814.15,608544377.14,0,579259327.94,428160115.53,760557284.41,231092459.24,134668220.91,0.0
11,经营活动产生的现金流量净额,-55139475.46,-60725465.14,-55133105.46,-36798831.11,-122258270.42,-109679721.59,-80085239.09,-12570604.59,-52353485.62,-27427806.90,-54173131.35,61541053.91,-16065764.60,-20025312.55,-71724792.65,85577936.53,-14738300.00,42489187.04,16785737.57,57243134.90,-3727642.60,-26616683.68,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,50000000.00,50000000.00,0,89000000.00,89000000.00,0,0.00,90000000.00,30000000.00,0,0,0,0,0,0,0,0,0,0,0,5145873.75,0,0.0
14,取得投资收益所收到的现金,2093479.45,2093479.45,1284000.00,403204.96,0,0,0,684493.15,0,0,0,0,0,0,0,0,0,33541.20,33541.20,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,0,0,0,0.00,0,0.00,0,0,24680.00,24680.00,24680.00,22400.00,0,0,48000.00,0,74535.04,17653.85,139262.51,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,30094684.93,0,259068.49,89259068.49,30173260.27,0,254958.90,0,0,0,0,0,0,0,0,0,0,1478000.00,0,300000.00,0.0
18,投资活动现金流入小计,52093479.45,52093479.45,31378684.93,89403204.96,89259068.49,89259068.49,30173260.27,90684493.15,30254958.90,0.00,0.00,24680.00,24680.00,24680.00,22400.00,0.00,0,81541.20,33541.20,1552535.04,5163527.60,439262.51,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,35036377.82,28930968.45,14781502.83,51264134.97,37053906.58,30257111.18,29883533.82,10326582.88,5345910.00,5077548.37,4174586.14,17938304.01,13396568.15,9859712.87,5919370.85,15583500.62,0,32853327.18,33249008.97,32488801.63,28578349.97,29088073.03,0.0
20,投资所支付的现金,60000000.00,50000000.00,0,89000000.00,0,0,0,90000000.00,0,0,0,0,0,0,0,15200000.00,0,0,0,0,5150000.00,0,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,50000000.00,0,89000000.00,89000000.00,60000000.00,0,60000000.00,30000000.00,0,0,0,0,0,0,0,0,0,0,0,0,0.0
23,投资活动现金流出小计,95036377.82,78930968.45,64781502.83,140264134.97,126053906.58,119257111.18,89883533.82,100326582.88,65345910.00,35077548.37,4174586.14,17938304.01,13396568.15,9859712.87,5919370.85,30783500.62,0,32853327.18,33249008.97,32488801.63,33728349.97,29088073.03,0.0
24,投资活动产生的现金流量净额,-42942898.37,-26837489.00,-33402817.90,-50860930.01,-36794838.09,-29998042.69,-59710273.55,-9642089.73,-35090951.10,-35077548.37,-4174586.14,-17913624.01,-13371888.15,-9835032.87,-5896970.85,-30783500.62,-25492000.00,-32771785.98,-33215467.77,-30936266.59,-28564822.37,-28648810.52,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,1986620.00,1986620.00,0,0,0.00,0,0.00,159300000.00,145890000.00,145890000.00,145890000.00,0,0,0,0,0,0,33875000.00,33875000.00,4250000.00,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,1986620.00,1986620.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,169200000.00,169200000.00,129200000.00,366091223.00,171500000.00,131500000.00,71500000.00,153500000.00,133500000.00,133500000.00,133500000.00,192500000.00,192500000.00,188500000.00,178500000.00,213800000.00,0,210109576.00,194200000.00,211600000.00,254312201.00,91000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0.00,4924854.23,0.00,0,0,0,0,0,0,0,0,11660000.00,11660000.00,189788218.52,201351071.72,104411090.00,0.0
31,筹资活动现金流入小计,171186620.00,171186620.00,129200000.00,366091223.00,171500000.00,131500000.00,71500000.00,317724854.23,279390000.00,279390000.00,279390000.00,192500000.00,192500000.00,188500000.00,178500000.00,213800000.00,0,255644576.00,239735000.00,405638218.52,455663272.72,195411090.00,0.0
