,报表日期,20200331,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20150331,20141231,20140930,20140630,20140331,20131231,20130930,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,338939580.87,1275381776.94,805327966.18,506227209.18,292239408.14,781681780.94,622381472.79,369691886.77,187820248.36,600750188.74,449695291.41,303927178.01,160709341.98,489421490.67,359541095.06,248424481.61,134696825.89,507490237.75,389064227.28,275139510.88,147523403.78,518084118.28,0,265550994.26,139395188.01,551919730.84,0,513287942.99,564256389.75,0.0
3,收到的税费返还,3855915.61,15539629.15,10062944.19,6308567.58,2684573.64,5570528.23,3810468.84,1409194.97,682517.39,2942884.18,2148547.67,1423198.56,545809.59,2538532.03,1568637.72,877696.67,310494.72,3849797.63,3361155.96,2565554.15,2185255.82,7270082.17,0,4541396.33,986123.99,8642512.20,0,1472759.52,763392.83,0.0
4,收到的其他与经营活动有关的现金,7135521.74,43853803.54,21821171.87,17025119.73,7218361.60,15237127.23,9425218.59,4921520.31,3083570.54,4818299.54,18942134.90,3546718.90,1932485.03,2740395.08,4759193.95,2978245.28,1540180.74,13113406.20,7706074.54,3994508.62,1645545.57,3804769.11,0,525751.01,2128340.30,6461009.50,0,3093736.49,2614277.32,0.0
5,经营活动现金流入小计,349931018.22,1334775209.63,837212082.24,529560896.49,302142343.38,802489436.40,635617160.22,376022602.05,191586336.29,608511372.46,470785973.98,308897095.47,163187636.60,494700417.78,365868926.73,252280423.56,136547501.35,524453441.58,400131457.78,281699573.65,151354205.17,529158969.56,0,270618141.60,142509652.30,567023252.54,0,517854439.00,567634059.90,0.0
6,购买商品、接受劳务支付的现金,241731265.23,890194704.53,604450996.71,352452732.81,193526729.44,663203933.98,486140701.66,237842355.19,122178440.61,408680826.40,294103464.34,192367317.18,95060986.57,319940913.30,221405859.00,135151386.52,69880831.08,329074628.76,251920901.29,175423230.03,97338102.49,356276128.91,0,180074168.71,89278141.35,368911011.14,0,352933428.70,381944300.03,0.0
7,支付给职工以及为职工支付的现金,37803263.42,167820146.21,97886891.55,73162496.27,32028005.55,125782352.77,87142730.63,49444386.25,23994134.76,100379658.74,68200007.36,43843733.66,20375101.59,88825780.12,61895787.09,40672901.76,19658043.90,86090478.55,60217269.47,38374458.53,18594135.37,81582365.97,0,40292297.97,17781030.11,78411286.96,0,73047009.18,68291977.65,0.0
8,支付的各项税费,17303586.53,73904221.89,55692819.35,41248279.47,26173696.07,58378995.55,42370486.30,31328438.49,17331273.17,49521325.04,37991431.55,26076124.59,13189010.50,38424576.83,32371560.03,18763411.32,9870891.85,36306462.25,27716996.74,19504401.58,11036151.88,36854038.44,0,18371146.95,10985400.56,43470828.62,0,40672791.44,46769479.84,0.0
9,支付的其他与经营活动有关的现金,24621847.92,127439085.30,57214424.75,34348876.94,18599464.09,68121489.75,52891304.79,23810098.94,12366737.85,40003196.60,38421898.27,22871506.90,9449097.37,27444832.40,25989180.02,17265345.23,8188047.63,21111467.71,24743703.23,21208654.96,8895816.62,17745378.93,0,8336515.54,10970861.36,17565904.95,0,19883257.39,24549308.19,0.0
10,经营活动现金流出小计,321459963.10,1259358157.93,815245132.36,501212385.49,270327895.15,915486772.05,668545223.38,342425278.87,175870586.39,598585006.78,438716801.52,285158682.33,138074196.03,474636102.65,341662386.14,211853044.83,107597814.46,472583037.27,364598870.73,254510745.10,135864206.36,492457912.25,0,247074129.17,129015433.38,508359031.67,0,486536486.71,521555065.71,0.0
11,经营活动产生的现金流量净额,28471055.12,75417051.70,21966949.88,28348511.00,31814448.23,-112997335.65,-32928063.16,33597323.18,15715749.90,9926365.68,32069172.46,23738413.14,25113440.57,20064315.13,24206540.59,40427378.73,28949686.89,51870404.31,35532587.05,27188828.55,15489998.81,36701057.31,16979134.95,23544012.43,13494218.92,58664220.87,55054604.57,31317952.29,46078994.19,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,3700000.00,9515782.47,5735782.47,0,0,50000200.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,0,0,0,0,0,2677555.29,78750.00,0,1324899.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142874.00,0,199981.02,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,14512.76,215891.98,84924.88,84924.88,83709.88,18886.18,86695.00,85695.00,0,83850.00,72000.00,42000.00,28716.22,99181.05,125850.47,125850.47,0,290000.00,0,0,0,204890.53,0,88679.30,0,63979.11,0,108640.21,588690.16,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,1.00,1.00,0,50000200.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,1599802.46,0,0,0,323000000.00,340527833.07,320449083.07,139000000.00,504413734.53,348052756.54,235800116.11,89880402.22,540129033.64,347697704.39,218714992.62,0,4500000.00,1521718.40,1521718.40,0,0,0,0,0,0,0,0,1080000.00,0.0
18,投资活动现金流入小计,14512.76,5515694.44,9600708.35,5820708.35,83709.88,375696641.47,390693478.07,320534778.07,140324899.88,504497584.53,348124756.54,235842116.11,89909118.44,540228214.69,347823554.86,218840843.09,0.00,4790000.00,1521718.40,1521718.40,0.00,204890.53,0,88679.30,0.00,206853.11,0,308621.23,1668690.16,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,15838724.83,66876395.63,43012448.50,19451858.75,9184627.34,81946039.83,53775103.46,27050725.82,6212782.83,43193701.21,8373967.70,6319612.29,2306150.27,14481990.84,6855513.12,5140052.02,2795239.32,33123437.85,26485736.36,17696312.04,3095503.60,22851839.74,0,6455086.03,3629550.17,15272017.84,0,23002720.36,14139028.60,0.0
20,投资所支付的现金,0,0,0,0,0,14629041.10,23060843.10,11329041.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9971875.75,0.0
