,报表日期,20191231,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20151231,20150930,20141231,20140331,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,3103958733.82,2344406649.47,1624619965.65,942364451.33,3376921314.79,2489194031.92,1707279891.82,800343100.15,3302786557.29,2436932184.16,1655183608.04,912739994.77,3256453795.30,2379804450.26,3272201823.33,2460901099.80,3388518297.27,0,3625589941.66,3491063392.81,3212268012.15,0.0
3,收到的税费返还,0,0,0,75097.48,0,1993878.89,1993878.89,1993878.89,0,0,0,0,0,0,603742.42,0,0,0,0,0,62269.36,0.0
4,收到的其他与经营活动有关的现金,26061359.50,29193000.89,17546788.20,8186827.26,24624098.91,21307175.76,9912657.70,6235980.62,15531744.65,13815666.34,8724298.81,4573312.32,18573606.31,10119686.53,27440524.35,26741302.96,25664873.45,0,21584454.22,21358983.07,69758121.71,0.0
5,经营活动现金流入小计,3130020093.32,2373599650.36,1642166753.85,950626376.07,3401545413.70,2512495086.57,1719186428.41,808572959.66,3318318301.94,2450747850.50,1663907906.85,917313307.09,3275027401.61,2389924136.79,3300246090.10,2487642402.76,3414183170.72,0,3647174395.88,3512422375.88,3282088403.22,0.0
6,购买商品、接受劳务支付的现金,2529542201.91,1935064751.62,1363958024.67,777498810.91,2732907975.35,1965799610.35,1412184942.81,581551171.29,2718678180.77,2022559598.73,1402891990.29,852890915.24,2611041160.90,1920363242.33,2725357085.34,2031764423.37,2904326826.67,0,2988363389.75,2798996287.75,2507700358.32,0.0
7,支付给职工以及为职工支付的现金,92207705.79,72088092.70,52329560.16,32183882.17,88083509.64,66202314.19,45743909.33,25697593.35,79124762.91,59882301.18,42840074.26,26278854.61,77936798.49,60424486.53,81593832.85,63494081.85,85473234.13,0,78931823.96,75848843.49,61737069.41,0.0
8,支付的各项税费,135027212.77,98172835.04,76646322.73,42785076.86,142779886.62,100634099.86,59607863.17,26518642.90,194728820.91,127715901.71,105084109.06,57467747.54,179710277.66,137809514.29,180708770.45,139552704.53,207661999.28,0,217995261.58,208811426.38,175282398.44,0.0
9,支付的其他与经营活动有关的现金,192941246.19,152091517.97,84263254.95,47516571.12,192325514.54,141684931.18,84303383.96,54566552.04,187121327.16,141687297.56,89149722.04,49724473.46,171006534.10,123485132.70,199732834.94,157988810.42,156587944.90,0,207175346.04,185910322.76,162989322.23,0.0
10,经营活动现金流出小计,2949718366.66,2257417197.33,1577197162.51,899984341.06,3156096886.15,2274320955.58,1601840099.27,688333959.58,3179653091.75,2351845099.18,1639965895.65,986361990.85,3039694771.15,2242082375.85,3187392523.58,2392800020.17,3354050004.98,0,3492465821.33,3269566880.38,2907709148.40,0.0
11,经营活动产生的现金流量净额,180301726.66,116182453.03,64969591.34,50642035.01,245448527.55,238174130.99,117346329.14,120239000.08,138665210.19,98902751.32,23942011.20,-69048683.76,235332630.46,147841760.94,112853566.52,94842382.59,60133165.74,-14392200.00,154708574.55,242855495.50,374379254.82,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,12540.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95880779.48,0,0,0.0
14,取得投资收益所收到的现金,16003802.45,5687909.34,0,0,14349576.21,8013421.11,7722795.60,0,7529732.59,7529732.59,7529725.71,7529732.59,10039634.28,10039634.28,1930000.00,0,965349.45,0,299835.62,0,1489061.50,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,0,0,0,0,0,258500.00,0,0,0,0,0,0,0,0,0,4368860.86,109918999.19,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,25477747.00,25477747.00,0,0,261614000.00,18802931.04,2843462.00,0,0,0,0,0,236417.81,236417.81,420000.00,420000.00,0,0,0,146968422.35,0,0.0
18,投资活动现金流入小计,41494089.45,31165656.34,0.00,0.00,275963576.21,26816352.15,10566257.60,0.00,7788232.59,7529732.59,7529725.71,7529732.59,10276052.09,10276052.09,2350000.00,420000.00,965349.45,0,100549475.96,256887421.54,1489061.50,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,90977202.95,65950326.59,48023915.55,28431293.37,62117971.70,32143578.62,26663672.57,3322969.93,36444804.85,21711809.73,19280075.10,10273238.25,71667378.35,58724712.35,33670338.83,15036288.71,70885133.37,0,133547507.10,210220767.05,177850477.69,0.0
20,投资所支付的现金,107662540.00,192659045.00,88156120.00,6000000.00,22350000.00,1350000.00,300000.00,0,0,0,0,0,0,0,0,0,0,0,91742446.53,0,94810581.92,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,192099000.00,44649000.00,17219000.00,0,261614000.00,247063933.59,231614000.00,0,0,0,0,0,0,0,0,0,0,0,0,0,33549963.84,0.0
23,投资活动现金流出小计,390738742.95,303258371.59,153399035.55,34431293.37,346081971.70,280557512.21,258577672.57,3322969.93,36444804.85,21711809.73,19280075.10,10273238.25,71667378.35,58724712.35,33670338.83,15036288.71,70885133.37,0,225289953.63,210220767.05,306211023.45,0.0
24,投资活动产生的现金流量净额,-349244653.50,-272092715.25,-153399035.55,-34431293.37,-70118395.49,-253741160.06,-248011414.97,-3322969.93,-28656572.26,-14182077.14,-11750349.39,-2743505.66,-61391326.26,-48448660.26,-31320338.83,-14616288.71,-69919783.92,-43324400.00,-124740477.67,46666654.49,-304721961.95,0.0
25,三、筹资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,
26,吸收投资收到的现金,0,0,0,0,0,0,0,0,479184905.66,479184905.66,0,0,0,0,0,0,0,0,0,0,0,0.0
27,其中：子公司吸收少数股东投资收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,取得借款收到的现金,200000000.00,200000000.00,0,0,100000000.00,100000000.00,50000000.00,0,150000000.00,150000000.00,150000000.00,0,290000000.00,190000000.00,230000000.00,50000000.00,260000000.00,0,200000000.00,400000000.00,250000000.00,0.0
29,发行债券收到的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
30,收到其他与筹资活动有关的现金,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88160000.00,0.0
31,筹资活动现金流入小计,200000000.00,200000000.00,0.00,0.00,100000000.00,100000000.00,50000000.00,0.00,629184905.66,629184905.66,150000000.00,0.00,290000000.00,190000000.00,230000000.00,50000000.00,260000000.00,0,200000000.00,400000000.00,338160000.00,0.0
