,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20160930,20160630,20160331,20151231,20150930,20150630,20141231,20131231,20121231,20111231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,624408979.30,454996975.71,109700552.26,713594295.79,282266962.31,180069324.83,89074008.72,380370139.53,261937531.22,187428058.64,65454969.28,232666225.37,166881863.67,148706880.27,69629333.51,299785848.67,158728097.59,141831378.79,342294175.36,300088057.66,269074515.69,113790725.20,0.0
3,收到的税费返还,68496.16,68272.75,54290.06,38314.57,1263984.65,72200.40,19214.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,2573097.50,1808231.00,10363760.08,54099775.54,5823051.86,3015034.08,23129540.62,8815517.56,5238328.06,7216555.03,2449174.27,3893239.42,3548028.22,9535895.36,6720749.24,8267742.62,2180219.74,5816555.68,2066865.02,7786911.77,788335.78,5328748.55,0.0
5,经营活动现金流入小计,627050572.96,456873479.46,120118602.40,767732385.90,289353998.82,183156559.31,112222763.35,389185657.09,267175859.28,194644613.67,67904143.55,236559464.79,170429891.89,158242775.63,76350082.75,308053591.29,160908317.33,147647934.47,344361040.38,307874969.43,269862851.47,119119473.75,0.0
6,购买商品、接受劳务支付的现金,462075042.75,363753622.63,66304803.99,494935140.17,132073517.73,79490274.51,56634588.99,223406378.79,164044562.58,121384857.32,35214017.80,101768374.69,77455108.15,100620188.98,48070147.60,174866892.85,69395798.80,92323160.59,196392466.47,173689828.06,170914826.47,80643646.14,0.0
7,支付给职工以及为职工支付的现金,79748035.80,50678180.50,27999103.55,96100164.66,64608799.87,45937742.52,23929243.48,54370021.30,33425054.14,20196003.00,10003154.04,35491893.88,26830612.44,17406708.61,8825683.02,31839895.20,23942205.43,14874066.57,34608131.48,29754825.56,23123232.83,17549501.50,0.0
8,支付的各项税费,37481474.56,20721512.05,16488884.48,60026435.48,55994636.62,44733705.88,20622664.43,42095266.65,31267950.69,21220470.88,7616065.74,29706607.79,25645152.27,13241425.86,7914788.47,29125491.94,22132304.18,15136632.64,29938183.63,33035854.15,24313429.24,19442793.41,0.0
9,支付的其他与经营活动有关的现金,58974592.47,57736495.35,39835323.48,62835144.47,50515461.18,34198304.21,24579932.79,44611647.98,19894894.58,16059009.99,8213316.78,27944765.35,9274709.18,13074786.59,7159685.84,26962174.73,21141679.61,12001017.26,40743716.37,37252266.88,28781673.48,21461432.59,0.0
10,经营活动现金流出小计,638279145.58,492889810.53,150628115.50,713896884.78,303192415.40,204360027.12,125766429.69,364483314.72,248632461.99,178860341.19,61046554.36,194911641.71,139205582.04,144343110.04,71970304.93,262794454.72,136611988.02,134334877.06,301682497.95,273732774.65,247133162.02,139097373.64,0.0
11,经营活动产生的现金流量净额,-11228572.62,-36016331.07,-30509513.10,53835501.12,-13838416.58,-21203467.81,-13543666.34,24702342.37,18543397.29,15784272.48,6857589.19,41647823.08,31224309.85,13899665.59,4379777.82,45259136.57,24296329.31,13313057.41,42678542.43,34142194.78,22729689.45,-19977899.89,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,0,0,0,0,0,0,0,0,430000000.00,69516328.77,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,取得投资收益所收到的现金,566924.67,566924.67,275080.34,0,344875.00,0,0,0,2756502.66,2147913.24,1450246.57,0,0,0,0,0,0,0,0,0,0,0,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,25609.24,25609.24,0,1192492.64,332049.22,171049.22,49304.27,151531.48,0,0,0,0,0,0,0,48870.00,0,0,200.00,471007.57,0,0,0.0
