,报表日期,20190930,20190630,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,
2,销售商品、提供劳务收到的现金,0,2346361960.00,3500794232.00,0,1051030628.00,90271563.00,0.0
3,收到的税费返还,0,7033636.00,1342351.00,0,0,0,0.0
4,收到的其他与经营活动有关的现金,0,3117558.00,8707493.00,0,2285672.00,76239.00,0.0
5,经营活动现金流入小计,0,2356513154.00,3510844076.00,0,1053316300.00,90347802.00,0.0
6,购买商品、接受劳务支付的现金,0,1498970816.00,2798906500.00,0,929429765.00,98889446.00,0.0
7,支付给职工以及为职工支付的现金,0,102049947.00,101089295.00,0,49525429.00,33185882.00,0.0
8,支付的各项税费,0,193062244.00,153483922.00,0,20872619.00,322664.00,0.0
9,支付的其他与经营活动有关的现金,0,34600877.00,32526767.00,0,9774878.00,8579257.00,0.0
10,经营活动现金流出小计,0,1828683884.00,3086006484.00,0,1009602691.00,140977249.00,0.0
11,经营活动产生的现金流量净额,705297000.00,527829270.00,424837592.00,371232700.00,43713609.00,-50629447.00,0.0
12,二、投资活动产生的现金流量,,,,,,,
13,收回投资所收到的现金,0,1180000000.00,2051000000.00,0,593000000.00,21000000.00,0.0
14,取得投资收益所收到的现金,0,7579699.00,4469502.00,0,1438736.00,37395.00,0.0
15,处置固定资产、无形资产和其他长期资产所收回的现金净额,0,0,0,0,0,0,0.0
16,处置子公司及其他营业单位收到的现金净额,0,0,0,0,0,0,0.0
17,收到的其他与投资活动有关的现金,0,0,5864038.00,0,0,0,0.0
18,投资活动现金流入小计,0,1187579699.00,2061333540.00,0,594438736.00,21037395.00,0.0
19,购建固定资产、无形资产和其他长期资产所支付的现金,0,19477206.00,60975593.00,0,15131141.00,10936655.00,0.0
20,投资所支付的现金,0,1474155935.00,2459000000.00,0,625100000.00,9500000.00,0.0
21,取得子公司及其他营业单位支付的现金净额,0,0,0,0,0,0,0.0
22,支付的其他与投资活动有关的现金,0,0,0,0,5750000.00,0,0.0
23,投资活动现金流出小计,0,1493633141.00,2519975593.00,0,645981141.00,20436655.00,0.0
