,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170331,20161231,20160630,20151231,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、经营活动产生的现金流量,,,,,,,,,,,,,,,,,
2,销售商品、提供劳务收到的现金,443609756.61,313613738.91,143748216.69,759346757.91,550221686.05,369617157.38,126635640.41,553541263.64,321159689.69,145583842.38,568011095.34,308809638.11,542279814.66,505452338.74,486829580.81,327207373.49,0.0
3,收到的税费返还,3336596.42,0,0,76227.02,76227.02,0,0,299828.97,296168.07,0,0,0,0,0,0,0,0.0
4,收到的其他与经营活动有关的现金,25606620.06,13098639.19,7864632.31,42565944.11,8860881.21,6720575.33,18180250.96,5890264.79,2847336.39,865615.11,13482655.31,7596485.88,21916531.55,4926272.84,3202677.47,1025602.22,0.0
5,经营活动现金流入小计,472552973.09,326712378.10,151612849.00,801988929.04,559158794.28,376337732.71,144815891.37,559731357.40,324303194.15,146449457.49,581493750.65,316406123.99,564196346.21,510378611.58,490032258.28,328232975.71,0.0
6,购买商品、接受劳务支付的现金,160521733.42,110859235.27,86934334.63,365380666.76,242304745.99,170983579.63,80575973.35,226925638.48,172915826.65,66140507.95,211225198.91,106949260.18,220535952.96,222442838.86,205394042.66,149550089.12,0.0
7,支付给职工以及为职工支付的现金,117921628.53,80795350.30,46712953.95,129387596.56,92624790.83,64405329.33,41394732.59,108812984.25,71793206.91,34925793.64,103396390.17,51311390.15,82099007.96,79706471.89,31616156.91,23463641.86,0.0
8,支付的各项税费,41566619.18,25353781.30,12508063.41,94653285.19,75529279.23,51962959.40,28363697.84,58984568.94,39319492.43,21623618.83,74140143.00,35861171.64,73491811.21,73475831.35,37179720.26,26786003.54,0.0
9,支付的其他与经营活动有关的现金,148171751.52,92836445.89,26144795.34,101198414.69,48509150.56,37232679.46,24008419.40,93688221.01,46039796.43,19648793.51,106924102.06,42484892.55,81805421.17,100946776.79,53814084.17,42963906.79,0.0
10,经营活动现金流出小计,468181732.65,309844812.76,172300147.33,690619963.20,458967966.61,324584547.82,174342823.18,488411412.68,330068322.42,142338713.93,495685834.14,236606714.52,457932193.30,476571918.89,328004004.00,242763641.31,0.0
11,经营活动产生的现金流量净额,4371240.44,16867565.34,-20687298.33,111368965.84,100190827.67,51753184.89,-29526931.81,71319944.72,-5765128.27,4110743.56,85807916.51,79799409.47,106264152.91,33806692.69,162028254.28,85469334.40,0.0
12,二、投资活动产生的现金流量,,,,,,,,,,,,,,,,,
13,收回投资所收到的现金,718000000.00,473000000.00,0,400000000.00,300000000.00,200000000.00,100000000.00,250000000.00,150000000.00,0,160000000.00,100000000.00,0,0,10000000.00,0,0.0
