,报表日期,20191231,20190930,20190630,20181231,20180930,20180630,20171231,20170630,20161231,20160630,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,298067695.13,141657600.00,67351557.23,228034321.27,124399700.00,67712472.51,156681302.50,48026456.84,105771700.32,37816228.31,72150044.57,39892879.53,0.0
2,营业收入,298067695.13,141657600.00,67351557.23,228034321.27,124399700.00,67712472.51,156681302.50,48026456.84,105771700.32,37816228.31,72150044.57,39892879.53,0.0
3,二、营业总成本,211176563.79,0,60991115.59,163400161.48,0,54396112.81,118421745.73,41931792.68,94092466.70,34037512.42,68029549.19,40711057.96,0.0
4,营业成本,122017369.47,0,23541004.08,90387489.51,0,25549297.06,58168923.70,14256787.90,39105026.98,14406808.79,26225271.10,16365898.59,0.0
5,营业税金及附加,1225800.76,0,257209.77,637934.68,0,195567.14,716004.55,230066.71,512819.46,190947.68,287694.69,256427.95,0.0
6,销售费用,30032283.88,0,11704833.41,26307075.24,0,8711338.10,17909203.94,7690479.05,12553162.14,5475309.84,9971362.88,7132587.50,0.0
7,管理费用,25476879.12,0,11391318.82,22747624.79,0,8993009.77,19240827.29,18893911.94,22947328.03,14598738.93,30916973.40,16349825.60,0.0
8,财务费用,-994945.67,0,-297965.87,-277370.73,0,-115501.54,-201834.17,-86623.06,-74259.88,-47549.39,-13786.38,-2258.44,0.0
9,研发费用,33419176.23,0,14394715.38,23597407.99,0,10955077.44,21241775.87,0,18608494.75,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,107324.84,1026850.68,947170.14,-520104.78,-586743.43,642033.50,608576.76,0.0
11,公允价值变动收益,34462.30,0,67761.65,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,1932413.70,0,1029026.19,3240757.98,0,660235.59,324061.20,87137.44,175734.33,86994.56,165762.74,373335.31,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,88165973.06,22005400.00,6878197.62,70399317.30,24737500.00,14388411.57,40134434.67,6331398.87,12060350.71,3865710.45,4286258.12,-444843.12,0.0
16,加:营业外收入,6.29,0,5.63,505815.70,0,1528454.43,410.06,1295650.10,3822215.92,549394.02,3928320.37,873791.85,0.0
17,减：营业外支出,72518.87,0,5470.02,3983.35,0,300.01,46051.23,40000.00,124194.43,7771.18,4358.76,200300.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,10127.45,0,0,0,0.0
19,四、利润总额,88093460.48,21994900.00,6872733.23,70901149.65,25236900.00,15916565.99,40088793.50,7587048.97,15758372.20,4407333.29,8210219.73,228648.73,0.0
20,减：所得税费用,9809160.10,0,-406221.35,8127252.96,0,1473561.21,4185289.44,1192470.23,2255060.53,346719.04,798038.23,79970.12,0.0
21,五、净利润,78284300.38,20952900.00,7278954.58,62773896.69,23298000.00,14443004.78,35903504.06,6394578.74,13503311.67,4060614.25,7412181.50,148678.61,0.0
22,归属于母公司所有者的净利润,78284300.38,20952900.00,7278954.58,62773896.69,23298000.00,14443004.78,35903504.06,6394578.74,13513435.81,4064340.63,7403808.98,157557.41,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,-10124.14,-3726.38,8372.52,-8878.80,0.0
24,六、每股收益,,,,,,,,,,,,,
25,基本每股收益(元/股),1.550000,0,0.140000,1.250000,0,0.290000,0.730000,0.350000,0.290000,0.410000,0.740000,0.020000,0.0
26,稀释每股收益(元/股),1.550000,0,0.140000,1.250000,0,0.290000,0.730000,0.350000,0.290000,0.410000,0.740000,0.020000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,78284300.38,0,7278954.58,62773896.69,0,14443004.78,35903504.06,6394578.74,13503311.67,4060614.25,7412181.50,148678.61,0.0
29,归属于母公司所有者的综合收益总额,78284300.38,0,7278954.58,62773896.69,0,14443004.78,35903504.06,6394578.74,13513435.81,4064340.63,7403808.98,157557.41,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,-10124.14,-3726.38,8372.52,-8878.80,0.0
