,报表日期,20190930,20190630,20190331,20181231,20180930,20171231,20170630,20161231,20160630,20151231,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,162084300.00,94311458.00,31015859.59,207479558.03,125486000.00,166788400.81,63421186.66,123836752.94,44619035.74,102787766.83,88264749.48,70023466.13,0.0
2,营业收入,162084300.00,94311458.00,31015859.59,207479558.03,125486000.00,167043100.22,63421186.66,124022876.94,44619035.74,102787766.83,88264749.48,70023466.13,0.0
3,二、营业总成本,0,70795748.09,27922245.76,154301685.18,0,127635426.71,51565212.44,99287438.47,40347521.20,89734271.44,82570191.59,57230428.86,0.0
4,营业成本,0,51362253.05,18124890.24,115794404.23,0,91103277.98,36151212.88,70200470.54,25817588.31,60723151.66,55986110.73,37543136.89,0.0
5,营业税金及附加,0,1132408.75,605686.09,2577287.91,0,2434456.81,956894.02,1863600.43,542848.80,1002957.68,606568.00,562400.06,0.0
6,销售费用,0,8647342.69,3600956.08,15401087.55,0,13332254.89,5894492.05,12233072.27,5644901.68,8727099.82,8053770.10,6525171.70,0.0
7,管理费用,0,5264108.42,2138810.40,13682497.97,0,8900173.10,7204719.45,6965070.69,7025249.56,15480078.48,14738232.52,10974293.24,0.0
8,财务费用,0,-83812.44,2116594.88,-1793554.04,0,2873583.28,828196.50,-600494.41,1261854.64,1372269.56,2360300.04,1686315.60,0.0
9,研发费用,0,4473447.62,2152992.86,8639961.56,0,7869927.40,0,7622515.67,0,0,0,0,0.0
10,资产减值损失,0,0,237101.01,0,0,1447614.93,529697.54,1246657.51,55078.21,2428714.24,825210.20,-60888.63,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,696144.09,174824.72,269568.41,0,117315.38,-20263.54,-11516.95,0,0,0,132.60,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,-3136.18,-23960.45,-25853.93,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,51746400.00,28743973.12,6175338.55,61174198.67,38915800.00,43480436.51,13538330.68,24480467.29,4271514.54,13053495.39,5694557.89,12793169.87,0.0
16,加:营业外收入,0,16607.12,0,109834.28,0,3660000.00,2294608.00,5890264.65,3047995.60,3696686.34,4427575.45,2783480.38,0.0
17,减：营业外支出,0,20354.59,0,801.21,0,205118.67,0,31628.44,32431.70,129144.65,356478.24,123826.90,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,38282.67,354287.06,0,0.0
19,四、利润总额,51679900.00,28740225.65,6175338.55,61283231.74,39024900.00,46935317.84,15832938.68,30339103.50,7287078.44,16621037.08,9765655.10,15452823.35,0.0
20,减：所得税费用,0,4417564.11,998887.43,8496351.79,0,6809993.78,2505786.51,4500676.60,1282708.83,3187023.28,1616264.96,1896896.91,0.0
21,五、净利润,43735000.00,24322661.54,5176451.12,52786879.95,33109800.00,40125324.06,13327152.17,25838426.90,6004369.61,13434013.80,8149390.14,13555926.44,0.0
22,归属于母公司所有者的净利润,43735000.00,24322661.54,5176451.12,52834868.32,33157700.00,40356125.33,13460761.60,26072305.30,6257232.36,13434013.80,8149390.14,13555926.44,0.0
23,少数股东损益,0,0,0,-47988.37,0,-230801.27,-133609.43,-233878.40,-252862.75,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,
25,基本每股收益(元/股),0,0.320000,0.070000,0.750000,0,0.580000,0.320000,0.370000,0.150000,0.320000,0.200000,0.450000,0.0
26,稀释每股收益(元/股),0,0.320000,0.070000,0.750000,0,0.580000,0.320000,0.370000,0.150000,0.320000,0.200000,0.450000,0.0
27,七、其他综合收益,0,0,0,0,0,0,0,0,0,0,0,0,0.0
28,八、综合收益总额,0,24322661.54,5176451.12,52786879.95,0,40125324.06,13327152.17,25838426.90,6004369.61,13434013.80,8149390.14,13555926.44,0.0
29,归属于母公司所有者的综合收益总额,0,24322661.54,5176451.12,52834868.32,0,40356125.33,13460761.60,26072305.30,6257232.36,13434013.80,8149390.14,13555926.44,0.0
30,归属于少数股东的综合收益总额,0,0,0,-47988.37,0,-230801.27,-133609.43,-233878.40,-252862.75,0,0,0,0.0
