,报表日期,20190930,20190630,20181231,20180930,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,
1,一、营业总收入,487079600.00,319337889.00,736377533.69,484308800.00,705103790.47,654903336.64,0.0
2,营业收入,487079600.00,319337889.00,736377533.69,484308800.00,705103790.47,654903336.64,0.0
3,二、营业总成本,0,306833565.35,680514569.19,0,656673625.05,625710543.62,0.0
4,营业成本,0,253368051.63,576400977.50,0,551007714.33,513197356.63,0.0
5,营业税金及附加,0,1172616.74,1698090.42,0,2182154.29,2079942.60,0.0
6,销售费用,0,16478920.90,34820831.67,0,33643757.09,34900560.55,0.0
7,管理费用,0,17822024.56,37469894.69,0,38309590.33,46673713.93,0.0
8,财务费用,0,1601641.62,835855.63,0,2803784.73,4986651.05,0.0
9,研发费用,0,16390309.90,29288919.28,0,28726624.28,23872318.86,0.0
10,资产减值损失,0,0,0,0,0,0,0.0
11,公允价值变动收益,0,0,0,0,0,0,0.0
12,投资收益,0,73954.44,512070.83,0,8389863.13,0.00,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0.0
15,三、营业利润,487079600.00,18290839.23,78475061.54,484308800.00,65718811.80,23735406.22,0.0
16,加:营业外收入,0,105982.51,78331.85,0,112284.19,12705235.96,0.0
17,减：营业外支出,0,120178.29,185670.06,0,127349.36,197856.94,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0.0
19,四、利润总额,487079600.00,18276643.45,78367723.33,484308800.00,65703746.63,36242785.24,0.0
20,减：所得税费用,0,557286.21,9789595.90,0,7279968.54,2845517.15,0.0
21,五、净利润,45976600.00,17719357.24,68578127.43,54529900.00,58423778.09,33397268.09,0.0
22,归属于母公司所有者的净利润,42256800.00,16291284.20,57079783.83,43065600.00,50356056.44,25837249.18,0.0
23,少数股东损益,0,1428073.04,11498343.60,0,8067721.65,7560018.91,0.0
24,六、每股收益,,,,,,,
25,基本每股收益(元/股),0,0.322500,1.143800,0,1.021700,0.631300,0.0
26,稀释每股收益(元/股),0,0.322500,1.143800,0,1.021700,0.631300,0.0
27,七、其他综合收益,0,0,0,0,0,0,0.0
28,八、综合收益总额,0,17719357.24,68578127.43,0,58423778.09,33397268.09,0.0
29,归属于母公司所有者的综合收益总额,0,16291284.20,57079783.83,0,50356056.44,25837249.18,0.0
30,归属于少数股东的综合收益总额,0,1428073.04,11498343.60,0,8067721.65,7560018.91,0.0
