,报表日期,20190930,20190630,20181231,20180930,20180331,20171231,20170630,20161231,20160630,20151231,20150630,20141231,20131231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,一、营业总收入,273458900.00,155797531.62,401596347.39,141629600.00,36996760.60,312924894.14,60121870.05,149384343.42,68855376.05,127657366.34,60158802.43,66327087.97,67290914.55,0.0
2,营业收入,273458900.00,155797531.62,401596347.39,141629600.00,36996760.60,312924894.14,60121870.05,149384343.42,68855376.05,127657366.34,60158802.43,66327087.97,67290914.55,0.0
3,二、营业总成本,0,138181882.66,276362715.44,0,28254567.03,264035207.67,52523523.53,105228945.13,49395285.61,85584942.57,39604885.72,60359402.29,61730339.55,0.0
4,营业成本,0,92523250.15,204531245.62,0,19962393.36,204607883.51,31078089.97,76646224.75,34679432.01,70027386.37,35287376.23,48609661.90,53615737.25,0.0
5,营业税金及附加,0,188370.16,3348221.89,0,189871.02,2246097.47,411582.43,1204163.49,245958.55,686790.61,0,188735.15,128375.01,0.0
6,销售费用,0,9562226.52,12923975.91,0,1972429.53,8824646.93,2540943.40,4847130.25,1324773.60,1630165.53,250367.32,374521.09,278795.12,0.0
7,管理费用,0,14269829.34,24429948.16,0,5635774.21,17423805.64,9466274.26,11636952.54,11327816.89,10723003.38,2852116.57,7828075.94,5803962.40,0.0
8,财务费用,0,4889834.20,3104330.51,0,494098.91,5731413.87,2707042.52,2393800.21,1211463.12,2323080.81,1017491.81,2688568.04,1604775.73,0.0
9,研发费用,0,16748372.29,28024993.35,0,0,20953749.00,0,10296880.00,0,0,0,0,0,0.0
10,资产减值损失,0,0,0,0,0,5817536.47,6319590.95,3441164.76,605841.44,194515.87,197533.79,669840.17,298694.04,0.0
11,公允价值变动收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
12,投资收益,0,949284.96,0,0,-38521.54,680547.19,0,0,0,0,0,289929.06,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
15,三、营业利润,50233200.00,18441598.77,121486300.30,25497500.00,8861543.15,62185051.48,8599096.52,38918027.42,19460090.44,42072423.77,20553916.71,6257614.74,5560575.00,0.0
16,加:营业外收入,0,0,112006.12,0,5405757.09,4744.38,142676.50,843240.49,501898.02,2190637.00,2107403.00,1557761.09,21601459.00,0.0
17,减：营业外支出,0,0,1802136.58,0,299980.69,1809137.79,506937.02,-1248225.25,-248225.25,1307289.75,443.01,0,758.31,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
19,四、利润总额,48382400.00,18441598.77,119796169.84,25605200.00,13967319.55,60380658.07,8234836.00,41009493.16,20210213.71,42955771.02,22660876.70,7815375.83,27161275.69,0.0
20,减：所得税费用,0,1205941.32,14865013.89,0,0,6742116.23,1848534.32,7931200.16,3896606.96,6311072.35,7346415.82,4982453.69,5735238.73,0.0
21,五、净利润,45361600.00,17235657.45,104931155.95,24178400.00,13967319.55,53638541.84,6386301.68,33078293.00,16313606.75,36644698.67,15314460.88,2832922.14,21426036.96,0.0
22,归属于母公司所有者的净利润,45361600.00,17235657.45,104931155.95,24178400.00,13967319.55,53638541.84,6386301.68,33078293.00,16313606.75,36644698.67,15314460.88,2832922.14,21426036.96,0.0
23,少数股东损益,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,,,,,,,,
25,基本每股收益(元/股),0,0.120000,0.880000,0,0.120000,0.480000,0.060000,0.360000,0.180000,0.460000,0.340000,0.090000,0.710000,0.0
26,稀释每股收益(元/股),0,0,0,0,0.120000,0,0,0,0,0,0.340000,0.090000,0.710000,0.0
27,七、其他综合收益,0,9818.14,49795.12,0,-193223.64,-238402.49,-176026.67,275075.68,-1758.80,0,0,0,0,0.0
28,八、综合收益总额,0,17245475.59,104980951.07,0,13774095.91,53400139.35,6210275.01,33353368.68,16311847.95,36644698.67,15314460.88,2832922.14,21426036.96,0.0
29,归属于母公司所有者的综合收益总额,0,17245475.59,104980951.07,0,0,53400139.35,6210275.01,33353368.68,16311847.95,36644698.67,15314460.88,2832922.14,21426036.96,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
