,报表日期,20191231,20181231,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,
1,一、营业总收入,276766510.31,276403100.00,119748700.00,175440600.00,151376500.00,94360100.00,0.0
2,营业收入,276766510.31,276403100.00,119748700.00,175440600.00,151376500.00,94360100.00,0.0
3,二、营业总成本,153310568.56,167406100.00,74779400.00,114153800.00,90793800.00,72011700.00,0.0
4,营业成本,130799527.86,142353800.00,63434700.00,78799300.00,75365600.00,53958600.00,0.0
5,营业税金及附加,398519.55,309500.00,225900.00,404300.00,125200.00,109200.00,0.0
6,销售费用,956109.12,938800.00,433000.00,1122100.00,653700.00,929800.00,0.0
7,管理费用,13017332.36,11441800.00,5448400.00,21375800.00,6344300.00,5980500.00,0.0
8,财务费用,-470332.02,-1451600.00,-728000.00,1527600.00,543700.00,2020900.00,0.0
9,研发费用,8609411.69,9039200.00,4163500.00,8038000.00,6094300.00,6152800.00,0.0
10,资产减值损失,0,4774600.00,1801900.00,2886700.00,1667000.00,2859900.00,0.0
11,公允价值变动收益,0,0,0,0,0,0,0.0
12,投资收益,0,800.00,0,0,93400.00,0,0.0
13,其中:对联营企业和合营企业的投资收益,0,0,0,0,0,0,0.0
14,汇兑收益,0,0,0,0,0,0,0.0
15,三、营业利润,113790382.30,113444800.00,45376700.00,69957600.00,60676100.00,22348400.00,0.0
16,加:营业外收入,1000000.00,3000000.00,1000000.00,9200.00,5494900.00,219000.00,0.0
17,减：营业外支出,2355809.78,23200.00,23200.00,1973700.00,600.00,3900.00,0.0
18,其中：非流动资产处置损失,0,0,0,0,0,0,0.0
19,四、利润总额,112434572.52,116421600.00,46353500.00,67993000.00,66170500.00,22563500.00,0.0
20,减：所得税费用,16358094.36,16866600.00,7140500.00,12495000.00,10190000.00,3667500.00,0.0
21,五、净利润,96076478.16,99555000.00,39213000.00,55498000.00,55980500.00,18896000.00,0.0
22,归属于母公司所有者的净利润,96076478.16,99555000.00,39213000.00,55498000.00,55980500.00,18896000.00,0.0
23,少数股东损益,0,0,0,0,0,0,0.0
24,六、每股收益,,,,,,,
25,基本每股收益(元/股),1.790000,1.860000,0.730000,1.110000,0,0,0.0
26,稀释每股收益(元/股),1.790000,1.860000,0.730000,1.110000,0,0,0.0
27,七、其他综合收益,0,0,0,0,0,0,0.0
28,八、综合收益总额,96076478.16,99555000.00,39213000.00,55498000.00,55980500.00,18896000.00,0.0
29,归属于母公司所有者的综合收益总额,0,0,0,0,0,0,0.0
30,归属于少数股东的综合收益总额,0,0,0,0,0,0,0.0
