,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date
29,601966,玲珑轮胎,0.04,-92.86,,0.83,,3764.18,-93.25,,08-24
30,002791,坚朗五金,0.47,,,6.63,,7975.64,,,08-24
31,300513,恒实科技,0.16,,,3.33,-0.5,906.32,,,08-24
32,300518,盛讯达,0.59,,,9.94,0.28,4114.18,,,08-24
33,002792,通宇通讯,0.8,,,16.08,,14464.1,,,08-23
34,001979,招商蛇口,0.33,,,10.79,,179523.5,,,08-23
35,300474,景嘉微,0.41,,,12.71,-0.24,4138.32,,,08-23
36,300484,蓝海华腾,0.7,,,13.64,-0.4,2746.89,,,08-23
37,601163,三角轮胎,0.63,,,12.61,,38064.19,-26.78,,08-22
38,002800,天顺股份,0.23,,,5.17,,1295.41,,,08-20
39,603861,白云电器,0.13,,,3.8,,4672.9,,,08-19
40,300502,新易盛,0.88,,,11.25,-0.65,5141.55,,,08-19
41,002793,东音股份,0.66,,,15.89,,4946.76,,,08-19
42,300522,世名科技,0.47,,,12.44,0.34,2343.38,,,08-18
43,603868,飞科电器,0.61,,,28.9,,24065.84,,,08-18
44,603959,百利科技,0.16,,,6.53,,2606.1,,,08-18
45,002795,永和智控,0.43,,,15.06,,3192.69,,,08-18
46,002799,环球印务,0.27,,,6.8,,1988.21,,,08-18
47,603515,欧普照明,0.26,,,8.81,0.03,13705.49,,,08-18
48,601020,华钰矿业,0.16,100.0,,7.6,,7410.18,86.87,,08-16
49,603779,ST威龙,0.07,,,2.26,,1113.74,,,08-16
50,601595,上海电影,0.36,,,15.82,0.65,10075.03,,,08-16
51,300510,金冠股份,0.25,,,6.03,-0.07,1657.17,,,08-16
52,603958,哈森股份,0.52,,,14.87,,8580.89,,,08-13
53,300507,苏奥传感,0.82,,,14.44,0.68,4075.59,,,08-12
54,600936,广西广电,0.19,,,10.51,0.14,26239.74,,,08-12
55,002808,恒久科技,0.19,,,6.24,0.06,1704.39,,,08-11
56,300535,达威股份,0.42,,,6.7,1.0,1866.81,,,08-11
57,300503,昊志机电,0.21,-25.0,,4.46,-0.08,1873.67,-11.31,,08-10
58,002790,瑞尔特,0.57,,,12.83,,6871.4,,,08-10
59,300512,中亚股份,0.7,,,15.54,-0.26,7094.55,,,08-10
60,002796,世嘉科技,0.39,,,9.95,,2352.93,,,08-09
61,300501,海顺新材,0.82,,,13.86,0.3,3284.84,,,08-08
62,300528,幸福蓝海,0.25,,,4.76,0.75,5747.37,,,08-05
63,603101,汇嘉时代,0.26,,,8.29,,4737.3,,,08-05
64,300527,中国应急,0.17,,,7.03,-0.58,5875.73,,,08-04
65,603798,康普顿,0.63,,,17.05,,4749.26,,,08-03
66,300519,新光药业,0.92,,,21.78,1.23,5544.5,,,08-02
67,300526,中潜股份,0.25,-19.35,,6.74,0.64,1598.32,-19.2,,08-01
68,600919,江苏银行,0.47,,,8.4,,491797.4,,,08-01
69,300505,川金诺,0.21,,,4.43,-0.0,1436.04,,,07-29
70,300506,名家汇,0.25,,,9.39,-0.12,2217.09,,,07-28
71,002801,微光股份,0.87,,,10.99,,3849.71,,,07-28
72,002788,鹭燕医药,0.56,,,8.07,,5397.63,,,07-26
73,300523,辰安科技,0.16,,,3.93,-0.62,973.8,,,07-25
74,300520,科大国创,0.11,,,3.35,-0.5,752.07,,,07-07
75,002948,青岛银行,,,,,,107374.4,,,03-04
76,603159,上海亚虹,0.23,,2.52,9.69,0.23,1749.75,,,02-04
77,300825,阿尔特,0.12,,1.53,8.11,-0.4,1770.94,,,01-29
78,688086,紫晶存储,0.34,,1.94,21.22,0.1,1531.45,,,01-29
79,688159,有方科技,0.38,,8.28,3.55,3.0,381.88,,,01-26
80,300536,农尚环境,0.33,,3.48,9.95,-0.18,2302.53,,,01-22
81,300600,瑞特股份,0.73,,4.84,16.25,0.34,5456.33,,,01-22
82,300543,朗科智能,0.66,,4.86,13.98,0.56,2961.23,,,01-22
83,603608,天创时尚,0.27,,3.82,7.11,0.27,5642.89,,,01-22
84,300537,广信材料,0.28,,2.96,9.81,0.18,2078.14,,,01-22
85,300500,启迪设计,0.6,,7.32,8.45,-0.4,2697.96,,,01-21
86,300499,高澜股份,0.28,,5.74,5.12,-1.31,1430.75,,,01-20
87,601900,南方传媒,0.27,,,8.73,0.7,17586.96,,,01-20
88,603377,东方时尚,0.5,,,26.96,0.57,18407.89,,,01-20
89,300533,冰川网络,1.34,,5.82,23.96,1.07,10015.68,,,01-15
90,603367,辰欣药业,0.33,,,5.94,0.17,11626.15,,,01-14
91,603323,苏农银行,0.38,,6.27,6.25,3.86,38280.7,,,01-14
92,603596,伯特利,0.49,,2.39,22.73,0.5,7314.08,,,01-14
93,300667,必创科技,0.1,,2.16,4.81,-0.15,518.51,,,01-08
94,300763,锦浪科技,0.63,,3.91,16.5,0.31,631.02,,,01-08
95,603980,吉华集团,1.34,,5.04,33.98,0.52,53385.19,,,01-08
96,300666,江丰电子,0.08,,1.37,6.22,0.01,1353.25,,,01-08
97,002818,富森美,0.52,,5.14,10.37,0.63,20456.12,,,01-08
98,300579,数字认证,0.2,,2.89,6.91,-0.89,1220.21,,,01-08
99,300655,晶瑞股份,0.24,,4.69,6.49,0.27,1564.43,,,01-08
100,603757,大元泵业,0.51,,,16.69,0.32,3227.39,,,01-08
101,002890,弘宇股份,0.92,,4.97,19.28,0.45,4590.76,,,01-08
102,603326,我乐家居,0.06,,1.64,3.82,-0.12,710.44,,,01-08
103,603458,勘设股份,0.26,,6.33,3.99,-1.59,2411.03,,,01-08
104,603813,原尚股份,0.24,,3.61,6.78,0.44,1416.62,,,01-08
105,002827,高争民爆,0.23,,,10.56,0.33,3106.68,,,01-08
106,601949,中国出版,0.07,,2.32,3.09,-0.13,10267.07,,,01-08
107,300660,江苏雷利,1.02,,,16.79,1.75,7750.57,,,01-08
108,603260,合盛硅业,0.3,,3.48,9.21,0.56,18289.91,,,01-08
109,002819,东方中科,0.2,,3.33,6.15,0.02,1720.06,,,01-04
110,603987,康德莱,0.26,,,6.49,0.43,4176.71,,,12-31
111,300539,横河模具,0.18,,2.7,6.76,0.4,1292.12,,,12-29
112,603569,长久物流,0.92,,5.38,18.07,0.77,14934.08,,,12-28
113,603660,苏州科达,-0.23,,2.29,-9.52,,-4572.94,,,12-28
114,603286,日盈电子,0.28,,3.11,7.45,0.36,1834.08,,,12-25
115,300641,正丹股份,0.24,,1.73,14.31,0.42,5257.34,,,12-25
116,603933,睿能科技,0.34,,3.5,9.99,-0.33,2615.41,,,12-25
117,603648,畅联股份,0.26,,2.64,12.8,0.35,5979.92,,,12-25
118,300658,延江股份,0.29,,1.76,16.0,0.52,2185.34,,,12-25
119,603329,上海雅仕,0.41,,,12.87,-0.02,4048.08,,,12-25
120,300604,长川科技,0.49,,2.89,17.48,0.02,1550.19,,,12-25
121,603683,晶华新材,0.32,,4.17,9.38,0.32,2569.71,,,12-25
122,300554,三超新材,0.47,,4.46,11.06,0.25,1822.86,,,12-25
123,300642,透景生命,0.56,,3.37,17.61,0.64,2530.94,,,12-25
124,603916,苏博特,0.41,,3.5,10.66,0.14,8145.29,,,12-25
125,002887,绿茵生态,0.65,,7.93,8.7,0.76,3693.51,,,12-25
126,300651,金陵体育,0.27,,4.98,5.61,0.29,1544.03,,,12-25
127,300690,双一科技,1.15,,5.44,22.72,0.11,6003.39,,,12-25
128,603809,豪能股份,0.81,,,11.09,0.5,6448.9,,,12-25
129,603286,日盈电子,0.28,,3.11,7.45,0.36,1834.08,,,12-25
130,300641,正丹股份,0.24,,1.73,14.31,0.42,5257.34,,,12-25
131,603648,畅联股份,0.26,,2.64,12.8,0.35,5979.92,,,12-25
132,603933,睿能科技,0.34,,3.5,9.99,-0.33,2615.41,,,12-25
133,300658,延江股份,0.29,,1.76,16.0,0.52,2185.34,,,12-25
134,603329,上海雅仕,0.41,,,12.87,-0.02,4048.08,,,12-25
135,300548,博创科技,0.27,,4.4,6.01,0.16,1680.73,,,12-23
136,600908,无锡银行,0.26,,4.01,,3.59,42770.8,,,12-22
137,603717,天域生态,,,,,,1047.87,,,12-22
138,601128,常熟银行,0.25,,3.91,6.7,-0.65,49209.5,,,12-22
139,300530,达志科技,0.39,,4.5,9.09,0.35,2053.71,,,12-22
140,300529,健帆生物,0.22,,1.35,17.04,0.19,8012.32,,,12-22
141,603825,华扬联众,0.12,,4.26,2.13,-0.12,1047.26,,,12-22
142,002810,山东赫达,0.32,,5.16,6.37,0.21,2309.04,,,12-21
143,002807,江阴银行,0.25,,4.21,5.98,-0.45,38190.5,,,12-21
144,002883,中设股份,0.32,,2.84,13.17,-0.18,1268.73,,,12-18
145,601997,贵阳银行,0.84,,,,,150787.2,,,12-18
146,300676,华大基因,0.24,,8.05,2.72,0.28,7565.63,,,12-18
147,603226,菲林格尔,0.39,,3.18,12.0,0.69,2523.21,,,12-18
148,300653,正海生物,0.3,,2.56,20.96,0.22,1807.67,,,12-18
149,603963,大理药业,0.51,,2.89,12.31,0.74,3798.89,,,12-18
150,603110,东方材料,0.39,,,12.94,0.26,2973.07,,,12-18
151,603016,新宏泰,0.3,,3.83,8.1,0.33,3313.69,,,12-17
152,600926,杭州银行,1.01,,12.65,,8.71,220410.5,,,12-17
153,601882,海天精工,0.06,,2.01,3.05,0.17,2874.61,,,12-17
154,603322,超讯通信,0.13,,3.41,3.99,-0.89,809.22,,,12-17
155,601860,紫金银行,,,,,,46138.76,,,12-17
156,300552,万集科技,0.08,,4.22,1.82,-1.57,610.57,,,12-17
157,002787,华源控股,0.38,,4.86,8.06,0.06,3974.84,,,12-16
158,300494,盛天网络,0.41,,3.52,12.28,0.32,3661.33,,,12-16
159,603299,苏盐井神,0.08,,3.52,2.33,0.32,3825.39,-34.74,,12-16
160,603778,乾景园林,0.47,,,6.11,0.15,2803.7,,,12-16
161,002778,高科石化,0.27,,5.76,4.74,-0.12,1781.41,,,12-16
162,300491,通合科技,0.27,,3.16,8.65,0.22,1635.11,,,12-16
163,002777,久远银海,0.41,,3.3,9.94,-0.26,2444.57,,,12-16
164,300490,华自科技,0.31,,4.43,7.09,-0.1,2302.5,,,12-16
165,300531,优博讯,0.38,,3.82,10.36,0.03,2255.25,,,12-15
166,300532,今天国际,0.36,,5.19,6.82,,2261.45,,,12-14
167,300542,新晨科技,0.09,,5.06,1.77,-1.27,608.36,,,12-11
168,601019,山东出版,0.29,,2.38,13.07,0.09,53005.37,,,12-11
169,603289,泰瑞机器,0.14,,2.37,5.81,-0.17,2081.65,,,12-11
170,300643,万通智控,0.04,,1.08,4.55,0.08,624.37,,,12-11
171,300514,友讯达,0.17,,2.32,7.5,-0.53,1235.37,,,12-11
172,300650,太龙照明,0.26,,3.11,8.82,0.02,1183.14,,,12-11
173,601615,明阳智能,,,,,,6102.55,96.97,,12-10
174,603067,振华股份,0.09,,3.74,2.46,0.15,1500.25,,,12-09
175,300748,金力永磁,0.36,,1.87,20.02,0.28,5460.66,,,12-07
176,603508,思维列控,0.98,,7.18,14.48,1.09,11811.57,,,12-04
177,300648,星云股份,0.21,,3.14,8.58,0.05,1019.24,,,12-04
178,002786,银宝山新,0.35,,6.49,5.57,-0.62,3372.64,,,12-04
179,300801,泰和科技,0.61,,3.73,15.04,0.85,4608.99,,,12-04
180,002785,万里石,0.02,,,0.71,-0.08,369.01,,,12-04
181,603055,台华新材,0.07,,2.46,2.78,0.34,3267.6,,,12-04
182,300652,雷迪克,0.44,,2.86,16.74,0.58,2913.76,,,12-04
183,300818,耐普矿机,0.16,,5.14,3.11,0.26,826.28,,,12-04
184,603996,ST中新,0.33,,5.43,6.19,-2.09,4886.51,,,12-04
185,300492,山鼎设计,0.25,,2.75,9.51,-0.11,1551.71,,,12-04
186,300497,富祥药业,0.75,,5.6,13.75,1.02,4076.33,,,12-04
187,002782,可立克,0.2,,3.56,5.58,0.01,2511.48,,,12-04
188,603866,桃李面包,0.36,,2.72,30.32,0.45,14477.19,,,12-04
189,300685,艾德生物,0.2,,3.67,7.45,0.17,1228.23,,,12-04
190,603233,大参林,0.67,,2.17,31.1,0.88,18968.12,,,12-04
191,603535,嘉诚国际,0.37,,5.39,7.51,0.69,4197.88,,,12-04
192,300495,美尚生态,1.29,,9.68,14.32,0.34,6468.51,,,12-04
193,002781,奇信股份,0.41,,5.22,8.26,-1.27,7454.22,,,12-04
194,601611,中国核建,,,,,,27925.35,-22.35,,12-01
195,601858,中国科传,0.08,,2.6,3.08,-0.02,5270.35,,,12-01
196,300547,川环科技,0.76,,5.62,15.55,0.48,3421.83,,,11-30
197,002809,红墙股份,0.55,,6.24,9.05,0.29,3301.45,,,11-27
198,603737,三棵树,0.43,,6.19,6.9,0.93,3198.36,,,11-27
199,603131,上海沪工,0.33,,4.16,8.16,0.2,2498.74,,,11-27
200,603266,天龙股份,0.39,,4.17,9.75,0.54,2911.49,,,11-27
201,688138,清溢光电,0.16,,1.8,9.1,0.16,3127.07,,,11-27
202,603658,安图生物,0.29,,1.45,20.36,0.3,10900.79,,,11-27
203,002812,恩捷股份,0.63,,,9.78,0.61,6284.91,,,11-27
204,601811,新华文轩,0.3,,5.91,5.3,0.27,34114.78,,,11-27
205,002806,华锋股份,0.18,,3.53,5.36,0.44,1105.89,,,11-27
206,603639,海利尔,1.27,,5.93,22.84,-0.93,11469.89,,,11-27
207,603389,亚振家居,0.19,,2.19,8.46,0.06,3103.82,,,11-25
208,002811,亚泰国际,0.24,,3.79,6.3,-0.51,3250.98,,,11-25
209,603663,三祥新材,0.14,,,6.45,0.09,1420.59,,,11-24
210,002802,洪汇新材,0.26,,3.17,8.47,0.34,2085.89,,,11-24
211,603007,花王股份,0.46,,,12.87,-0.06,4585.23,,,11-24
212,300525,博思软件,0.07,,3.95,1.68,-0.35,335.76,,,11-24
213,603909,合诚股份,0.32,,3.62,9.23,0.09,2410.93,,,11-24
214,002923,润都股份,0.49,,3.68,13.6,0.44,3659.21,,,11-24
215,002780,三夫户外,0.19,,4.14,4.58,0.17,926.77,,,11-23
216,002816,和科达,0.18,,,4.81,0.11,1322.37,,,11-23
217,603339,四方科技,0.36,,4.16,9.0,0.7,5650.5,,,11-23
218,002803,吉宏股份,0.19,,2.86,6.73,0.32,1676.85,,,11-23
219,603800,道森股份,0.12,,2.99,3.99,0.09,1945.63,,,11-23
220,300493,润欣科技,0.22,,3.05,7.4,0.07,1959.18,,,11-23
221,002779,中坚科技,0.39,,5.28,7.72,0.29,2593.27,,,11-23
222,002813,路畅科技,0.37,,4.92,7.85,-0.46,3347.04,,,11-23
223,002783,凯龙股份,0.76,,11.07,6.74,0.49,4774.23,,,11-23
224,603936,博敏电子,0.26,,4.46,5.92,0.52,3218.92,,,11-23
225,603887,城地股份,0.37,,4.39,8.71,0.18,2690.99,,,11-23
226,300496,中科创达,0.9,,4.94,19.06,0.58,6772.39,,,11-23
227,603696,安记食品,0.27,,4.17,6.7,0.21,2432.95,,,11-23
228,603999,读者传媒,0.23,,,4.2,-0.27,4195.51,,,11-23
229,603398,邦宝益智,0.39,,,35.39,0.49,2832.97,,,11-23
230,002798,帝欧家居,0.27,,5.43,5.09,0.3,1757.33,,,11-20
231,300700,岱勒新材,0.23,,2.9,8.14,0.31,1405.36,,,11-20
232,688078,龙软科技,-0.18,,2.53,-6.69,-0.02,-881.39,,,11-17
233,300636,同和药业,0.54,,,18.9,0.5,2920.4,,,11-13
234,002880,卫光生物,0.83,,4.15,20.53,0.95,6762.22,,,11-13
235,603157,拉夏贝尔,0.55,,,8.66,0.9,27635.1,,,11-13
236,603880,南卫股份,0.32,,2.58,10.8,0.53,2391.67,,,11-13
237,300701,森霸传感,0.25,,2.2,11.1,0.18,1473.26,,,11-13
238,603938,三孚股份,0.42,,4.22,10.44,-0.09,4705.7,,,11-13
239,603383,顶点软件,0.37,,5.38,10.61,0.02,2221.35,,,11-13
240,300636,同和药业,0.54,,,18.9,0.5,2920.4,,,11-13
241,002880,卫光生物,0.83,,4.15,20.53,0.95,6762.22,,,11-13
242,300701,森霸传感,0.25,,2.2,11.1,0.18,1473.26,,,11-13
243,603938,三孚股份,0.42,,4.22,10.44,-0.09,4705.7,,,11-13
244,603157,拉夏贝尔,0.55,,,8.66,0.9,27635.1,,,11-13
245,603880,南卫股份,0.32,,2.58,10.8,0.53,2391.67,,,11-13
246,002935,天奥电子,0.25,,4.99,5.25,-1.13,2026.09,,,11-13
247,603383,顶点软件,0.37,,5.38,10.61,0.02,2221.35,,,11-13
248,300635,中达安,0.34,,4.2,8.93,-0.18,2072.69,,,11-13
249,300663,科蓝软件,-0.46,,3.15,-13.65,-1.52,-4542.89,,,11-13
250,601326,秦港股份,0.18,,,7.3,0.28,92746.57,,,11-13
251,603619,中曼石油,0.37,,2.31,17.57,0.56,13404.84,,,11-13
252,603079,圣达生物,1.59,,,25.54,1.24,9511.15,,,11-13
253,300662,科锐国际,0.24,,1.58,16.18,-0.46,3214.37,,,11-13
254,603985,恒润股份,0.56,,5.51,10.34,1.02,3349.31,,,11-13
255,300670,大烨智能,0.39,,2.08,20.5,0.06,2534.27,,,11-13
256,603357,设计总院,0.32,,2.36,13.51,0.08,7519.88,,,11-13
257,603711,香飘飘,0.2,,2.4,8.57,-1.18,7105.88,,,11-13
258,300603,立昂技术,0.02,,,0.9,-0.31,185.41,,,11-13
259,601155,新城控股,,,,,,45907.37,,,10-30
260,601229,上海银行,,,,,,663538.3,,,09-02
261,601881,中国银河,0.69,283.33,,,,564280.68,319.05,,09-01
262,600295,鄂尔多斯,0.11,-35.29,,1.52,,11068.88,-37.47,,08-31
263,000007,全新好,-0.03,89.41,,-2.12,,-744.21,89.72,,08-31
264,000333,美的集团,1.97,25.48,,19.62,,832412.26,25.93,,08-31
265,600900,长江电力,0.32,53.23,,5.85,,520011.39,53.25,,08-31
266,000657,中钨高新,-0.21,-34.38,,-3.92,,-13391.01,-32.65,,08-31
267,600236,桂冠电力,0.27,181.91,,14.34,,60431.68,181.41,,08-31
268,002431,棕榈股份,0.25,-26.25,,3.25,,12803.32,-18.01,,08-31
269,600713,南京医药,0.09,143.24,,3.69,,8053.5,212.23,,08-31
270,600377,宁沪高速,0.34,28.49,,7.96,,172669.98,28.47,,08-31
271,000965,天保基建,0.07,-63.16,,1.65,,7079.85,-52.1,,08-31
272,600188,兖州煤业,0.1,-40.61,,1.64,,62921.3,-24.69,,08-31
273,600988,赤峰黄金,0.19,18.75,,8.78,,12511.17,38.29,,08-31
274,600345,长江通信,0.11,-31.25,,1.8,,2153.57,-32.57,,08-31
275,000859,国风塑业,-0.02,372.73,,-0.67,,-932.14,506.13,,08-31
276,601939,建设银行,0.53,1.92,5.21,10.09,1.28,13189500.0,0.94,,08-31
277,000410,*ST沈机,-0.35,-2792.31,,-10.36,,-26641.83,-2841.07,,08-31
278,600068,葛洲坝,0.27,-12.22,,6.52,,125513.44,-0.41,,08-31
279,600500,中化国际,0.18,-33.33,,3.41,,37643.79,-31.99,,08-31
280,600575,淮河能源,0.04,33.33,,3.37,,11701.22,38.0,,08-31
281,000639,西王食品,0.19,-26.92,,5.77,,7229.19,47.93,,08-31
282,600664,哈药股份,0.2,17.65,,4.45,,37516.71,17.11,10派10,08-31
283,000767,漳泽电力,0.19,137.5,,7.48,,41739.97,120.17,,08-31
284,600689,上海三毛,-0.06,-25.68,1.77,-2.92,,-1112.66,-24.74,,08-31
285,601375,中原证券,0.38,322.22,,,,101224.99,463.78,,08-31
286,600775,南京熊猫,0.1,3.01,,2.72,,8762.59,2.95,,08-31
287,600811,东方集团,0.26,-10.99,,4.14,,42495.97,-11.01,,08-31
288,600182,S佳通,0.31,1.67,,9.32,,10688.05,3.1,,08-31
289,600597,光明乳业,0.16,-3.98,,4.44,,20108.05,-3.95,,08-31
290,002724,海洋王,-0.04,-138.06,,-1.03,,-1556.13,-143.49,,08-31
291,600235,民丰特纸,-0.04,-38.6,,-0.88,,-1227.75,-38.98,,08-31
292,600728,佳都科技,0.03,-12.8,,1.21,,1466.73,-12.73,10转15,08-31
293,000402,金融街,0.29,141.67,,3.52,,85880.12,132.41,,08-31
294,000982,*ST中绒,0.01,-92.31,,0.32,,1363.34,-87.8,,08-31
295,603693,江苏新能,0.17,,5.42,3.59,,6835.26,,,08-31
296,600619,海立股份,0.08,-20.0,,2.11,,5119.61,-22.28,,08-31
297,600381,青海春天,0.1,-179.47,,4.11,,6018.02,-335.21,,08-31
298,000155,川能动力,-0.24,-52.94,,,,-11226.39,-52.91,,08-31
299,000638,万方发展,-0.02,-274.24,,-2.1,,-712.79,-274.96,,08-31
300,000939,*ST凯迪,0.13,44.44,,2.21,,16306.87,94.46,,08-31
301,000520,长航凤凰,0.11,-61.17,,60.87,,10857.68,-41.76,,08-31
302,000993,闽东电力,0.08,-38.46,,1.88,,2803.19,-42.39,,08-31
303,600177,雅戈尔,1.3,58.54,,16.02,,290270.3,58.71,,08-31
304,300813,泰林生物,0.42,,5.87,6.6,,456.9,,,08-31
305,603993,洛阳钼业,0.09,-54.55,,3.15,,46302.45,-53.92,,08-31
306,000157,中联重科,-0.04,-133.33,,-0.78,,-30983.26,-134.42,,08-31
307,600900,长江电力,0.32,53.23,,5.85,,520011.39,53.25,,08-31
308,000657,中钨高新,-0.21,-34.38,,-3.92,,-13391.01,-32.65,,08-31
309,600236,桂冠电力,0.27,181.91,,14.34,,60431.68,181.41,,08-31
310,002431,棕榈股份,0.25,-26.25,,3.25,,12803.32,-18.01,,08-31
311,600295,鄂尔多斯,0.11,-35.29,,1.52,,11068.88,-37.47,,08-31
312,000007,全新好,-0.03,89.41,,-2.12,,-744.21,89.72,,08-31
313,000333,美的集团,1.97,25.48,,19.62,,832412.26,25.93,,08-31
314,000965,天保基建,0.07,-63.16,,1.65,,7079.85,-52.1,,08-31
315,600188,兖州煤业,0.1,-40.61,,1.64,,62921.3,-24.69,,08-31
316,600988,赤峰黄金,0.19,18.75,,8.78,,12511.17,38.29,,08-31
317,600713,南京医药,0.09,143.24,,3.69,,8053.5,212.23,,08-31
318,600377,宁沪高速,0.34,28.49,,7.96,,172669.98,28.47,,08-31
319,600500,中化国际,0.18,-33.33,,3.41,,37643.79,-31.99,,08-31
320,600575,淮河能源,0.04,33.33,,3.37,,11701.22,38.0,,08-31
321,000639,西王食品,0.19,-26.92,,5.77,,7229.19,47.93,,08-31
322,600664,哈药股份,0.2,17.65,,4.45,,37516.71,17.11,10派10,08-31
323,600345,长江通信,0.11,-31.25,,1.8,,2153.57,-32.57,,08-31
324,000859,国风塑业,-0.02,372.73,,-0.67,,-932.14,506.13,,08-31
325,601939,建设银行,0.53,1.92,5.21,10.09,1.28,13189500.0,0.94,,08-31
326,000410,*ST沈机,-0.35,-2792.31,,-10.36,,-26641.83,-2841.07,,08-31
327,600068,葛洲坝,0.27,-12.22,,6.52,,125513.44,-0.41,,08-31
328,600182,S佳通,0.31,1.67,,9.32,,10688.05,3.1,,08-31
329,600597,光明乳业,0.16,-3.98,,4.44,,20108.05,-3.95,,08-31
330,002724,海洋王,-0.04,-138.06,,-1.03,,-1556.13,-143.49,,08-31
331,600235,民丰特纸,-0.04,-38.6,,-0.88,,-1227.75,-38.98,,08-31
332,000767,漳泽电力,0.19,137.5,,7.48,,41739.97,120.17,,08-31
333,600689,上海三毛,-0.06,-25.68,1.77,-2.92,,-1112.66,-24.74,,08-31
334,601375,中原证券,0.38,322.22,,,,101224.99,463.78,,08-31
335,600775,南京熊猫,0.1,3.01,,2.72,,8762.59,2.95,,08-31
336,600811,东方集团,0.26,-10.99,,4.14,,42495.97,-11.01,,08-31
337,000982,*ST中绒,0.01,-92.31,,0.32,,1363.34,-87.8,,08-31
338,603693,江苏新能,0.17,,5.42,3.59,,6835.26,,,08-31
339,600619,海立股份,0.08,-20.0,,2.11,,5119.61,-22.28,,08-31
340,600728,佳都科技,0.03,-12.8,,1.21,,1466.73,-12.73,10转15,08-31
341,000402,金融街,0.29,141.67,,3.52,,85880.12,132.41,,08-31
342,000638,万方发展,-0.02,-274.24,,-2.1,,-712.79,-274.96,,08-31
343,600381,青海春天,0.1,-179.47,,4.11,,6018.02,-335.21,,08-31
344,000155,川能动力,-0.24,-52.94,,,,-11226.39,-52.91,,08-31
345,002739,万达电影,1.14,35.71,,14.46,,62844.69,50.49,,08-31
346,000717,韶钢松山,-0.36,19.56,,-35.25,,-88002.91,19.58,,08-31
347,600369,西南证券,1.01,405.0,,15.99,,284249.98,424.54,10派1.2转10,08-31
348,300090,盛运环保,0.24,-1.17,4.09,5.86,-0.28,12558.6,19.03,,08-29
349,600833,第一医药,0.1,19.68,,3.22,,2319.36,19.63,,08-29
350,000981,ST银亿,0.32,3.23,,5.57,,27143.17,0.59,10转20,08-29
351,000548,湖南投资,0.01,-55.0,,0.29,,436.79,-56.56,,08-29
352,600869,智慧能源,0.16,63.9,,5.08,,16231.08,58.03,10转10,08-29
353,600129,太极集团,0.42,662.39,,15.18,,17998.89,661.94,,08-29
354,600150,中国船舶,0.13,43.68,,0.98,,17169.73,43.47,,08-29
355,000592,平潭发展,0.04,2.82,,2.68,,3090.45,2.72,,08-29
356,600168,武汉控股,0.26,-7.14,,4.42,,18469.69,-7.04,,08-29
357,002096,南岭民爆,0.15,-25.0,,2.63,,5450.9,-24.73,,08-29
358,600655,豫园股份,0.29,23.91,,5.35,,41010.67,24.18,,08-29
359,600280,中央商场,0.14,-74.47,,9.39,,16536.42,-48.98,,08-29
360,600219,南山铝业,0.13,-23.53,,1.38,,29832.34,-7.74,,08-29
361,000700,模塑科技,0.62,37.57,,10.83,,21319.93,52.22,,08-29
362,002109,兴化股份,-0.16,45.45,,-5.06,,-5724.15,42.31,,08-29
363,600652,*ST游久,0.03,-129.79,,1.14,,2309.09,-144.02,,08-29
