,报表日期,20191231,20190930,20190630,20190331,20181231,20171231,20161231,19700101
0,单位,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,
2,货币资金,889205503.79,859766239.97,90996298.53,0,49900818.74,31835628.94,27713384.89,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,34229536.28,29943712.98,36816055.80,0,23424132.43,23558860.84,18913048.75,0.0
6,应收票据,0,0,0,0,0,0,0,0.0
7,应收账款,34229536.28,29943712.98,36816055.80,0,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0,0.0
9,预付款项,10355016.61,13939036.19,13790697.91,0,8478711.60,6764019.97,4005974.22,0.0
10,其他应收款(合计),159150.00,309788.54,19166864.13,0,301000.00,243573.10,268465.67,0.0
11,应收利息,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0.0
13,其他应收款,159150.00,0,0,0,0,0,0,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0.0
15,存货,56292047.54,50065633.33,40477926.50,0,33721547.94,25898100.25,24100139.69,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0,0.0
20,其他流动资产,110398.82,102215.47,102215.47,0,205052.36,173977.32,1129465.48,0.0
21,流动资产合计,990351653.04,954126626.48,201350058.34,0,116031263.07,88474160.42,76130478.70,0.0
22,非流动资产,,,,,,,,
23,发放贷款及垫款,0,0,0,0,0,0,0,0.0
24,可供出售金融资产,0,0,0,0,0,0,0,0.0
25,持有至到期投资,0,0,0,0,0,0,0,0.0
26,长期应收款,0,0,0,0,0,0,0,0.0
27,长期股权投资,0,0,0,0,0,0,0,0.0
28,投资性房地产,0,0,0,0,0,0,0,0.0
29,在建工程(合计),4766722.70,336490.61,221552.01,0,1165190.30,1144830.21,320835.90,0.0
30,在建工程,4766722.70,0,0,0,0,0,0,0.0
31,工程物资,0,0,0,0,0,0,0,0.0
32,固定资产及清理(合计),47794201.85,47021600.76,46802262.85,0,47304825.10,47917143.62,49703148.32,0.0
33,固定资产净额,47794201.85,0,0,0,47304825.10,47917143.62,49703148.32,0.0
34,固定资产清理,0,0,0,0,0,0,0,0.0
35,生产性生物资产,0,0,0,0,0,0,0,0.0
36,公益性生物资产,0,0,0,0,0,0,0,0.0
37,油气资产,0,0,0,0,0,0,0,0.0
38,使用权资产,0,0,0,0,0,0,0,0.0
39,无形资产,45308246.83,46684743.02,48230900.30,0,20514035.93,21753617.75,394532.36,0.0
40,开发支出,54870077.47,53073767.13,50344550.28,0,74040511.65,55213995.27,51534567.40,0.0
41,商誉,0,0,0,0,0,0,0,0.0
42,长期待摊费用,5638827.17,5810900.02,6037951.65,0,6509585.22,7459342.65,8428944.70,0.0
43,递延所得税资产,4723111.17,3374470.67,3014476.68,0,2453667.98,1754684.70,1440807.10,0.0
44,其他非流动资产,2256248.25,2180383.83,2180383.83,0,797244.33,543849.00,642927.81,0.0
45,非流动资产合计,165357435.44,158482356.04,156832077.60,0,152785060.51,135787463.20,112465763.59,0.0
46,资产总计,1155709088.48,1112608982.52,358182135.94,324871000.00,268816300.00,224261623.62,188596242.29,0.0
47,流动负债,,,,,,,,
48,短期借款,0,0,0,0,0,0,0,0.0
49,交易性金融负债,0,0,0,0,0,0,0,0.0
50,应付票据及应付账款,9729816.83,8277468.39,8703549.36,0,6226379.17,6489584.88,5697714.29,0.0
51,应付票据,0,0,0,0,0,0,0,0.0
52,应付账款,9729816.83,8277468.39,8703549.36,0,0,0,0,0.0
53,预收款项,1185530.00,3113545.00,1463900.00,0,1849434.00,63500.00,16500.00,0.0
54,应付手续费及佣金,0,0,0,0,0,0,0,0.0
55,应付职工薪酬,28006973.29,17442683.27,11862734.63,0,17303208.59,9678292.18,8714075.95,0.0
56,应交税费,5307059.57,6130776.32,8682880.16,0,3252692.86,3294605.05,5071620.98,0.0
57,其他应付款(合计),22268008.38,22580715.96,30827521.68,0,9241075.48,4980818.55,38925165.45,0.0
58,应付利息,0,0,0,0,0,0,0,0.0
59,应付股利,0,0,0,0,0,0,0,0.0
60,其他应付款,22268008.38,0,0,0,0,0,0,0.0
61,预提费用,0,0,0,0,0,0,0,0.0
62,一年内的递延收益,0,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,3580567.62,1854496.19,1590114.59,0,1323303.19,943269.39,713218.98,0.0
65,其他流动负债,0,0,0,0,0,0,0,0.0
66,流动负债合计,70077955.69,59399685.13,63130700.42,0,39196093.29,25450070.05,59138295.65,0.0
67,非流动负债,,,,,,,,
68,长期借款,0,0,0,0,0,0,0,0.0
69,应付债券,0,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,0,0,0,0,0,0,0,0.0
72,长期应付款(合计),0,0,0,0,0,0,0,0.0
73,长期应付款,0,0,0,0,0,0,0,0.0
74,专项应付款,0,0,0,0,0,0,0,0.0
75,预计非流动负债,4058181.32,4540318.26,3893039.16,0,3165775.52,2315195.83,1462148.10,0.0
76,递延所得税负债,0,0,0,0,0,0,0,0.0
77,长期递延收益,15602970.31,11991791.08,11795689.65,0,10299299.66,8479666.67,4618000.00,0.0
78,其他非流动负债,0,0,0,0,0,0,0,0.0
79,非流动负债合计,19661151.63,16532109.34,15688728.81,0,13465075.18,10794862.50,6080148.10,0.0
80,负债合计,89739107.32,75931794.47,78819429.23,86201900.00,52661200.00,36244932.55,65218443.75,0.0
81,所有者权益,,,,,,,,
82,实收资本(或股本),71978147.00,71978147.00,53978147.00,0,53978147.00,53978147.00,53978147.00,0.0
83,资本公积,808912903.11,808842578.96,97048226.70,0,96353935.90,60115159.34,58862425.84,0.0
84,减：库存股,0,0,0,0,0,0,0,0.0
85,其他综合收益,0,0,0,0,0,0,0,0.0
86,专项储备,0,0,0,0,0,0,0,0.0
87,盈余公积,21014880.36,6582780.94,6582780.94,0,6582780.94,12019045.90,5577494.40,0.0
88,一般风险准备,0,0,0,0,0,0,0,0.0
89,未分配利润,164064050.69,149273681.15,121753552.07,0,59240291.27,61904338.83,4959731.30,0.0
90,归属于母公司股东权益合计,1065969981.16,1036677188.05,279362706.71,238669100.00,216155200.00,188016691.07,123377798.54,0.0
91,少数股东权益,0,0,0,0,0,0,0,0.0
92,所有者权益(或股东权益)合计,1065969981.16,1036677188.05,279362706.71,238669100.00,216155200.00,188016691.07,123377798.54,0.0
93,负债和所有者权益(或股东权益)总计,1155709088.48,1112608982.52,358182135.94,324871000.00,268816323.58,224261623.62,188596242.29,0.0
