,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20170930,20170630,20170331,20161231,20151231,20141231,20131231,20121231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,,,,,,
2,货币资金,213392055.25,204239121.48,234587526.46,292512991.88,264612753.41,213469124.03,191857210.18,185806776.22,261941446.08,254282144.95,85207815.18,124032433.82,90851698.19,64383392.55,91434710.52,50245785.61,0.0
3,交易性金融资产,6568321.39,6660116.74,7192347.21,808544.46,0,0,0,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,428066437.35,440122558.79,422401251.95,432617958.59,374310842.56,372487132.47,344900525.49,382365804.86,0,341426550.21,351646387.08,392675531.99,386787851.21,338407855.19,0,0,0.0
6,应收票据,11845957.45,18614340.50,24249733.06,26229592.39,20979382.98,19557500.40,21977420.14,38769888.02,32465732.37,23803200.96,28979799.56,49495723.26,21345030.30,24776494.56,5413758.06,7694008.00,0.0
7,应收账款,416220479.90,421508218.29,398151518.89,406388366.20,353331459.58,352929632.07,322923105.35,343595916.84,333600228.22,317623349.25,322666587.52,343179808.73,365442820.91,313631360.63,292896181.11,240487715.46,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,46709347.17,37432418.49,20008562.23,8899741.54,29266407.88,28328776.00,24557235.12,14867908.63,20031836.89,19188761.83,20636942.26,14513003.98,9416500.01,13614874.35,9605007.65,8683492.72,0.0
10,其他应收款(合计),21826127.25,21465747.76,28817593.69,22696141.97,24280063.67,15749926.03,18532617.56,14961874.33,0,12198556.73,12587273.75,9314207.78,7437366.68,28795116.98,0,0,0.0
11,应收利息,0,0,0,0,0,610041.67,1643475.46,1760455.56,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,946730.40,0,0,0,0,0,0,0.0
13,其他应收款,0,21465747.76,0,22696141.97,24280063.67,15139884.36,16889142.10,13201418.77,12900866.61,11251826.33,12587273.75,9314207.78,7437366.68,28795116.98,43521602.42,60746102.53,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
