,报表日期,20190930,20190630,20181231,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,
2,货币资金,0,855523990.15,858038680.14,851744184.08,813693267.69,693848813.22,566520288.14,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,0,266032118.11,195732308.07,233267222.39,225447823.28,212058386.18,0,0.0
6,应收票据,0,150000.00,0,0,1929201.74,0,0,0.0
7,应收账款,0,265882118.11,195732308.07,0,223518621.54,212058386.18,189898965.16,0.0
8,应收款项融资,0,0,0,0,0,0,0,0.0
9,预付款项,0,196800837.49,197448741.58,181523220.34,219019956.39,186328267.76,170532373.10,0.0
10,其他应收款(合计),0,31897478.02,31232981.67,29639597.46,21559045.86,228271610.84,0,0.0
11,应收利息,0,2646875.00,1050000.00,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0.0
13,其他应收款,0,29250603.02,30182981.67,0,21559045.86,228271610.84,474038270.54,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0.0
15,存货,0,351334680.74,306671310.67,281312169.79,263884276.15,191389466.43,216085682.25,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,727859.01,763686.59,754893.26,747884.67,731627.54,708212.56,0.0
18,待摊费用,0,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0,0.0
20,其他流动资产,0,52201668.17,55273002.99,33823531.64,67227078.80,59023822.97,54350040.35,0.0
21,流动资产合计,0,1754518631.69,1645160711.71,1612064818.96,1611579332.84,1571651994.94,1672133832.10,0.0
22,非流动资产,,,,,,,,
23,发放贷款及垫款,0,0,0,0,0,0,0,0.0
24,可供出售金融资产,0,0,20295776.62,20295776.62,20295776.62,20295776.62,20295776.62,0.0
25,持有至到期投资,0,0,0,0,0,0,0,0.0
