,报表日期,20190930,20190630,20190331,20181231,20171231,20170331,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,
2,货币资金,143272211.27,127075425.16,0,66240082.09,65413971.18,46256398.82,39361022.00,45383035.37,108840856.79,0.0
3,交易性金融资产,0,0,0,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,184652815.57,177154439.51,0,157015343.19,149091572.79,140059076.44,128444246.46,0,0,0.0
6,应收票据,23888906.76,16143668.56,0,25202237.83,39328750.59,42406950.81,46886415.32,24460418.15,3738330.39,0.0
7,应收账款,160763908.81,161010770.95,0,131813105.36,109762822.20,97652125.63,81557831.14,65061738.60,27308682.30,0.0
8,应收款项融资,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,61840631.42,67853026.04,0,47225214.02,24058034.87,10158952.77,2700244.32,4119837.39,1262260.81,0.0
10,其他应收款(合计),3108859.00,2935046.62,0,3916289.58,6668026.24,6631944.33,3820082.57,0,0,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0,0,0,0.0
13,其他应收款,0,2935046.62,0,3916289.58,6668026.24,6631944.33,3820082.57,59421091.65,53140154.55,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0.0
15,存货,117935599.34,102803256.14,0,88033483.86,86960590.74,55605454.79,38698491.84,41770804.24,44847469.68,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0,0,0,0.0
20,其他流动资产,9900218.31,4014150.94,0,590146.90,3135377.35,14731603.16,25471698.11,0,0,0.0
21,流动资产合计,520710334.91,481835344.41,0,363020559.64,335327573.17,273443430.31,238495785.30,240216925.40,239137754.52,0.0
22,非流动资产,,,,,,,,,,
23,发放贷款及垫款,0,0,0,0,0,0,0,0,0,0.0
24,可供出售金融资产,0,0,0,0,0,10000000.00,10000000.00,10000000.00,0,0.0
25,持有至到期投资,0,0,0,0,0,0,0,0,0,0.0
26,长期应收款,0,0,0,0,0,0,0,0,0,0.0
27,长期股权投资,13574173.13,13537991.23,0,13400936.09,12428500.78,18625001.79,18866844.61,18792555.59,12730821.01,0.0
28,投资性房地产,0,0,0,0,0,0,0,0,0,0.0
29,在建工程(合计),0,0,0,0,0,0,0,0,0,0.0
30,在建工程,0,0,0,0,0,0,0,0,0,0.0
31,工程物资,0,0,0,0,0,0,0,0,0,0.0
32,固定资产及清理(合计),3099492.25,3257204.22,0,3531918.05,4289727.10,4500743.32,3545732.96,0,0,0.0
33,固定资产净额,0,3257204.22,0,3531918.05,4289727.10,4500743.32,3545732.96,3865714.58,3541826.03,0.0
34,固定资产清理,0,0,0,0,0,0,0,0,0,0.0
35,生产性生物资产,0,0,0,0,0,0,0,0,0,0.0
36,公益性生物资产,0,0,0,0,0,0,0,0,0,0.0
37,油气资产,0,0,0,0,0,0,0,0,0,0.0
38,使用权资产,0,0,0,0,0,0,0,0,0,0.0
39,无形资产,8666961.04,8960543.34,0,10376954.48,13027481.67,5275172.46,2953600.78,30688.33,52350.85,0.0
40,开发支出,0,0,0,0,0,0,0,0,0,0.0
41,商誉,0,0,0,0,0,0,0,0,0,0.0
42,长期待摊费用,0,0,0,0,0,0,0,0,0,0.0
43,递延所得税资产,2041331.70,2019000.19,0,1681316.19,1591224.07,2520700.26,2136082.58,2725644.40,2013199.75,0.0
44,其他非流动资产,0,0,0,0,0,0,1583578.76,0,0,0.0
45,非流动资产合计,27381958.12,27774738.98,0,28991124.81,31336933.62,40921617.83,39085839.69,35414602.90,18338197.64,0.0
46,资产总计,548092293.03,509610083.39,403306000.00,392011684.45,366664506.79,314365048.14,277581624.99,275631528.30,257475952.16,0.0
47,流动负债,,,,,,,,,,
48,短期借款,0,0,0,0,0,0,0,0,0,0.0
49,交易性金融负债,0,0,0,0,0,0,0,0,0,0.0
50,应付票据及应付账款,193281244.06,185997268.70,0,110019601.61,131165346.26,143554949.45,138040101.35,0,0,0.0
51,应付票据,81706193.95,74226056.83,0,27856519.58,34975892.08,27579237.14,45411913.05,13750000.00,28171872.41,0.0
52,应付账款,111575050.11,111771211.87,0,82163082.03,96189454.18,115975712.31,92628188.30,43826354.80,32352913.21,0.0
53,预收款项,3129703.06,1815677.79,0,2016976.15,510299.25,1628079.19,2548545.74,2839271.53,3708497.16,0.0
54,应付手续费及佣金,0,0,0,0,0,0,0,0,0,0.0
55,应付职工薪酬,6926839.87,4365354.36,0,6534117.38,5680597.12,3318551.20,7222957.60,3266548.20,1798334.93,0.0
56,应交税费,3163664.31,3054322.26,0,3845133.86,3806542.51,1375755.86,9435136.74,7068148.52,13181268.36,0.0
57,其他应付款(合计),4306477.19,2653415.26,0,2489035.57,3163567.90,13382723.10,14029051.70,0,0,0.0
58,应付利息,0,0,0,0,0,0,0,0,0,0.0
59,应付股利,0,0,0,0,0,0,0,0,0,0.0
60,其他应付款,0,2653415.26,0,2489035.57,3163567.90,13382723.10,14029051.70,1785614.84,1696489.34,0.0
61,预提费用,0,0,0,0,0,0,0,0,0,0.0
62,一年内的递延收益,0,0,0,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,0,0,0,0,0,0,258333.38,309999.96,0,0.0
65,其他流动负债,0,0,0,0,0,0,0,0,0,0.0
66,流动负债合计,210807928.49,197886038.37,0,124904864.57,144326353.04,163260058.80,171534126.51,72845937.85,80909375.41,0.0
67,非流动负债,,,,,,,,,,
68,长期借款,0,0,0,0,0,0,0,0,0,0.0
69,应付债券,0,0,0,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,0,0,0,0,0,0,0,0,0,0.0
72,长期应付款(合计),0,0,0,0,0,0,0,0,0,0.0
73,长期应付款,0,0,0,0,0,0,0,258333.38,0,0.0
74,专项应付款,0,0,0,0,0,0,0,0,0,0.0
75,预计非流动负债,7818046.03,9716361.20,0,6622711.75,9977544.98,8943603.75,6156310.71,3509690.44,2222119.05,0.0
76,递延所得税负债,0,0,0,0,0,77160.20,41471.40,0,0,0.0
77,长期递延收益,7918000.00,7918000.00,0,7918000.00,4208000.00,4208000.00,520000.00,700000.00,1380000.00,0.0
78,其他非流动负债,0,0,0,0,0,0,0,0,0,0.0
79,非流动负债合计,15736046.03,17634361.20,0,14540711.75,14185544.98,13228763.95,6717782.11,4468023.82,3602119.05,0.0
80,负债合计,226543974.52,215520399.57,139580600.00,139445576.32,158511898.02,176488822.75,178251908.62,77313961.67,84511494.46,0.0
81,所有者权益,,,,,,,,,,
82,实收资本(或股本),46200000.00,46200000.00,0,46200000.00,46200000.00,46200000.00,33240000.00,11000000.00,10000000.00,0.0
83,资本公积,91268673.82,91268673.82,0,91268673.82,91268673.82,85068514.04,33121162.16,18207379.41,13099340.59,0.0
84,减：库存股,0,0,0,0,0,0,0,0,0,0.0
85,其他综合收益,-307119.06,-115038.14,0,-91913.54,-134272.60,3038.39,23897.60,0,0,0.0
86,专项储备,0,0,0,0,0,0,0,0,0,0.0
87,盈余公积,18437379.14,18437379.14,0,18437379.14,10440727.33,2962573.31,8816801.84,5854228.53,5854228.53,0.0
88,一般风险准备,0,0,0,0,0,0,0,0,0,0.0
89,未分配利润,165949384.61,138298669.00,0,96751968.71,60377480.22,3642099.65,24127854.77,163255958.69,144010888.58,0.0
90,归属于母公司股东权益合计,321548318.51,294089683.82,263725500.00,252566108.13,208152608.77,137876225.39,99329716.37,198317566.63,172964457.70,0.0
