,报表日期,20190930,20190630,20190331,20181231,20180930,20180630,20180331,20171231,20161231,20151231,20141231,19700101
0,单位,元,元,元,元,元,元,元,元,元,元,元,
1,流动资产,,,,,,,,,,,,
2,货币资金,2036104142.00,1982449496.00,2150152974.00,2684163417.00,2886773810.00,1160443657.00,1433801162.00,1799513559.00,1627575026.00,2047124693.00,2010953276.00,0.0
3,交易性金融资产,9465852.00,17318856.00,17192099.00,32913367.00,105762091.00,63073889.00,57919478.00,4599225.00,5603139.00,1860671.00,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0,0,0,0,0,0.0
5,应收票据及应收账款,3627317212.00,3462583630.00,3367076529.00,3417463236.00,3654286730.00,3501698562.00,2915806058.00,2423203876.00,2058026348.00,2087278401.00,1745117814.00,0.0
6,应收票据,235576385.00,222739250.00,329499097.00,440706252.00,281700276.00,0,426244039.00,588546632.00,176070852.00,174051101.00,264458054.00,0.0
7,应收账款,3391740827.00,3239844380.00,3037577432.00,2976756984.00,3372586454.00,0,2489562019.00,1834657244.00,1881955496.00,1913227300.00,1480659760.00,0.0
8,应收款项融资,43614030.00,97028788.00,0,0,0,0,0,0,0,0,0,0.0
9,预付款项,133795847.00,146888629.00,163576316.00,92445336.00,136935970.00,132160687.00,84648404.00,74833629.00,49067606.00,48642031.00,13605066.00,0.0
10,其他应收款(合计),203973700.00,283801202.00,220362969.00,135603164.00,133242253.00,132676934.00,93355111.00,111722888.00,139599465.00,128275204.00,138795055.00,0.0
11,应收利息,0,0,0,0,0,0,0,0,0,0,0,0.0
12,应收股利,656012.00,36304394.00,13795698.00,13795698.00,28900223.00,0,522213.00,13373336.00,29010123.00,44315445.00,39602237.00,0.0
13,其他应收款,0,247496808.00,0,121807466.00,133242253.00,132676934.00,92832898.00,98349552.00,110589342.00,83959759.00,99192818.00,0.0
14,买入返售金融资产,0,0,0,0,0,0,0,0,0,0,0,0.0
15,存货,1668394597.00,1451067329.00,1281650184.00,995149268.00,1165772735.00,961023393.00,959354290.00,730468166.00,644377555.00,678061976.00,697460528.00,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0,0,0,0,0,0.0
20,其他流动资产,243896435.00,204731738.00,290355383.00,130323468.00,87969010.00,52668596.00,66130304.00,47040053.00,59348372.00,198228.00,129614.00,0.0
21,流动资产合计,7966561815.00,7645869668.00,7490366454.00,7488061256.00,8170742599.00,6003745718.00,5611014807.00,5228895319.00,4621795442.00,4996441204.00,4611901353.00,0.0
22,非流动资产,,,,,,,,,,,,
23,发放贷款及垫款,0,0,0,0,0,0,0,0,0,0,0,0.0
24,可供出售金融资产,0,0,0,0,0,0,0,101234501.00,119406637.00,127324992.00,83914864.00,0.0
25,持有至到期投资,0,0,0,0,0,0,0,0,0,0,0,0.0
26,长期应收款,0,0,0,0,20000000.00,20000000.00,20000000.00,20000000.00,33422826.00,230933655.00,0,0.0
27,长期股权投资,1475187732.00,1648612481.00,1651915416.00,1626151304.00,1615281338.00,1576621490.00,1280699302.00,1241866472.00,1052595439.00,731059442.00,683715093.00,0.0
28,投资性房地产,0,0,0,0,0,0,0,0,0,0,0,0.0
29,在建工程(合计),639539149.00,980999086.00,1165615798.00,1170820370.00,568080945.00,363483837.00,229900265.00,164473273.00,466280757.00,88742861.00,93887398.00,0.0
30,在建工程,0,980999086.00,0,1170820370.00,568080945.00,363483837.00,229900265.00,164473273.00,466280757.00,88742861.00,93887398.00,0.0
31,工程物资,0,0,0,0,0,0,0,0,0,0,0,0.0
32,固定资产及清理(合计),3058067218.00,2490683681.00,2158495259.00,2016583574.00,1971429684.00,1953791266.00,1898548209.00,1921458636.00,1321032102.00,982027180.00,782530189.00,0.0
33,固定资产净额,0,2490683681.00,0,2016583574.00,1971429684.00,1953791266.00,1898548209.00,1921458636.00,1321032102.00,982027180.00,782530189.00,0.0
34,固定资产清理,0,0,0,0,0,0,0,0,0,0,0,0.0
35,生产性生物资产,0,0,0,0,0,0,0,0,0,0,0,0.0
36,公益性生物资产,0,0,0,0,0,0,0,0,0,0,0,0.0
37,油气资产,0,0,0,0,0,0,0,0,0,0,0,0.0
38,使用权资产,44287698.00,48292563.00,51812980.00,0,0,0,0,0,0,0,0,0.0
39,无形资产,317603031.00,287335122.00,290046841.00,291972356.00,305117291.00,307090480.00,324900377.00,328050231.00,443165999.00,312524315.00,268807218.00,0.0
40,开发支出,0,0,0,0,0,0,0,0,0,0,0,0.0
41,商誉,0,0,0,0,0,0,0,0,0,0,0,0.0
42,长期待摊费用,6806398.00,7736661.00,1373766.00,1313700.00,1496636.00,1671757.00,1875296.00,2081726.00,679554.00,112549.00,236937.00,0.0
43,递延所得税资产,75725901.00,73586318.00,87861386.00,84664986.00,75273652.00,70113865.00,64416450.00,55242983.00,57964454.00,15089733.00,25963929.00,0.0
44,其他非流动资产,51150715.00,91423837.00,140385663.00,141485562.00,220757439.00,164074334.00,145023443.00,104460862.00,50000817.00,71298446.00,40158768.00,0.0
45,非流动资产合计,5734922586.00,5697057884.00,5606895755.00,5397821053.00,4831219026.00,4519364637.00,4046861934.00,3938868684.00,3544548585.00,2559113173.00,1979214396.00,0.0
46,资产总计,13701484401.00,13342927552.00,13097262209.00,12885882309.00,13001961625.00,10523110355.00,9657876741.00,9167764003.00,8166344027.00,7555554377.00,6591115749.00,0.0
47,流动负债,,,,,,,,,,,,
48,短期借款,818518907.00,660189902.00,619611000.00,276645808.00,400821600.00,430504000.00,556919334.00,495013000.00,644712505.00,1116308577.00,1438916826.00,0.0
49,交易性金融负债,0,0,0,0,0,0,0,0,0,0,0,0.0
50,应付票据及应付账款,1649312161.00,1381924383.00,1397421938.00,1508113413.00,1497085496.00,1433744131.00,1440162243.00,1345760112.00,880480886.00,852334518.00,699902945.00,0.0
51,应付票据,446350446.00,290129555.00,0,232494030.00,0,0,272954228.00,293832710.00,85282636.00,61620024.00,17768999.00,0.0
52,应付账款,1202961715.00,1091794828.00,0,1275619383.00,0,0,1167208015.00,1051927402.00,795198250.00,790714494.00,682133946.00,0.0
53,预收款项,0,0,0,0,0,0,0,241566904.00,156902903.00,100275569.00,80981447.00,0.0
54,应付手续费及佣金,0,0,0,0,0,0,0,0,0,0,0,0.0
55,应付职工薪酬,227305195.00,269310018.00,335852692.00,445025136.00,336116647.00,276278673.00,262828819.00,304003980.00,229255582.00,121863676.00,105740070.00,0.0
56,应交税费,89343560.00,49240667.00,104296274.00,166438867.00,125575324.00,136078672.00,187186678.00,188455821.00,124367512.00,73504556.00,68810757.00,0.0
57,其他应付款(合计),395419811.00,627526708.00,460460676.00,499521371.00,382099542.00,427575235.00,383923153.00,359005281.00,347705497.00,184946997.00,156271651.00,0.0
58,应付利息,0,0,17131307.00,13860075.00,12711989.00,0,9725997.00,8189813.00,7843788.00,5908984.00,22197113.00,0.0
59,应付股利,0,189476277.00,0,0,0,0,0,0,0,0,0,0.0
60,其他应付款,0,438050431.00,0,485661296.00,382099542.00,427575235.00,374197156.00,350815468.00,339861709.00,179038013.00,134074538.00,0.0
61,预提费用,0,0,0,0,0,0,0,0,0,0,0,0.0
62,一年内的递延收益,0,0,0,0,0,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,423132682.00,673693038.00,330148009.00,275223750.00,174078750.00,13303750.00,13818333.00,13818333.00,252338731.00,527632346.00,33643700.00,0.0
65,其他流动负债,0,0,0,0,0,0,0,0,0,0,0,0.0
66,流动负债合计,4387801314.00,3871302060.00,3411457164.00,3350029309.00,3140726250.00,2943832649.00,3041396404.00,2947623431.00,2635763616.00,2976866239.00,2584267396.00,0.0
67,非流动负债,,,,,,,,,,,,
68,长期借款,88000000.00,473000000.00,707200000.00,817000000.00,1010013375.00,1041010000.00,476830000.00,481290000.00,869578800.00,820819533.00,1018878400.00,0.0
69,应付债券,0,0,0,0,0,0,0,0,0,0,0,0.0
70,租赁负债,33638087.00,36622760.00,39816587.00,0,0,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,0,0,0,0,0,0,0,0,0,0,0,0.0
72,长期应付款(合计),0,0,0,0,0,0,0,0,0,0,0,0.0
73,长期应付款,0,0,0,0,0,0,0,0,0,0,0,0.0
74,专项应付款,0,0,0,0,0,0,0,0,0,0,0,0.0
75,预计非流动负债,0,0,0,0,0,0,0,0,0,0,0,0.0
76,递延所得税负债,0,0,0,0,0,0,0,0,0,0,0,0.0
77,长期递延收益,110106941.00,111771952.00,87910339.00,79900611.00,79434881.00,81219152.00,80268527.00,83223111.00,88043444.00,31018667.00,38350667.00,0.0
78,其他非流动负债,277067384.00,271940983.00,268396749.00,262623183.00,265046783.00,263552883.00,266512883.00,169799283.00,149410083.00,22428000.00,38128653.00,0.0
79,非流动负债合计,508812412.00,893335695.00,1103323675.00,1159523794.00,1354495039.00,1385782035.00,823611410.00,734312394.00,1107032327.00,874266200.00,1095357720.00,0.0
