,报表日期,20191231,20181231,20180630,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,
1,流动资产,,,,,,,
2,货币资金,187804379.16,180569496.36,68682327.20,201036057.02,171250744.44,106077003.45,0.0
3,交易性金融资产,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0.0
5,应收票据及应收账款,259673488.66,219091530.59,210101558.89,184085329.92,158399808.09,155489923.14,0.0
6,应收票据,3405747.20,0,0,0,0,0,0.0
7,应收账款,256267741.46,0,0,0,0,0,0.0
8,应收款项融资,0,0,0,0,0,0,0.0
9,预付款项,2439695.67,1339944.38,1524986.83,852570.52,110832.47,1415369.92,0.0
10,其他应收款(合计),19372065.17,18893844.97,14766807.15,14940980.58,19792225.72,17324888.80,0.0
11,应收利息,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,0,0.0
13,其他应收款,19372065.17,0,14766807.15,14940980.58,19792225.72,17324888.80,0.0
14,买入返售金融资产,0,0,0,0,0,0,0.0
15,存货,430719442.06,355318850.84,339891288.07,279736862.73,171312502.54,110866348.70,0.0
16,划分为持有待售的资产,0,0,2897388.05,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0.0
20,其他流动资产,8800947.12,6339781.00,5578223.36,4928812.09,651826.40,25142563.21,0.0
21,流动资产合计,908810017.84,781553448.14,643442579.55,685580612.86,521517939.66,416316097.22,0.0
22,非流动资产,,,,,,,
23,发放贷款及垫款,0,0,0,0,0,0,0.0
24,可供出售金融资产,0,0,0,0,25000.00,25000.00,0.0
25,持有至到期投资,0,0,0,0,0,0,0.0
26,长期应收款,0,0,0,0,0,0,0.0
27,长期股权投资,0,0,0,2959927.88,3081107.10,5256554.93,0.0
28,投资性房地产,85647425.65,89202723.49,90980372.41,92758021.33,96151075.98,100020007.82,0.0
29,在建工程(合计),0,0,0,0,0,0,0.0
30,在建工程,0,0,0,0,0,0,0.0
31,工程物资,0,0,0,0,0,0,0.0
32,固定资产及清理(合计),132969619.71,134373353.14,0,129448913.41,0,0,0.0
33,固定资产净额,132863379.12,0,134307428.29,129448913.41,131562950.54,134844436.72,0.0
34,固定资产清理,106240.59,0,0,0,0,0,0.0
35,生产性生物资产,0,0,0,0,0,0,0.0
36,公益性生物资产,0,0,0,0,0,0,0.0
37,油气资产,0,0,0,0,0,0,0.0
38,使用权资产,0,0,0,0,0,0,0.0
39,无形资产,10331425.33,11169363.86,9379092.10,9358383.76,8513801.64,8846307.15,0.0
40,开发支出,0,0,0,0,0,0,0.0
41,商誉,0,0,0,0,0,0,0.0
42,长期待摊费用,6084804.05,3494718.65,2907661.86,2343008.64,0,0,0.0
43,递延所得税资产,17314984.85,18961096.89,17951361.71,16363808.71,14547494.95,14099178.82,0.0
44,其他非流动资产,1390810.73,110586.20,1946726.23,3209154.98,0,0,0.0
45,非流动资产合计,253739070.32,257311842.23,257472642.60,256441218.71,253881430.21,263091485.44,0.0
46,资产总计,1162549088.16,1038865290.37,900915222.15,942021831.57,775399369.87,679407582.66,0.0
47,流动负债,,,,,,,
48,短期借款,0,0,0,0,20000000.00,0,0.0
49,交易性金融负债,0,0,0,0,0,0,0.0
50,应付票据及应付账款,181217391.86,152037245.99,131715143.15,108103344.34,75375039.43,78357951.35,0.0
51,应付票据,0,0,0,0,0,0,0.0
52,应付账款,181217391.86,0,0,0,0,0,0.0
53,预收款项,333370045.19,298634141.70,255714073.30,259280162.09,157430404.11,109314516.51,0.0
54,应付手续费及佣金,0,0,0,0,0,0,0.0
55,应付职工薪酬,66142176.68,68337294.59,32929659.18,63885414.32,56613244.39,52793496.80,0.0
56,应交税费,11173275.63,11358820.81,8351481.01,19124881.46,18195344.97,18659159.01,0.0
57,其他应付款(合计),4395523.56,6611351.05,17785012.57,5413228.45,7140076.39,9423787.75,0.0
58,应付利息,24704.17,0,0,0,0,0,0.0
59,应付股利,0,0,0,0,0,0,0.0
60,其他应付款,4370819.39,0,17785012.57,5413228.45,7140076.39,9423787.75,0.0
61,预提费用,0,0,0,0,0,0,0.0
62,一年内的递延收益,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,6000000.00,6000000.00,6000000.00,15000000.00,15000000.00,15000000.00,0.0
65,其他流动负债,0,0,0,0,0,0,0.0
66,流动负债合计,602298412.92,542978854.14,452495369.21,470807030.66,349754109.29,283548911.42,0.0
67,非流动负债,,,,,,,
68,长期借款,10500000.00,16500000.00,19500000.00,56250000.00,71250000.00,86250000.00,0.0
69,应付债券,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,0,0,0,0,0,0,0.0
72,长期应付款(合计),0,0,0,0,0,0,0.0
73,长期应付款,0,0,0,0,0,0,0.0
74,专项应付款,0,0,0,0,0,0,0.0
75,预计非流动负债,0,0,0,0,0,0,0.0
76,递延所得税负债,0,0,0,0,0,0,0.0
77,长期递延收益,500000.00,500000.00,0,29000.00,887000.00,1532500.00,0.0
78,其他非流动负债,0,0,0,0,0,0,0.0
79,非流动负债合计,11000000.00,17000000.00,19500000.00,56279000.00,72137000.00,87782500.00,0.0
80,负债合计,613298412.92,559978854.14,471995369.21,527086030.66,421891109.29,371331411.42,0.0
81,所有者权益,,,,,,,
