,报表日期,20190930,20190630,20181231,20171231,20161231,20151231,19700101
0,单位,元,元,元,元,元,元,
1,流动资产,,,,,,,
2,货币资金,45151295.21,96080849.06,74574790.21,85026573.78,46761816.32,99413123.61,0.0
3,交易性金融资产,0,0,0,0,0,0,0.0
4,衍生金融资产,0,0,0,0,0,0,0.0
5,应收票据及应收账款,285342948.01,213023836.87,208487028.70,197576822.91,227321827.36,0,0.0
6,应收票据,8000000.00,1661870.14,0,2585487.36,0,0,0.0
7,应收账款,277342948.01,211361966.73,208487028.70,194991335.55,227321827.36,98833146.22,0.0
8,应收款项融资,0,0,0,0,0,0,0.0
9,预付款项,8364748.22,7462520.09,4402243.59,3833761.25,3094912.34,4479650.39,0.0
10,其他应收款(合计),13603211.80,15028639.72,12607892.92,15141297.40,6150419.25,0,0.0
11,应收利息,0,0,0,0,0,0,0.0
12,应收股利,0,0,0,0,0,3208948.55,0.0
13,其他应收款,0,15028639.72,0,15141297.40,6150419.25,3339985.00,0.0
14,买入返售金融资产,0,0,0,0,0,0,0.0
15,存货,212822209.74,179391865.19,181375091.69,197608066.90,192880183.81,213275413.75,0.0
16,划分为持有待售的资产,0,0,0,0,0,0,0.0
17,一年内到期的非流动资产,0,0,0,0,0,0,0.0
18,待摊费用,0,0,0,0,0,0,0.0
19,待处理流动资产损益,0,0,0,0,0,0,0.0
20,其他流动资产,20478845.24,15721274.53,14641092.21,20336941.55,17799843.75,43567220.76,0.0
21,流动资产合计,585763258.22,526708985.46,496088139.32,519523463.79,494009002.83,466117488.28,0.0
22,非流动资产,,,,,,,
23,发放贷款及垫款,0,0,0,0,0,0,0.0
24,可供出售金融资产,0,0,0,49087947.21,49816039.61,50000000.00,0.0
25,持有至到期投资,0,0,0,0,0,0,0.0
26,长期应收款,0,0,0,0,0,0,0.0
27,长期股权投资,0,0,0,0,0,0,0.0
28,投资性房地产,0,0,0,0,0,0,0.0
29,在建工程(合计),82561620.98,66723396.96,129249175.12,80759078.24,23209513.21,0,0.0
30,在建工程,0,66723396.96,0,80759078.24,23209513.21,7459804.24,0.0
31,工程物资,0,0,0,0,0,0,0.0
32,固定资产及清理(合计),248093515.94,248236774.83,143736669.82,116077213.66,94996126.27,0,0.0
33,固定资产净额,0,248236774.83,0,116077213.66,94996126.27,109410738.26,0.0
34,固定资产清理,0,0,0,0,0,0,0.0
35,生产性生物资产,0,0,0,0,0,0,0.0
36,公益性生物资产,0,0,0,0,0,0,0.0
37,油气资产,0,0,0,0,0,0,0.0
38,使用权资产,0,0,0,0,0,0,0.0
39,无形资产,112369944.16,113101038.55,114569418.23,117508654.31,96559909.30,98778745.12,0.0
40,开发支出,0,0,0,0,0,0,0.0
41,商誉,0,0,0,0,0,0,0.0
42,长期待摊费用,5823148.51,6914580.91,4757823.19,6953741.47,9149659.75,0,0.0
43,递延所得税资产,9500120.17,9464487.89,9734360.19,9174610.65,5986716.55,3125119.76,0.0
44,其他非流动资产,7743239.16,9990198.22,5133529.01,1672400.00,5092430.08,1388400.00,0.0
45,非流动资产合计,466091588.92,454430477.36,407180975.56,381233645.54,284810394.77,270162807.38,0.0
46,资产总计,1051854847.14,981139462.82,903269114.88,900757109.33,778819397.60,736280295.66,0.0
47,流动负债,,,,,,,
48,短期借款,185000000.00,185000000.00,169500000.00,152980000.00,139480000.00,175000000.00,0.0
49,交易性金融负债,196276.75,256408.25,0,0,0,0,0.0
50,应付票据及应付账款,156155841.96,147867827.65,122905582.47,173751303.52,134297797.17,0,0.0
51,应付票据,13793826.57,8063880.00,0,25000000.00,19304000.00,28022000.00,0.0
52,应付账款,142362015.39,139803947.65,122905582.47,148751303.52,114993797.17,44311344.90,0.0
53,预收款项,7057896.91,5782358.39,7345863.25,14740189.46,8961048.18,3863950.51,0.0
54,应付手续费及佣金,0,0,0,0,0,0,0.0
55,应付职工薪酬,5868350.73,4914666.32,5894885.06,5428347.79,5096296.86,3611783.67,0.0
56,应交税费,11277787.65,5606454.64,9793109.80,8194679.47,11143935.45,22980870.53,0.0
57,其他应付款(合计),3561094.56,3773865.38,3510521.70,51094061.79,50384995.07,0,0.0
58,应付利息,0,506583.33,269523.10,221623.23,210577.22,315586.46,0.0
59,应付股利,0,0,0,0,0,62301600.00,0.0
60,其他应付款,0,3267282.05,0,50872438.56,50174417.85,50108546.93,0.0
61,预提费用,0,0,0,0,0,0,0.0
62,一年内的递延收益,0,0,0,0,0,0,0.0
63,应付短期债券,0,0,0,0,0,0,0.0
64,一年内到期的非流动负债,0,0,0,0,0,0,0.0
65,其他流动负债,0,0,0,0,0,0,0.0
66,流动负债合计,369117248.56,353201580.63,318949962.28,406188582.03,349364072.73,390515683.00,0.0
67,非流动负债,,,,,,,
68,长期借款,30000000.00,0,0,0,0,0,0.0
69,应付债券,0,0,0,0,0,0,0.0
70,租赁负债,0,0,0,0,0,0,0.0
71,长期应付职工薪酬,0,0,0,0,0,0,0.0
72,长期应付款(合计),0,0,0,0,0,0,0.0
73,长期应付款,0,0,0,0,0,0,0.0
74,专项应付款,0,0,0,0,0,0,0.0
75,预计非流动负债,2832799.50,2758321.25,2563031.39,2290811.59,4063246.73,2900217.13,0.0
76,递延所得税负债,0,0,0,0,0,0,0.0
77,长期递延收益,2820000.02,3060000.02,3540000.02,3091666.67,0,0,0.0
78,其他非流动负债,0,0,0,0,0,0,0.0
79,非流动负债合计,35652799.52,5818321.27,6103031.41,5382478.26,4063246.73,2900217.13,0.0
80,负债合计,404770048.08,359019901.90,325052993.69,411571060.29,353427319.46,393415900.13,0.0
81,所有者权益,,,,,,,
82,实收资本(或股本),120000000.00,120000000.00,120000000.00,120000000.00,120000000.00,120000000.00,0.0
83,资本公积,198204727.94,198204727.94,198204727.94,198204727.94,198204727.94,198204727.94,0.0
84,减：库存股,0,0,0,0,0,0,0.0
85,其他综合收益,-19339.44,-14102.92,-13689.39,-5961.96,-11659.19,-5209.51,0.0
86,专项储备,0,0,0,0,0,0,0.0
87,盈余公积,28067144.14,28067144.14,28067144.14,18862428.93,11638111.35,2782957.74,0.0
88,一般风险准备,0,0,0,0,0,0,0.0
89,未分配利润,300832266.42,275861791.76,231957938.50,152124854.13,95560898.04,21881919.36,0.0
90,归属于母公司股东权益合计,647084799.06,622119560.92,578216121.19,489186049.04,425392078.14,342864395.53,0.0
91,少数股东权益,0,0,0,0,0,0,0.0
92,所有者权益(或股东权益)合计,647084799.06,622119560.92,578216121.19,489186049.04,425392078.14,342864395.53,0.0
93,负债和所有者权益(或股东权益)总计,1051854847.14,981139462.82,903269114.88,900757109.33,778819397.60,736280295.66,0.0
